,mpi_cluster1,mpi_cluster2,mpi_cluster3,mpi_cluster4,mpi_cluster5,mpi_cluster6,mpi_cluster7,mpi_cluster8
1968-04-01,9.131490988742737,2.6132587862245122,7.9065824786765715,9.021507958976713,6.8338601222394,8.162348259201012,8.446792725546617,8.820402622622026
1968-05-01,8.81912654106234,5.638208894669269,7.880341961094127,9.383242567361405,8.388354256557015,8.204663086671912,8.429416726214995,9.070474513492336
1968-06-01,8.625938952491099,6.578002023892077,6.800458008952694,8.172086244695144,8.614013511885997,7.5710551633824075,8.237791190020506,8.074843109847382
1968-07-01,8.278290319777831,5.431031353788381,2.7421688949348257,7.228652633339412,7.907333424236778,7.178960428433048,8.168447871891383,6.439589199973559
1968-08-01,8.349316006361576,7.460813940724662,0.0,6.972697759240815,8.705005733307674,4.164874205482518,7.450198802026039,4.835655912430005
1968-09-01,8.271115046481698,7.4646384333566695,5.288132722807686,6.956204396696676,9.29524045705249,6.571443213810303,7.930310303858843,5.884746875780392
1968-10-01,8.659877884798549,7.0517266259203595,8.426874222884674,8.404305821990535,9.689027434002718,8.68159011912969,8.605368606117674,7.943758238719912
1968-11-01,8.784663346504365,6.596893544586674,8.609351711173836,8.787425310856879,9.300046552359309,8.597161349672193,8.66863352278915,8.621516271053085
1968-12-01,8.945144438207707,5.676885174675295,7.78612527189134,8.645058521856285,7.924588851112724,8.111415689060705,8.358957110956597,8.323539419945286
1969-01-01,8.891803695460075,5.918428990161135,7.058362302135048,8.329909813184717,6.15074324634783,7.173164200022891,7.317739334894121,7.641095725178498
1969-02-01,8.960909275361557,4.6564232088709865,6.672171429684631,8.018015245731064,5.245381103329141,6.850015842585243,6.950349523426631,7.0978780320640675
1969-03-01,8.99920676261169,2.786586888532048,7.529164581952348,8.565403690229736,5.5185249854512595,7.768103031799491,7.843930386018343,8.07195614510726
1969-04-01,9.136719663331997,0.0,8.297134683535212,9.369687034564489,6.143330608251416,8.534092526664383,8.430002578048002,9.256297474219824
1969-05-01,9.03224406922279,2.331476745874319,7.89763660195879,9.356710530921715,8.051618364675651,8.358838028742776,8.607279228417765,9.055596371175419
1969-06-01,8.73871691540126,6.1734595385666795,6.7640472349503415,8.406831061583041,8.394219030484141,7.740728671236288,8.018719358329585,8.082196165156518
1969-07-01,8.533953044043832,5.317086890103002,0.0,7.35525555300389,8.686969718130873,6.697609848306485,7.849079687085233,6.021155603989076
1969-08-01,8.537757071535259,6.497184693914568,0.0,7.084574493158247,9.169627536132005,4.356834842911791,7.1347537862848585,4.532971209279064
1969-09-01,8.529251601225221,7.348478795737468,4.764466501757383,7.496710499296606,9.575703958006446,6.61313272023551,8.211692395377256,6.175811044295694
1969-10-01,8.930188905715292,5.929759448187651,8.259871304877398,8.71909437348418,9.620191040960947,8.347020504317966,8.503243569761457,8.434009610024173
1969-11-01,8.991522372980251,5.792584962434872,8.94322022600154,8.888383114036722,9.35182905781008,8.969174217431227,9.015970664542218,8.714411672795006
1969-12-01,8.76450932217971,4.216069519611536,7.82363254117154,8.404507083299917,7.608098918059855,8.002017905694544,8.388741812728744,8.052479676071847
1970-01-01,8.70646143742863,3.8910712200631385,7.614491721790664,8.73253095998692,6.427461575316701,7.757751543710428,7.972109240517342,8.167454924042755
1970-02-01,8.77424439405059,0.0,6.811248172113451,8.39290248814711,5.308953258623844,6.977524007959138,7.422326734868155,7.3619209937779875
1970-03-01,9.06234428395821,0.0,7.516239308866941,8.928039746204265,5.555503997620936,7.650991610181473,7.815671723771266,8.564796912232657
1970-04-01,9.112552830964512,0.0,8.41580739873945,9.454126615079009,7.05681144450111,8.53193676993915,8.402519888158409,9.202983973533357
1970-05-01,8.961866510253854,0.0,7.662944115143118,9.097025276489068,7.892445239984296,7.886172877920267,8.220287343714439,8.687042985660806
1970-06-01,8.369743920519959,4.246954325760097,7.089162027287497,8.106965120397005,8.278278746896426,7.736688894533904,8.070164734627514,8.038845959849219
1970-07-01,8.57371377814635,6.120440691163041,3.826808646989085,7.258109650534821,8.657069613564909,7.02336284888334,7.863405396027741,5.9490880654404386
1970-08-01,8.482128043382216,7.329775746065567,0.0,6.681414326388476,9.207032421482074,6.393119953482173,7.852086078091665,4.565421396467668
1970-09-01,8.553541804623938,6.35990607862114,6.009935236631533,7.032508923245065,9.954901914771622,6.823594081075224,7.948203849989301,5.969912087701163
1970-10-01,8.668403986923789,6.210534715684405,8.018690830268199,8.612547385594873,9.868855936002289,8.34701357224964,8.617216185681205,8.234463538344787
1970-11-01,8.801131168664629,6.349536119083159,8.39701494995374,8.915056046418421,9.385448709190003,8.363109293935313,8.788527748094015,8.83565815798986
1970-12-01,8.953206590591979,6.917766139483809,7.969476470002958,8.541120550187363,8.314873120366247,7.778545575959424,8.205739167364769,8.149502733840194
1971-01-01,8.88861943332786,4.927461039356863,7.11344358344053,8.133428501740498,6.278366465466665,7.047784258459571,7.325954925313095,7.590549637272737
1971-02-01,8.9420058919135,3.4810395302621253,6.50372452355034,8.285535985307526,5.398208323657497,6.664103018632283,7.236509177731947,7.245813916713988
1971-03-01,9.068858272335094,0.0,7.448396077465931,8.741796305211354,6.202100437589251,7.698801487832256,7.8642887998238775,8.18241174658588
1971-04-01,9.196032891503107,0.0,7.783009339000348,9.243248432871924,7.179673742249632,8.190708471578564,7.988044156371632,8.88230030203668
1971-05-01,8.965612243113467,0.0,7.873673086418563,9.260583916535069,8.458394027771428,8.2883954484021,8.437405440177969,8.764097455087224
1971-06-01,8.865564055409147,5.401471501534246,7.195099271642277,7.9808291659368,8.798433083004452,7.835024181719025,8.00769933205136,7.66941426089862
1971-07-01,8.624054295854751,5.718883590717595,4.898486469110479,7.202320365912873,8.432114077690416,7.2167938166006635,7.903921785935439,5.791625282439346
1971-08-01,8.345952761108753,7.223178827258303,4.950454742742747,6.644549970208717,9.29516614029035,6.867583181981724,7.727651505320532,4.870317993703883
1971-09-01,8.563658324234442,7.353917593612961,7.0920016677086215,7.286658814333216,9.461426251356327,7.313570603565082,7.950021695085011,6.641409631326998
1971-10-01,8.594008555989054,6.376740840385787,8.368492048615039,8.583181122558312,9.853656518668387,8.470425184418175,8.707945038058279,7.920126491169206
1971-11-01,8.954687427063726,6.179907602620557,8.54158577304365,8.656499292078532,9.188745641505085,8.491062528634346,8.938995574893362,8.299646417390425
1971-12-01,8.922878100263446,5.831889639086741,7.737866012744099,8.679052076014933,7.718678032110628,7.503705100596889,7.889147060568991,8.294600911676167
1972-01-01,9.046993216059276,5.340847833690835,7.32467128132704,8.450947194955546,5.971416121511624,7.39756946170573,7.6639392305262115,7.589491271532216
1972-02-01,8.893742301234388,4.334524972670199,6.326342125713385,8.373781812888096,4.8795548903752195,6.45010922300422,6.7431922406818305,7.824394572719962
1972-03-01,9.174971760072935,2.9669823123555688,7.092744874387312,8.884314069169937,4.417617275134312,7.430600644588309,7.739689859898654,8.365779192158941
1972-04-01,9.259208213990904,0.0,8.069965814917548,9.262971452139304,6.639129773148516,8.327808450520287,8.129269474116997,9.171061404317841
1972-05-01,8.967460624537322,4.372998326776258,8.054125046882733,9.406302738904438,7.914300155808958,7.952146401754245,7.942567867430242,9.164820068595736
1972-06-01,8.64459304274984,5.283571909509426,6.89668526734185,8.342544808123135,8.3502226907149,7.539263914701883,8.06185260657878,8.142624916814949
1972-07-01,8.400708530490343,3.6410823731491426,5.144319879376897,6.89068951905853,8.643152886864135,7.143499581065696,7.61379552724803,5.826398667367562
1972-08-01,8.709348910375258,6.877298558851866,0.0,6.664074226054102,8.858728429071482,5.172032590532319,7.1394706851406005,4.543675867168103
1972-09-01,8.668598809153089,5.602113193994322,6.403654455776345,7.573171083989058,9.539072644510327,6.905200000682941,7.654112900635335,6.803980587976357
1972-10-01,8.915321987914414,4.5229545966059455,8.580981963717079,8.817384319784544,9.68237494926144,8.577273920821064,8.4099798625885,8.60393231338654
1972-11-01,9.013634008907722,4.358559856241292,8.720936203091611,8.994118424538483,9.030838855329662,8.724705612014079,8.83525982926031,8.818021782629273
1972-12-01,8.95282424467964,5.422437976510876,7.518121172915332,8.863332271148304,7.351701242579774,7.739975319428441,7.875660180617797,8.368751482102741
1973-01-01,8.998748210497832,3.814406007036189,6.135259317651035,7.421199735875346,4.787591468948981,6.374153817598129,6.475978840770358,6.651602003443974
1973-02-01,8.821784953221925,0.0,6.313386387428958,7.773163437226612,0.0,6.502006878277401,6.659767702731411,6.790067742335704
1973-03-01,9.258225678651339,0.0,6.883466381123898,8.515924037495358,4.025930475947202,6.910497987678802,7.028252864646503,7.793785460229599
1973-04-01,9.10079376701352,0.0,7.641025928945518,9.193335748170632,6.03256106219909,7.864771592878646,7.757492824766567,8.927570683969194
1973-05-01,8.91972699780661,3.4474443541762647,7.36863562316617,9.168626286416636,8.07569916574958,7.875369106681258,8.094359932027679,8.820577619743624
1973-06-01,8.436903719191521,4.717151952997793,6.898874926686039,7.751565111312805,8.18349746690629,7.623102235867388,8.01209463441187,7.493627153737686
1973-07-01,8.341215116554306,5.950377374215715,4.861391609778468,6.700722898540749,8.722555802788413,6.66993039690176,7.448887026258975,5.50440183106478
1973-08-01,8.323645412365531,6.393530387199049,0.0,6.681475578165304,8.904609928284033,5.025950342477975,7.467031682015551,2.691122350192656
1973-09-01,8.471863060709625,6.351091658013865,2.680696941138942,7.083971094800838,9.383962306997025,5.604342370120508,7.701905592985253,5.198416447256391
1973-10-01,8.613356897872498,6.491189377616144,8.105343331946754,8.71689563521479,10.041582687485098,8.457767585517157,8.631317549898437,8.318114553389595
1973-11-01,8.786382714228663,5.934192103502972,7.92180836566874,8.80725246298188,9.058560938884234,8.026299653541152,8.651770009793546,8.487548155003575
1973-12-01,8.7215246965574,5.43850642671959,7.359620544638389,7.812224088265012,7.284431733954211,7.342234789010671,7.789377177706665,7.471689243676452
1974-01-01,8.766462677415445,5.308794760304895,6.645850070016177,7.722267309405183,6.071525225736952,6.760001551952488,7.248075201158911,7.15927699715797
1974-02-01,8.911018239645303,4.387571576904305,6.800335287282558,7.872475914088065,5.2218490857558795,6.764147599696831,7.3338359624268525,7.118650865783485
1974-03-01,8.970822333689812,3.0171706188027625,7.455186317575474,8.504318804005534,5.61168246610094,7.527668340869664,7.754510790623235,8.014439823383704
1974-04-01,8.954097954661874,1.9650535234235602,8.320189638053604,9.39344184636716,7.027898225808867,8.465228910448959,8.29095417589857,9.186971920536621
1974-05-01,8.950058784883344,0.0,7.647040177120386,9.119474229382492,7.935440809828677,7.840895678158697,8.016063073291498,8.651805863734156
1974-06-01,8.727635836513558,4.145754941135071,6.576361150966746,8.31221114953022,8.140822874939344,7.414319743475183,8.165939237667482,7.829331092081513
1974-07-01,8.64459917360765,5.936800174048535,0.0,7.060389125361736,8.54902161181438,6.589836429179403,7.433014691977382,6.219713158828526
1974-08-01,8.364725472797018,6.9509777813873415,0.0,6.579805151594729,9.287750016845271,5.0833684366298675,7.315881046879647,4.6475893044334535
1974-09-01,8.46316068946505,7.491275460477284,5.827418253650554,6.80500813920678,9.68158971141242,6.877298790938695,7.67874838048048,6.053390239390872
1974-10-01,8.618572816742828,6.849979219740457,8.436310115479145,8.553749529891755,9.924219013710267,8.568279450543153,8.388459603714344,8.389684668901134
1974-11-01,9.046423518385124,5.831016873345436,8.714129764657693,8.70719171665346,9.599084858002922,8.746296643041754,8.856188485141093,8.681611203593791
1974-12-01,8.844087349368174,5.717761248439215,7.548293682278676,8.156939255704692,7.884916831176259,7.574276970171599,7.90245890825567,7.996648743981343
1975-01-01,8.860942707717454,4.486555181611604,6.994874666088291,7.901326692925744,5.44349420561446,6.569651762243087,7.027564405976642,7.314498611131915
1975-02-01,8.880580809081103,3.968178660823489,7.009560408771938,8.011125400353253,4.784477678823143,6.850659751888416,7.301001803736659,7.272666561621492
1975-03-01,9.060692221436002,2.0006261727938384,6.95022113490824,8.392463417263436,5.193278239774678,6.7756991195954095,7.208546403569455,7.425085210884699
1975-04-01,9.00845620189817,0.0,8.032055136533803,9.114219879196675,6.464039430371077,7.926253455419822,7.76196677362806,8.801525048038087
1975-05-01,8.768878260960316,4.447785062203871,7.708798071631723,8.94784411624567,7.995257412560558,7.889692383982065,8.180841721212223,8.66588216243958
1975-06-01,8.523057463931673,6.504620379180425,6.3712787152183905,8.114514911937247,7.646492792701214,7.294302829277004,7.886708087575613,7.899426037913845
1975-07-01,8.639280178937456,7.671099367964913,4.380109552765137,7.101708183635847,8.359324051086237,6.980332319521006,7.797969899195325,6.489581507555058
1975-08-01,8.143339347533225,7.792994077419056,0.0,6.7338760755583085,8.826275605345883,5.079788383093263,7.338032896435208,4.024957917087194
1975-09-01,8.361377049064124,7.241400968434173,6.218811257216724,6.968624140495314,9.230910025673342,6.779617674661651,7.8100358684155395,6.098566440349128
1975-10-01,8.495231176718823,6.666685174843795,7.686517094758394,8.10408026261227,9.84582466972013,7.924704701197186,8.397448268951194,7.746274496576757
1975-11-01,8.672211184705812,6.477339646154669,8.340123178522646,8.591286703614585,9.192382565920378,8.225886417077325,8.75800132444467,8.357108394606618
1975-12-01,8.879137560853712,5.565725627155913,7.762301458472811,8.157255448387087,7.331181973046208,7.669923436688225,8.033412289817687,7.769194436801099
1976-01-01,8.712073465853484,3.7290275997493842,6.693246782731399,7.733939572546314,5.242055001372753,6.715191033576263,7.260627269798697,7.2392902590757915
1976-02-01,8.901676663554,4.748222382163729,6.515846992243363,8.028474868661684,4.54871153077099,6.702024277714582,7.302106217480495,7.45041112631362
1976-03-01,9.207546672215406,3.540222436178751,7.554537522951681,8.591502131284356,4.599071239459629,7.672293210207375,7.928190922216936,8.390368244698434
1976-04-01,9.140716467266254,0.0,8.051048529797473,9.1976013597607,6.282264264295912,8.35304192278828,8.413591575096527,9.033555624088143
1976-05-01,8.794059949384692,0.0,7.938679111707768,9.132291089405376,8.03458300033415,8.2122785714282,8.363528729291856,8.831428058920526
1976-06-01,8.680846532059569,4.524101949964563,7.4121411105261386,7.862004120333284,8.081203844573077,7.7409253625486585,8.216853653615319,7.873384694655995
1976-07-01,8.565434470082002,4.82842820952862,5.994201790473351,7.167720137079298,8.80010603503073,7.285700703627692,7.78720152906025,6.589600706293129
1976-08-01,8.472108577280443,6.965608387593136,0.0,6.690777023089114,8.916645645871558,5.868521751212401,7.637385525573692,4.821616160411162
1976-09-01,8.590021354525788,7.851412763817107,5.078786262880336,6.8245333670311,9.404988188960425,6.5210316487606725,7.416078668738242,5.488433386029372
1976-10-01,8.679583245624846,7.254522488384068,8.022759883694668,8.310336221273383,9.601834571064279,8.303758898099863,8.290688365388815,7.7247723470563345
1976-11-01,8.837594446750815,5.949629006366922,8.160028913556491,8.59827558382731,8.788723380757512,8.346187366876515,8.621406185993223,8.13939308195143
1976-12-01,8.923535965165273,3.8872946116506184,7.523793376618289,8.268240885571965,7.41257889870466,7.786922693880327,8.277230359977107,7.538550702451857
1977-01-01,9.04894945383743,5.008519061249975,6.8151869737479265,8.282304155065276,5.544141481529263,7.196622778993772,7.633307246402315,7.644061988562823
1977-02-01,8.777740054102,0.0,6.09174842725529,7.999103931787319,3.1660547500201117,6.408336821125223,6.994519326054389,7.0379868269940635
1977-03-01,8.964335613441204,0.0,7.431183189211136,8.674433871869835,4.7482986501306295,7.634892179864332,7.954280858859842,7.996543136966483
1977-04-01,9.095554836063156,0.0,7.393914616870665,9.099755953556894,6.621652743941751,7.684917395911492,8.107055478051883,8.817611693750827
1977-05-01,8.857299122656388,3.867915358912702,7.789982604414892,9.073551972189033,7.803222403267043,8.009076628212888,8.433633791900174,8.783448359148963
1977-06-01,8.445608683045606,5.641350292721871,7.275711900175407,8.211814263635024,7.951279286176995,7.691604988722753,8.210045622019416,7.925742174681171
1977-07-01,8.523192754180913,5.015674351742018,4.143947548353005,7.1095708059583105,7.841597326673137,6.817776676414551,7.972090136282466,5.145340052659314
1977-08-01,8.43250985216479,6.19448409497064,0.0,6.870526112531366,8.45921850092847,5.535463676588092,7.416333102925491,4.850593310940205
1977-09-01,8.558212498873841,5.519455181683941,5.3429464418667125,7.11956836866022,9.2283454741789,6.3596181100761555,8.045478774379992,5.385893081434538
1977-10-01,8.713180901217209,5.821524931806671,8.357686390091049,8.616219980910786,9.395100135511951,8.468975695299418,8.615100336785257,8.106031389963253
1977-11-01,8.690789006881067,5.101589139587815,8.642188205084263,8.84089757591623,8.897465533354408,8.751861816345428,8.752505751183946,8.585988573722569
1977-12-01,8.88884860788585,4.746012221654381,7.750305563739972,8.549259904857857,7.212860644100034,8.172842807066338,8.41871104043654,8.1845212151282
1978-01-01,8.864315224885873,3.6008415892787475,6.908524922908436,8.125124508429355,5.586073422355131,7.244186010418744,7.2722450281829,7.3552937034269945
1978-02-01,8.816827700726787,3.0505155983417374,6.969871855154548,7.70442853329944,5.663485658151793,7.167555279831943,7.271121851860876,6.755420983730704
1978-03-01,8.99191658015626,0.0,6.746303307799357,8.425542238672971,4.574777526089573,7.092998452518664,7.292972737531101,7.730087643081852
1978-04-01,9.164973239398742,0.0,7.4743356497902695,9.058388089827995,6.571413155533193,8.021591023724364,8.172588951997456,8.889243589009652
1978-05-01,8.82545677120034,5.214840651051297,7.945769296758268,8.632851248091876,7.5957594972093,8.206242703439365,8.370036319358885,8.48119766177204
1978-06-01,8.552685204349926,6.392336243609996,6.774447004234838,7.506502286905958,8.116974157966961,7.856834854828982,8.075359054403034,7.323505093274218
1978-07-01,8.079405519060172,7.036353919552897,0.0,6.604925263115871,8.039435115475548,6.293825549962161,7.538778606148843,5.1696069436838705
1978-08-01,7.994414428239401,6.165843575436482,0.0,6.472492644298494,8.950481934611801,4.172917602490171,7.196063502560763,4.931550817619609
1978-09-01,8.365999488017657,5.510574973271678,4.803173686879399,6.868662068782642,9.391543591255731,6.446319675609648,7.972126152849625,6.134901474523885
1978-10-01,8.574498873919701,6.377410549953255,7.933392128359421,8.325157961974652,9.534685128550331,8.35769787960401,8.492498790670943,7.931329217073521
1978-11-01,8.72317587427668,6.663879340590228,8.313870575444204,8.751559597506942,8.591786933868757,8.165517961271364,8.467179023122787,8.562637433272407
1978-12-01,8.57214132236722,3.766598860760437,7.290975339560731,8.346420969176968,6.790912241514945,7.501972987032315,7.965568004283935,7.596571243261487
1979-01-01,8.687028591684387,3.3784408810420072,7.411985118393143,8.362576145586916,6.430330829559509,7.5430718500637886,7.706154466134191,7.5504313244842125
1979-02-01,8.786390182569141,3.4478113785013167,5.995438565317833,7.488465653355704,4.147053906252608,6.481691522456047,7.163151484837989,6.772034687260989
1979-03-01,9.146614399551654,2.5048666762484664,6.829838259692819,8.46122440095369,5.635562173159658,7.173413744345065,7.688844137996201,7.973585040151724
1979-04-01,9.051979679267411,0.0,7.736135802061881,9.20182866199498,6.579445825086589,8.048346679877307,8.013859262420558,9.083187054257724
1979-05-01,8.800977042702597,4.948215638400466,7.903854481309251,9.03925015366851,8.025624643149484,8.295565433744718,8.652858185344051,8.850665189528492
1979-06-01,8.633002767528643,6.816238894458753,7.300820986914799,8.460946473905212,8.361678596444312,7.779487200734534,8.151471808977433,8.35271976463114
1979-07-01,8.54738450934495,4.968598631643815,0.0,7.137018922789541,8.002004129722003,5.797343648497666,7.697299966177322,5.388305939931815
1979-08-01,8.337840924166308,6.305553477010591,0.0,5.947430086225793,8.93045425347223,3.846234211314719,7.167864418521526,0.0
1979-09-01,8.403566318048895,6.264467541524294,5.46850491920063,6.842078843537211,9.214580986475001,6.631146459644564,8.263095847083067,6.18659450492208
1979-10-01,8.675205587087712,5.87852855640548,7.860280093678241,8.219749117564886,9.63041729049127,8.388112444437056,8.827942791715557,8.06883278482005
1979-11-01,8.729408080231199,4.427158664815636,8.179493498694814,8.699293964237544,9.23295768030472,8.528730104796333,8.675846569904474,8.57724759536187
1979-12-01,8.749404658741858,5.0926829917874965,7.638346681513975,8.149874837540148,7.605586316829175,7.851009947100351,8.092341720179354,7.514373874146178
1980-01-01,8.993239217742579,4.934908864323869,6.673704689010397,8.117796296951193,5.317619582399833,6.997590478551816,7.189191883958208,7.0597799745174
1980-02-01,9.004232249935177,4.266314831695167,6.348294038657548,8.2965360384369,3.144226781253121,6.54110624138839,6.927693116700434,7.526925028464587
1980-03-01,9.096766226448977,2.741411358378782,6.8853949326835835,8.577611614743098,1.4046204478403757,7.489001065505925,7.77606396109176,8.36342430493568
1980-04-01,8.925997676627393,0.0,7.608838270127864,9.155624355021974,6.271354753826991,7.920189999530731,7.693741854550779,8.882187722134585
1980-05-01,8.907173734960171,0.0,7.928624002589318,9.134406822418777,7.9118678715794655,8.19213297272431,8.410544106969182,8.89699395589995
1980-06-01,8.716847884130194,4.939436470820233,6.850221207793101,8.016654052648486,8.09502089778246,7.817128217344419,8.113646443227305,7.96873181074378
1980-07-01,8.506251195936127,6.453920030666078,0.0,7.484524994934167,8.291889180039611,5.996028398810647,7.490534330008118,5.837523258266275
1980-08-01,8.422730664333336,7.370598958304955,0.0,6.845870934188098,9.09930689043437,4.236237622584375,6.957900162267437,2.36538849762616
1980-09-01,8.431911337323436,5.986160739314347,5.816722433937897,7.160472791746417,9.807247568753631,6.447270963115594,7.82276417650005,5.701189648557515
1980-10-01,8.639711109598451,6.170329937535857,8.14382488830557,8.468620519534648,9.948919223745555,8.40662240545048,8.70208786945669,8.121586728365118
1980-11-01,8.836778650460055,5.4245181852002755,8.842788656857914,8.808271701436006,9.206762254623587,8.944894894295375,9.156965190719758,8.800557791401733
1980-12-01,8.706677949995413,4.507176619718158,7.793471482097928,8.641840194374605,7.168559231180576,8.071569020187987,8.300254916150404,8.08982242437372
1981-01-01,8.848763488207119,3.1709226711174407,6.854277588170814,8.149050499799866,5.239256875199618,7.071742386558853,7.42155856420202,7.2737736705018765
1981-02-01,8.927892170760307,2.9965555801358015,6.892122527321818,8.150619861149938,5.293868969623111,7.063896976866772,7.255571415870329,7.531838884560061
1981-03-01,8.784591287003918,0.0,7.651905840217671,8.67117461500579,5.366952160425801,7.7012070663202685,7.979367803554568,8.46829924544251
1981-04-01,8.944857906288577,2.743926040121739,8.106221557553006,9.337681843351524,6.723121186000226,8.38673480777465,8.438806369276078,9.171136539431837
1981-05-01,8.887519995223531,5.304963042252818,8.120913563858572,9.034347281650831,7.68871820070779,8.39675410636079,8.516413896819664,8.909998628413273
1981-06-01,8.422858686966867,7.409344208473796,7.542253019992125,7.996328128132393,8.145823417957075,7.921316115919385,7.979353101348253,7.867982847584726
1981-07-01,8.270194926713357,7.338969983253994,0.0,6.9513426640340406,8.065945488296327,6.250093361933778,7.775384400458092,5.599295464883288
1981-08-01,8.41149594416732,7.8338977482411325,0.0,6.966763063572999,8.920098028662185,4.158438590268819,7.201302203943031,4.529442893078456
1981-09-01,8.339607084785996,7.853214382287379,6.9571917736450155,6.773260865488734,9.38758774140879,7.518724451718095,7.998127219253806,6.526376830574748
1981-10-01,8.796252257806403,7.8976198447057895,8.76083534100211,8.543269572650555,9.821388054237278,8.826900289711812,8.693410981701517,8.597978760313579
1981-11-01,8.694642980190157,6.532658214514534,8.359623579668682,8.60057773375258,9.327376252386372,8.128589547390229,8.474925458481906,8.490855637563167
1981-12-01,8.95287106708809,5.11726827341886,7.625584199727197,8.193594238615553,7.868737908271348,7.607969358621442,7.885332206593262,7.405967787768039
1982-01-01,8.687520686193142,5.599295960694894,6.381672418129046,7.802716958884971,6.433962154844001,6.859957568347918,7.209408076507812,7.056343724889736
1982-02-01,8.923543835518952,5.504259553895922,6.691519889540605,8.29828304640496,5.120527316851909,7.000790972312987,7.338661941864672,7.991449415347464
1982-03-01,9.136374843017546,3.4356774610816037,7.618975498459026,8.675388422263449,2.8235108964628957,7.49574802788355,7.88686570267481,8.673065092098922
1982-04-01,9.176527195098512,0.0,7.644962377247304,9.27283108235472,6.018007748225748,7.78066581565513,8.003051186774167,8.961919317058339
1982-05-01,9.23277247660709,4.555059323148595,7.908281824120257,9.31547930868829,8.106164175017632,8.269711727452101,8.684285450650872,9.047609296512706
1982-06-01,8.558972218910183,7.196377309616286,7.040010828347942,8.281900978549881,8.453128032393986,7.665946250551145,8.261569327341643,8.345304039327713
1982-07-01,8.459786661498695,6.906418163611693,5.030045251285161,7.7096968391613085,8.583359341797467,7.322112376395749,7.983274338097834,6.843391138344914
1982-08-01,8.607404764748791,7.095683185030853,0.0,7.033313270092538,8.839109137000232,5.699161127179152,7.525028495038704,5.031939126634169
1982-09-01,8.55781901790642,7.920365139943124,6.6322809204786966,7.632070061880642,9.379202440956913,7.240770469726351,7.924050867394392,6.734849429054454
1982-10-01,9.112591630576063,7.275874339350503,8.575979765018761,8.619854694249844,9.944572731223452,8.870814888588653,8.741149552046867,8.403761921056178
1982-11-01,9.077623072751132,6.502526798733328,8.777115560219855,8.77105644370605,8.49308939643169,8.65159008281496,8.789837782641483,8.61833137176288
