,mpi_cluster1,mpi_cluster2,mpi_cluster3,mpi_cluster4,mpi_cluster5,mpi_cluster6
1965-01-01,,,,,,
1965-02-01,,,,,,
1965-03-01,,,,,,
1965-04-01,,,,,,
1965-05-01,,,,,,
1965-06-01,,,,,,
1965-07-01,,,,,,
1965-08-01,,,,,,
1965-09-01,,,,,,
1965-10-01,,,,,,
1965-11-01,,,,,,
1965-12-01,,,,,,
1966-01-01,,,,,,
1966-02-01,,,,,,
1966-03-01,,,,,,
1966-04-01,,,,,,
1966-05-01,,,,,,
1966-06-01,,,,,,
1966-07-01,,,,,,
1966-08-01,,,,,,
1966-09-01,,,,,,
1966-10-01,,,,,,
1966-11-01,,,,,,
1966-12-01,,,,,,
1967-01-01,8.447961152462629,7.555687916118927,21.44706054995528,11.536294578955204,4.534870755757513,8.229757565384993
1967-02-01,8.371535338903831,7.52935623393857,24.718234476578534,11.616339807284145,5.030896593366461,7.458098179813781
1967-03-01,8.54405437775335,7.645715907623291,25.773653515805314,11.508228184348226,7.334156631831006,7.967863109413206
1967-04-01,8.632166284722802,8.01459059583509,25.821031228275228,11.398622064486029,8.418560980558201,7.236957109305813
1967-05-01,8.725810563718998,8.114109420661176,23.08715127143346,11.235811151557863,3.219427411607587,7.357355908566437
1967-06-01,9.009917977546761,8.038626098463743,22.286310746795607,11.500091044717415,2.94933750863357,6.378444856446201
1967-07-01,9.362961285896377,7.949188453699935,18.723143847495802,11.715309886710795,2.3430568187167116,9.863389542773236
1967-08-01,9.498459743222417,7.659307205304472,15.882216061334928,12.379460009036446,4.4191038322860665,12.931792449713303
1967-09-01,9.57496247373109,7.6639520236516185,15.187490674388426,12.927672520654577,5.711413853845236,11.247337408917438
1967-10-01,9.589817340526746,7.560415365523298,13.955673370305801,12.811980918285576,5.3752814154888355,10.336732574146708
1967-11-01,9.343574062526061,7.954088431953904,16.794440852330446,12.850194966453483,8.928326842209355,9.429001519477854
1967-12-01,9.02305049199029,7.7293472472437195,15.28978743109882,12.130292782134125,7.70319307169761,9.396984910315167
1968-01-01,8.61942502960302,7.498906191952787,14.648345100894742,11.498981561936237,6.946371580369039,9.509644872265246
1968-02-01,8.342685551865266,7.68958722769328,22.51163943807387,11.173003040144957,4.499633326153259,11.15471581045796
1968-03-01,8.198456134171892,7.449500625190591,22.146335340103764,11.234518697585159,6.878534784809887,8.491562932892075
1968-04-01,8.483878558488886,7.953134330319088,24.494406305580224,11.817713995528385,6.055713326502319,7.27187269088989
1968-05-01,8.791382761820934,8.105016726842248,21.49464174822558,11.721417857210426,4.5487784486071625,7.740419268352884
1968-06-01,9.132715482296001,7.944386121609643,20.91965718270956,11.808097000513976,3.0987152597187797,5.724585263988503
1968-07-01,9.302189386721864,7.97584238137652,19.416205371125542,11.853206698720424,3.430017604161904,5.6465591814902405
1968-08-01,9.537323160220895,8.006675207542402,20.431881287620104,12.245941651652107,5.259713707620337,11.45442078515199
