,mpi_cluster1,mpi_cluster2,mpi_cluster3,mpi_cluster4,mpi_cluster5,mpi_cluster6,mpi_cluster7
1965-01-01,,,,,,,
1965-02-01,,,,,,,
1965-03-01,,,,,,,
1965-04-01,,,,,,,
1965-05-01,,,,,,,
1965-06-01,,,,,,,
1965-07-01,,,,,,,
1965-08-01,,,,,,,
1965-09-01,,,,,,,
1965-10-01,,,,,,,
1965-11-01,,,,,,,
1965-12-01,,,,,,,
1966-01-01,,,,,,,
1966-02-01,,,,,,,
1966-03-01,,,,,,,
1966-04-01,,,,,,,
1966-05-01,,,,,,,
1966-06-01,,,,,,,
1966-07-01,,,,,,,
1966-08-01,,,,,,,
1966-09-01,,,,,,,
1966-10-01,,,,,,,
1966-11-01,,,,,,,
1966-12-01,,,,,,,
1967-01-01,7.118885316060997,4.39432828487926,8.52997892399443,5.42155677028728,8.443917553461093,6.180236117308238,5.576048380603957
1967-02-01,6.61752067570946,5.018743820748189,8.34762155294722,6.968556458302453,8.73517708705612,5.622637808205824,5.5427911536523
1967-03-01,6.728269177666143,2.5542631771722477,8.279281865376332,6.935308014980021,8.663868796953318,5.681157529803284,4.697398607179053
1967-04-01,7.268035055483806,5.157488101819064,8.48011104595372,6.3657085898011605,8.728873195338485,6.201950721947561,6.044248649139252
1967-05-01,7.388657327966091,3.7740241567118242,8.515998858436255,3.2987654456669078,7.986917724712227,6.18160249314738,5.184524561354516
1967-06-01,7.7922521513411755,0.0,8.428020763484456,2.7604890015103054,6.800842526054516,6.784844040714679,4.607531020253472
1967-07-01,7.699345250687431,0.0,8.406547449844858,2.4349440315478237,5.7957865215412445,6.847926620440524,5.16837775089746
1967-08-01,7.967415931283055,0.0,8.060267301538763,2.695368092636297,5.6672433038348276,7.459418104372652,6.288306139670019
1967-09-01,8.188816778032042,4.914985858229279,8.288321285731945,2.4052419492112325,6.1543391785368105,7.9521213613281585,6.949622001103881
1967-10-01,8.384140684210518,5.868543038721787,8.275782231276263,2.580832876964591,6.445174344387393,7.8913463665242265,7.056471156980697
1967-11-01,8.182549962610613,6.1850073500601646,8.404634906020057,2.9772498513592884,7.022558946419162,7.394362783649694,6.410061995221196
1967-12-01,7.967862942155759,5.087951642069487,8.460339786273577,2.8000168917527843,7.312153689081728,6.604484517965885,5.726506848649346
1968-01-01,7.643846585601572,4.3950387120868655,8.419614028419,3.7010754348888883,8.035136617457109,6.455351855122909,5.949799965964468
1968-02-01,6.613182123872331,4.899936541913396,8.171817923706472,6.693938172087907,8.586788270870564,5.842162709401174,5.430706638152728
1968-03-01,6.949594305268201,5.000543003927829,8.17280126619613,6.095284149485485,8.763419147575648,6.150604801154556,5.257571833400222
1968-04-01,7.241481793887309,4.205012508774562,8.15847757029402,4.588473542685023,8.927407097693353,6.052986163810017,4.673532003678306
1968-05-01,7.588848429192296,2.775406040748115,8.29104518525903,2.240176307112507,8.62760751618163,6.157654667193656,3.656479795430245
