,mpi_cluster1,mpi_cluster2,mpi_cluster3,mpi_cluster4,mpi_cluster5,mpi_cluster6,mpi_cluster7,mpi_cluster8,mpi_cluster9,mpi_cluster10
1965-01-01,,,,,,,,,,
1965-02-01,,,,,,,,,,
1965-03-01,,,,,,,,,,
1965-04-01,,,,,,,,,,
1965-05-01,,,,,,,,,,
1965-06-01,,,,,,,,,,
1965-07-01,,,,,,,,,,
1965-08-01,,,,,,,,,,
1965-09-01,,,,,,,,,,
1965-10-01,,,,,,,,,,
1965-11-01,,,,,,,,,,
1965-12-01,,,,,,,,,,
1966-01-01,,,,,,,,,,
1966-02-01,,,,,,,,,,
1966-03-01,,,,,,,,,,
1966-04-01,,,,,,,,,,
1966-05-01,,,,,,,,,,
1966-06-01,,,,,,,,,,
1966-07-01,,,,,,,,,,
1966-08-01,,,,,,,,,,
1966-09-01,,,,,,,,,,
1966-10-01,,,,,,,,,,
1966-11-01,,,,,,,,,,
1966-12-01,,,,,,,,,,
1967-01-01,18.591486612540972,4.7411539173091715,13.22409652297156,6.274815552306038,8.837988556878996,12.771910068405127,5.231151169858479,9.13448014000719,11.297514191214187,16.040824436162453
1967-02-01,19.14654840903751,5.347635150523468,13.351755472263505,6.521587457984451,9.720788205059232,12.795276823458025,6.291433343390701,12.051790724273506,11.816584519280477,23.24337391582404
1967-03-01,19.530256572100306,5.569055156995787,13.444826783077863,7.689864454159469,10.050317879683583,12.859404132662977,5.977817713035796,12.901466487142542,11.877709223838663,20.96110480247107
1967-04-01,20.693530881170734,5.60482509095969,13.215738386238797,7.6200612016157745,9.667231801188871,12.870524163926165,0.0,12.651263808440786,11.41098469653991,13.400705732958093
1967-05-01,21.145495978108855,6.033629522367845,12.902366349503762,8.487817995474845,9.499276935778767,12.923749992907814,0.0,10.908638365777737,10.899479261897667,9.988315738967678
1967-06-01,20.43341840389419,6.3735362600115,11.984789768992815,7.822200595229971,8.510067539508125,12.582354653536457,14.783664456826388,8.776390650836209,9.791821156941458,14.095530535367619
1967-07-01,19.227409319969954,5.858105467967438,11.01317543557484,8.02119513426329,8.0202327184432,12.297856664201245,0.0,6.286787173841283,9.29118397442442,6.441761072603369
1967-08-01,16.77807169848194,5.693809926270492,10.878365846379698,7.383944394809951,7.3557857576363155,12.018501760357115,4.066055507164801,4.755025545035601,8.57681459827938,0.7367230570555324
1967-09-01,16.68197041442232,5.406849988711066,11.133665040572765,7.502084539022761,7.529891297067088,12.143639410292671,4.465151639255761,4.5571040136571,8.799293174678011,2.39345415594783
1967-10-01,15.686336640906303,5.41352413857171,11.512554930439602,6.367699899404233,7.601831803927242,12.173310362789096,0.0,4.550548065130936,9.179949983869898,0.0
1967-11-01,17.670565794747883,4.918125514367741,12.167999649268745,5.827243733744749,7.613779213639098,12.562168263900688,0.0,5.220053878046687,9.760323624278021,3.862532940785807
1967-12-01,16.92392985935492,5.027901951505212,12.805104538176135,6.455606435305733,8.522711650492392,12.727334830984875,0.0,5.500547267609452,10.769982786472742,10.577759977418989
