,engpi,ogpi
1965-01-01,0.0,0.0
1965-02-01,0.0,0.0
1965-03-01,0.0,0.0
1965-04-01,0.0,0.0
1965-05-01,0.0,0.0
1965-06-01,0.0,0.0
1965-07-01,0.0,0.0
1965-08-01,0.0,0.0
1965-09-01,0.0,0.0
1965-10-01,0.0,0.0
1965-11-01,0.0,0.0
1965-12-01,0.0,0.0
1966-01-01,0.0,0.0
1966-02-01,0.0,0.0
1966-03-01,0.0,0.0
1966-04-01,0.0,0.0
1966-05-01,0.0,0.0
1966-06-01,0.0,0.0
1966-07-01,0.0,0.0
1966-08-01,0.0,0.0
1966-09-01,0.0,0.0
1966-10-01,0.0,0.0
1966-11-01,0.0,0.0
1966-12-01,0.0,0.0
1967-01-01,1.642835848516558,2.3210580048257854
1967-02-01,2.147445352653811,3.0000871911886935
1967-03-01,1.7813351870235188,2.067475479204518
1967-04-01,1.5916121971965909,1.4229886192473853
1967-05-01,0.8897764719123086,0.6242846868897984
1967-06-01,0.39183858675117206,0.2879018890134266
1967-07-01,0.3458734824094299,0.2610020500046736
1967-08-01,0.26415823585965753,0.19254185766881937
1967-09-01,0.35706201444200814,0.321553629721413
1967-10-01,0.45497931426971,0.35002883654496275
1967-11-01,0.9224526429133724,0.6046275211026408
1967-12-01,1.9143464437879147,2.203319801945933
1968-01-01,2.288563397095849,3.2925558810763538
1968-02-01,2.1620487615380446,2.432832071746802
1968-03-01,2.5946486715245523,3.0972008642596935
1968-04-01,1.2351267332379574,0.775657924929475
1968-05-01,1.0895917824950414,0.7108130681743576
1968-06-01,0.5389420200909757,0.505388443346751
1968-07-01,0.4927098597192663,0.4196930579238203
1968-08-01,0.3547348360620335,0.2813345689988156
1968-09-01,0.31962014413427203,0.23581397694048772
1968-10-01,0.7293743249565956,0.4741409210491857
1968-11-01,0.9947735707342372,0.8622626020193088
1968-12-01,1.677342774525853,1.6125595060854097
1969-01-01,2.096939514017546,2.692179942285498
1969-02-01,2.3579528079023095,2.9640830399025284
1969-03-01,2.499820532288709,3.36847998412721
1969-04-01,1.4918830322735337,1.0865475325242389
1969-05-01,0.7520090372541024,0.4090597896727319
1969-06-01,0.4769234878213915,0.2792584146388888
1969-07-01,0.39222791046944117,0.33541234229207284
1969-08-01,0.5229192170765604,0.340063020626443
1969-09-01,0.4901065866204155,0.29434581148370975
1969-10-01,0.7570494401234077,0.3722066170892869
1969-11-01,1.1439906019107242,0.8755419825067883
1969-12-01,1.6852356598340221,1.6065395366207862
1970-01-01,2.4023984974273875,3.5806819067754025
1970-02-01,2.751176576541276,4.018819288279214
1970-03-01,2.2645419687361583,2.7122069500078916
1970-04-01,1.6458794084984856,1.2809761791749834
1970-05-01,1.0292877709598003,0.8039944281527033
1970-06-01,0.7950453182424162,0.5252832554127913
1970-07-01,0.3806519128267837,0.3073752943175773
1970-08-01,0.3115513005994081,0.2513446037492686
1970-09-01,0.4158300068823714,0.26111256267902855
1970-10-01,0.5390581580847967,0.47726522875803434
1970-11-01,1.0601518711622102,0.8926719623443075
1970-12-01,1.8017562186748426,2.0814634184068876
1971-01-01,2.3634491006146714,3.2617012438183686
1971-02-01,2.51533389262469,3.6459229228410495
1971-03-01,2.112788078866539,2.728248374848698
1971-04-01,1.7158371832358947,1.498302928967794
1971-05-01,0.7799177561973675,0.5358093050104016
1971-06-01,0.5393371244636356,0.39702676642526585
1971-07-01,0.39320184808919606,0.32310615401345544
1971-08-01,0.41252509867836296,0.38104632207092254
1971-09-01,0.49527840737648043,0.293133455267917
1971-10-01,0.6240900327581577,0.6533899164458157
1971-11-01,1.2517988804848055,1.0401768100835116
1971-12-01,1.7377751096635496,2.4259094036639874
1972-01-01,2.255303992723074,3.2530899294925284
1972-02-01,2.6386158347912008,3.468038174261801
1972-03-01,2.044069412881478,2.8209072001584787
1972-04-01,1.3353406096018652,0.9572250849069379
1972-05-01,0.7971970960125262,0.45443347983816496
1972-06-01,0.42750187019488,0.3642149725723255
1972-07-01,0.2646259652429367,0.1982385154324576
1972-08-01,0.2961010950598606,0.2443468372300566
1972-09-01,0.36211606774833827,0.25925893732958777
1972-10-01,0.4289571190600335,0.22049040184712632
1972-11-01,0.9446053449267573,0.5138646689742268
1972-12-01,1.8492149203567003,2.033872519320356
1973-01-01,2.846521049124601,3.5391425391571754
1973-02-01,2.501843054620361,3.039939429673909
1973-03-01,2.86900974860104,3.6404350388079143
1973-04-01,2.0172194395959635,1.5474549672256253
1973-05-01,1.1241595839633767,0.9424056049837092
1973-06-01,0.647515526685353,0.46678920513700567
1973-07-01,0.4536389243428776,0.3698529683419912
1973-08-01,0.38233677783089604,0.2429956234064939
1973-09-01,0.6441688972258632,0.44738407095440297
1973-10-01,0.7524156939620344,0.5100261933319691
1973-11-01,1.0775830236355974,1.2212223396693733
1973-12-01,1.7968661696164965,2.374813094817883
1974-01-01,1.6329413270381228,2.938546485032548
1974-02-01,2.077229839158988,2.6923494588074
1974-03-01,1.925605451399213,2.7194189639753863
1974-04-01,1.6481543552093527,1.446420488477111
1974-05-01,0.6561668284584445,0.4750421790814535
1974-06-01,0.4083375651741062,0.34020079894080923
1974-07-01,0.47423818432951637,0.33252275427892664
1974-08-01,0.21816827433165858,0.20403851254165764
1974-09-01,0.5460496787268134,0.2722540401886559
1974-10-01,0.5642448022013399,0.43013847563787233
1974-11-01,1.3082907955264873,0.9177926603238444
1974-12-01,1.7396446607222324,1.7682996078881035
1975-01-01,2.158023035996658,2.694145291783059
1975-02-01,2.073668473912106,3.0325864328826864
1975-03-01,2.2745655637696305,3.214615017624439
1975-04-01,1.653819647177015,1.347290974784781
1975-05-01,0.8569560435025275,0.5401653546078735
1975-06-01,0.5719361180269704,0.3860490625974832
1975-07-01,0.6115943124501427,0.38255989667224216
1975-08-01,0.4844178470709035,0.38674422377233114
1975-09-01,0.6702543999036741,0.4565317857226824
1975-10-01,0.7761743631630066,0.5393131815232561
1975-11-01,1.2246272368018385,1.285832757833917
1975-12-01,1.7215546265077248,2.1012150039649686
1976-01-01,2.16272521618693,2.6345323240520107
1976-02-01,2.1328935561317754,2.727082982242547
1976-03-01,2.1792474438796283,2.626213750388327
1976-04-01,1.0915296362678972,0.7430541446931815
1976-05-01,0.6322554200372711,0.337760599062669
1976-06-01,0.6630057070578733,0.5326720255194564
1976-07-01,0.3460572770727046,0.23911110373670205
1976-08-01,0.35408146004028496,0.25769544358948443
1976-09-01,0.29353391732648754,0.2592691727492843
1976-10-01,0.44589915126497903,0.21233126940475516
1976-11-01,0.8767122802627273,0.6448016698193078
1976-12-01,1.4040939707897657,1.605027554291765
1977-01-01,2.114408686183952,2.6433036825461116
1977-02-01,2.151908171271754,2.901537808489178
1977-03-01,1.6730286324478847,1.6526556560752357
1977-04-01,1.424619520776439,0.9377207987198226
1977-05-01,0.9188683943332862,0.5713566990127344
1977-06-01,0.5252407280937123,0.2904558310324803
1977-07-01,0.46187559015813684,0.25597466400208496
1977-08-01,0.2643097177134601,0.22990814153633388
1977-09-01,0.22910898665214688,0.18002166818533896
1977-10-01,0.6295019179810785,0.29064424790085475
1977-11-01,0.7510421218023005,0.5825610426871968
1977-12-01,1.7239743856662335,1.9440034070635113
1978-01-01,2.5267515649100347,3.5720655234684364
1978-02-01,2.413319899691696,3.583746626299562
1978-03-01,2.592897308545086,2.787248432903934
1978-04-01,1.046450008924149,0.7276188826191933
1978-05-01,0.9489311862107745,0.6134319002061398
1978-06-01,0.6672519425918746,0.3520528845846291
1978-07-01,0.46828650022928586,0.3504585305115778
1978-08-01,0.20576404329526665,0.17382236256567496
1978-09-01,0.2829986788239013,0.23126055833669443
1978-10-01,0.6442147690615455,0.34319402481836286
1978-11-01,0.9471394053487849,0.7153729398968376
1978-12-01,1.6933696841517736,1.7109642263036973
1979-01-01,1.8976881500725833,2.100985714912333
1979-02-01,2.0604558377574396,2.913661409397349
1979-03-01,2.1444448159084373,2.588982546340386
1979-04-01,1.3390831261690852,1.1689308124532927
1979-05-01,0.7820335480508182,0.4742195512321536
1979-06-01,0.5712298746612273,0.32869708650261287
1979-07-01,0.3578197270764134,0.29786912061290494
1979-08-01,0.30989552193713577,0.2604625821549677
1979-09-01,0.44215047620021336,0.2743860448397346
1979-10-01,0.6223590617661714,0.31128520228103307
1979-11-01,0.9691259284494175,0.6646153036378876
1979-12-01,2.0081374136729506,2.7072400214208514
1980-01-01,2.744323644139344,3.5607293222323255
1980-02-01,2.367897044980705,3.038017040479455
1980-03-01,2.49176085799745,3.740049826735376
1980-04-01,1.68002398036425,1.2158121646810707
1980-05-01,1.0021688029511153,0.645750998226664
1980-06-01,0.492358456931632,0.35438338517009904
1980-07-01,0.4495657703918221,0.3672221764415883
1980-08-01,0.31537881510966737,0.206715211422074
1980-09-01,0.40520452140997154,0.398706878126154
1980-10-01,0.633621614840034,0.44009846706235095
1980-11-01,1.1463191795400796,0.9258899698710847
1980-12-01,1.8969416284305705,2.0976799418791474
1981-01-01,2.0810651386062395,2.818510248408513
1981-02-01,2.3795693049557274,2.9497650506997726
1981-03-01,1.900500544806016,2.0417115962927355
1981-04-01,1.840581884116533,1.869024561166573
1981-05-01,0.8469000607274246,0.4309456954395172
1981-06-01,0.4613509947772109,0.3595558298080356
1981-07-01,0.4397981741653043,0.40848657761428475
1981-08-01,0.20089584062963323,0.2612298211069294
1981-09-01,0.5464894968631618,0.3184532537203376
1981-10-01,0.6956686315863394,0.49339714018268754
1981-11-01,1.1570890185233316,0.9889549297060859
1981-12-01,1.8594009732643553,2.1866702332585204
1982-01-01,1.831520858966892,1.9718082451218775
1982-02-01,2.3825378863906637,2.863675687293901
1982-03-01,1.8432093892022805,2.1950620568306354
1982-04-01,1.4044501630381558,1.1130819968973913
1982-05-01,0.844582390866972,0.455087938704987
1982-06-01,0.46346544425437475,0.3121226971219201
1982-07-01,0.3045613466914277,0.23300967668032344
1982-08-01,0.23945479362071787,0.18114515263279862
1982-09-01,0.2845497171478778,0.2874351002010522
1982-10-01,0.6709830174594565,0.3598509859428108
1982-11-01,0.9513642943179378,0.656068816776287
1982-12-01,1.9423080967198907,1.9531068984062823
1983-01-01,2.580169499340955,3.439591225484777
1983-02-01,3.3817850587185148,5.520198706841267
1983-03-01,2.271401957467732,2.3978139444177016
1983-04-01,2.132824698845794,1.7460441501810338
1983-05-01,1.0278847734447247,0.7296043175288063
1983-06-01,0.5140262121437773,0.2893416703336783
1983-07-01,0.4118369543271495,0.2697572438751515
1983-08-01,0.25388045977839474,0.1727396373843469
1983-09-01,0.4424197762653252,0.34735175791040357
1983-10-01,0.7946956420098495,0.6342829067327995
1983-11-01,1.144542507276339,1.1521450452549833
1983-12-01,1.8405674764223978,2.531793277331065
1984-01-01,2.3097147993789604,2.7180785466499526
1984-02-01,2.24403730195744,3.456366984962191
1984-03-01,1.952993874842327,2.0470587655497385
1984-04-01,1.7066723203750347,1.0525446701352614
1984-05-01,1.0657791517271313,0.6424795328004671
1984-06-01,0.5570454030655466,0.33977285876035257
1984-07-01,0.434522946442258,0.24871495496077073
1984-08-01,0.3607619780232014,0.29431210234230865
1984-09-01,0.46633810242409035,0.34045931986447575
1984-10-01,0.6498160885823828,0.5950662026349006
1984-11-01,1.3357970229207392,1.1418513823235057
1984-12-01,1.4439909197290148,1.3974644753331247
1985-01-01,2.270358234673167,3.1246541536002597
1985-02-01,2.3877301503561825,3.4525710122992628
1985-03-01,1.3521058567048252,1.4915463374513682
1985-04-01,1.238106287861331,1.2233223443493029
1985-05-01,1.0709585994249669,0.6957750625845862
1985-06-01,0.42738307781673085,0.35336553909756335
1985-07-01,0.4663430345183825,0.3966164769524941
1985-08-01,0.3128399910058744,0.2300576505280798
1985-09-01,0.39002490050893346,0.3123226917834237
1985-10-01,0.6119430850053108,0.45584881601510235
1985-11-01,0.9925670354044291,0.9250370540643934
1985-12-01,1.4515419194914552,1.64791795879741
1986-01-01,2.286440384766183,3.0007677088540383
1986-02-01,2.159689161275099,2.7360354721951037
1986-03-01,2.3506657561798843,3.014556901589015
1986-04-01,1.2678547878344175,0.8711555422609125
1986-05-01,0.6659912057511653,0.5576219163986461
1986-06-01,0.510810310320746,0.4870333095921351
1986-07-01,0.3603761443711725,0.32599162447351887
1986-08-01,0.2531523843071725,0.2202986058894662
1986-09-01,0.29112010083437045,0.22855450873189265
1986-10-01,0.5165648520223971,0.4021038189377657
1986-11-01,0.9799706374630353,0.7166139993559191
1986-12-01,1.8929229876942055,2.3027834919443464
