,mpi_cluster1,mpi_cluster2,mpi_cluster3,mpi_cluster4,mpi_cluster5,mpi_cluster6,mpi_cluster7,mpi_cluster8,mpi_cluster9,mpi_cluster10,mpi_cluster11
1965-01-01,,,,,,,,,,,
1965-02-01,,,,,,,,,,,
1965-03-01,,,,,,,,,,,
1965-04-01,,,,,,,,,,,
1965-05-01,,,,,,,,,,,
1965-06-01,,,,,,,,,,,
1965-07-01,,,,,,,,,,,
1965-08-01,,,,,,,,,,,
1965-09-01,,,,,,,,,,,
1965-10-01,,,,,,,,,,,
1965-11-01,,,,,,,,,,,
1965-12-01,,,,,,,,,,,
1966-01-01,,,,,,,,,,,
1966-02-01,,,,,,,,,,,
1966-03-01,,,,,,,,,,,
1966-04-01,,,,,,,,,,,
1966-05-01,,,,,,,,,,,
1966-06-01,,,,,,,,,,,
1966-07-01,,,,,,,,,,,
1966-08-01,,,,,,,,,,,
1966-09-01,,,,,,,,,,,
1966-10-01,,,,,,,,,,,
1966-11-01,,,,,,,,,,,
1966-12-01,,,,,,,,,,,
1967-01-01,7.4613970536236325,8.604920290946934,4.520363653740372,4.856871486674809,6.328200716142241,7.445622083663929,8.742464092875192,7.217952785839019,2.9210113736551317,6.365725759711683,6.467657704044728
1967-02-01,7.661331558734556,8.621146254460651,4.722385821060931,4.743366339406229,6.695863307426506,7.479594028020326,8.98378206493404,7.095655039655795,4.360807791192542,6.177235790155632,6.516320711093964
1967-03-01,8.726409423666174,8.689829286860256,3.0715867489084396,4.637030111664335,8.235289732690074,8.277619020657326,9.030857595085031,8.632452404706504,3.005045914586647,7.419877595139141,7.513180292754467
1967-04-01,9.118791006420878,9.10135648508791,1.986029199451844,6.0673301740405785,8.898506183488019,8.688998209199276,8.945022670616945,9.132051193556494,0.0,7.50376683211297,7.894495508322025
1967-05-01,9.09187105380507,8.883357480684417,4.229717474032076,7.74512026002985,8.740982113460694,8.3238177366858,8.679643263829517,8.712744448265248,0.0,7.682797797745607,7.705858173556075
1967-06-01,8.209618744884692,8.427740881762492,6.807045674198892,8.560779297924054,8.045000425837447,8.308262081525022,8.737909782999312,6.913369103358878,5.851493516773756,7.869809604643846,7.194663622244032
1967-07-01,6.732980988882684,8.268572858431458,6.154300213507797,8.53747680812323,6.163811321033537,8.168217008502129,8.530382680282864,0.0,5.408316008951976,7.898247976667935,5.824986540826517
1967-08-01,6.230231799372952,7.807640335343468,6.92996112326625,9.320382529238465,0.0,7.652755661178844,8.426292803203971,2.0143737769334744,6.0910123747610925,7.432410213401686,0.0
1967-09-01,6.4239619784451785,8.372731807237534,7.7440939968626,9.75033805321252,6.18147893061976,8.309409378943037,8.702756187859197,4.566278379862855,7.250445736760603,8.090353713371846,6.14899887574722
1967-10-01,8.231283048382249,8.65082693038581,7.144275676207539,9.910682052745507,8.53301747840225,8.658929656368494,8.73077596824838,8.037835089869176,5.896048502741299,8.713130730931823,8.426331019311178
