,mpi_cluster1,mpi_cluster2,mpi_cluster3,mpi_cluster4,mpi_cluster5,mpi_cluster6,mpi_cluster7
1968-06-01,4.922154809718564,2.675845853322053,8.804754664821317,4.191291498352568,9.155925852293592,9.039357784158298,2.429514487963243
1968-07-01,7.057885480366138,1.9653258651237537,8.729457374780585,5.448629008790681,8.865698777375874,9.068410941368118,0.0
1968-08-01,7.669993569827851,6.180275967394311,8.782314534637155,7.382754003785274,8.561130218296933,9.016239088764902,3.7749438569714178
1968-09-01,7.509088863740867,5.38816282122465,8.663240123501291,7.347761103262676,8.768951824249035,8.958270635201414,3.4032191865745554
1968-10-01,6.8086701564452685,4.98517995999513,8.784441376852115,6.699187418217696,8.921595007777487,8.944257904929522,4.438476044948044
1968-11-01,6.53869083386656,5.981353890009585,8.62587320765349,7.112276012000796,8.965006161316754,9.001382475704046,5.898498911325806
1968-12-01,6.468404730246223,5.833463390645065,8.647394532146354,6.929035720460281,8.736566086004643,9.016711286193884,5.486333837576143
1969-01-01,5.564064258955615,5.754042276126879,7.994673548929308,6.12767871022135,8.589251636470648,8.878662008710618,6.137291599358155
1969-02-01,4.892541362203143,4.879486818649604,7.418113126591147,5.857098112682202,8.653445253281992,8.922941856373603,5.152843389893016
1969-03-01,4.801066553360656,4.193445416307186,7.733096767318925,5.545943563793617,8.81251688257881,8.667196327810773,5.044978067792251
1969-04-01,4.314904286857529,2.943217112904449,8.113252784008573,4.026998441993459,9.163380901820556,8.612573515579369,3.3925403825072173
1969-05-01,5.692656947565527,2.469228721978481,8.275305618534365,2.845049980434393,9.176205936644024,8.797053784581516,0.0
1969-06-01,7.356947971815696,2.851846065070904,8.53510927175047,4.07930384027598,9.123429021894042,8.846266888131497,0.0
1969-07-01,7.908835636404965,4.685872620924511,8.593508125650189,6.354381196142083,8.87196648766482,8.955649833264884,0.0
1969-08-01,7.792034688610256,5.961034177810387,8.591200452475492,7.585738158996377,8.790377463923742,8.97705151129592,3.093387173704963
1969-09-01,8.153129559478238,6.005571304591116,8.89480937728883,8.067033967922045,8.668211407782168,9.093368481741386,4.637241018082546
1969-10-01,7.377110539851059,4.417125989236016,8.916067363270576,7.209926401798068,9.075119236993183,8.974997547631608,4.43043241359385
1969-11-01,5.741911198906277,5.221267724980645,8.816615305217448,6.217392013000046,8.943931865285888,8.860896374704012,4.896697497736506
1969-12-01,5.306116199399184,5.181840146464644,8.509956497620514,6.480623876798898,8.346509330744754,8.90477207775949,6.198555753913637
1970-01-01,5.4327286065239395,5.828617318318959,8.528829077980193,7.062420775471667,8.07330947091744,8.8891637509732,6.234315526496518
1970-02-01,4.893977399511625,5.130296114583984,8.044392148467972,6.045472311230854,7.919585208643155,8.73011673081875,5.6987533532384615
1970-03-01,4.241424137021741,4.6518289694588555,7.972249234428878,5.788925063353207,8.536063498077732,8.791806161933428,5.637010430867335
1970-04-01,3.533051185836469,3.699724221974075,8.265730663100209,4.319564413706441,8.921172948018976,8.800557557011778,3.284727032018852
1970-05-01,3.9898562891252607,2.8638892990512073,8.540094619894363,3.165778496845981,9.094359955743613,8.583622151638858,0.0
1970-06-01,5.4687516819535755,2.5478285549382,8.556328840116732,3.0014124618356584,8.980315210000107,8.718990095158269,2.0423033994714026
1970-07-01,7.204168952006009,5.104140394963404,8.794398180530003,5.658455514962019,8.926750312308718,8.893311763689375,0.0
1970-08-01,8.01473835498931,7.267281686078039,8.730533596804786,7.445258087849288,8.548366714591337,9.014117099799604,3.142762919430809
1970-09-01,7.787269160177121,5.844279701372086,8.756979604724146,8.013244650980747,8.76343290037689,8.954518171446804,4.707138893728868
1970-10-01,7.371537335151717,5.257182927244132,8.77467309892761,7.315951900527114,8.907820013336595,9.218192713012021,5.292378523431692
1970-11-01,6.133960054518757,5.669769259043245,9.044383591867433,6.877472132323351,8.905359788834877,9.158997469735134,6.020770136126955
1970-12-01,5.374853709607501,5.212179997546842,8.734845967048088,6.527516864411191,8.592035562230576,8.923611752643616,6.14680373565385
1971-01-01,5.4462629900356765,5.285159532134189,8.78314329098909,6.81583646181408,8.414026932560784,8.82478155268379,4.92612449758512
1971-02-01,5.285182994846242,5.963515221154349,8.664415109437082,6.260106077194064,8.042014433851845,8.819657371184027,5.834741282023583
1971-03-01,3.4392093882928094,3.956322892799142,8.208371978683585,5.568214387355733,8.258789882439928,8.857538636654795,4.948680675578818
1971-04-01,3.2905008196555703,2.926438809951794,8.482068072636245,4.1429503581175116,8.981313060083092,8.892277717015943,3.32326007144553
1971-05-01,4.7293959293886,2.9283387677057253,8.798733309868183,3.4838954854247497,9.029660285016131,8.920634594801859,2.20316943071161
1971-06-01,6.534572147516355,1.598285080772079,8.844172261600107,3.4945461730360345,8.91719080168558,8.986823531924003,0.0
1971-07-01,7.988422067775571,5.646037107569618,8.9111424502612,6.850703384660885,8.807102432896242,9.077526530577565,0.0
1971-08-01,8.256878985393483,7.20178265519377,8.799751917915808,7.912385173086428,8.906816923452304,9.097056360201504,2.4676549021229435
1971-09-01,8.245343495681913,6.809266178912754,8.848479128815306,7.347313311915959,8.857788787557865,8.9361697112104,2.612730901847216
1971-10-01,7.8136389438975336,5.76311512314092,8.866684165230708,7.200814061541948,8.861215574034443,9.060431586100576,4.101664813307487
1971-11-01,6.639337417907281,5.69251842422164,8.673997262200434,6.8668518308939195,8.917098852571081,9.094910565324795,5.532579609528478
1971-12-01,6.003869441133012,5.583765288900914,8.782997572464526,6.478068822787689,8.451541455116867,8.961004028335251,5.7572679945019996
1972-01-01,5.528138478878989,5.467938645486456,8.435751588005436,6.051056913450708,8.309785127422241,8.849496383032552,5.251135542081466
1972-02-01,5.309070455876352,4.947987980195051,8.167221253955981,5.7728829067502785,8.036730402259826,8.901525659274553,5.007029215828349
1972-03-01,4.749009671745155,5.101102704737086,7.975442300823751,5.815887633722765,8.489372670293601,8.767614313288572,4.465388382705204
1972-04-01,3.6211259201625356,3.7313692582898095,7.660634068597765,4.203098764989566,9.031745151820576,8.719149927466548,2.6320419067109073
1972-05-01,4.2382744069542415,3.0681732174414713,7.986337753976475,2.9966633782655068,8.929823964948628,8.689292220971877,0.0
1972-06-01,6.077652147433833,2.281444124039985,8.453087178307088,2.8046692817170684,8.842859091383595,8.635159274750151,0.0
1972-07-01,7.843913244595237,5.596217840643596,8.308810581430224,6.086689238732114,8.700122383199417,8.589570961996131,0.0
1972-08-01,7.882892409957399,6.617284009191296,8.481977728609602,6.874064714386322,8.49100683582945,8.511584915327001,0.0
1972-09-01,8.194343655968636,6.634422880802201,8.543872546179518,7.5725372165250615,8.71510614630027,8.697482702712431,4.790659686876313
1972-10-01,6.367031538210667,6.334934218341099,8.495649509357186,6.252177911039819,9.131716386145028,8.68984343582781,4.632051571481026
1972-11-01,6.407224304676599,5.897340625911563,8.432391355859345,6.765849779305572,9.222401577802513,8.763254317398117,5.649309383313985
1972-12-01,5.396294951049764,5.761167943360834,8.509023419002396,6.505981597883971,8.711519579989588,8.783791583884167,5.3665293402868
1973-01-01,5.291810018838855,5.6035921815843714,7.8717146518658945,6.716814385427324,8.59702166546416,8.706943098801986,5.328348877575125
1973-02-01,4.876886627647065,5.700852119310904,7.382767960886149,5.959559998225683,8.334929941582686,8.672155688968939,5.41106660465207
1973-03-01,4.197433843071894,4.4522768097026475,7.405461219484698,6.202416860312357,8.547460137857495,8.601351003875395,5.499158029451824
1973-04-01,3.4846882383865987,3.074716615933764,7.979297328894313,3.6088415237819187,8.908704122963988,8.677644052247093,2.4144296053003385
1973-05-01,4.044693581494733,2.034948576826671,8.398463266024617,3.86587583436256,9.052291148548168,8.699271125262406,0.0
1973-06-01,5.195017640281182,1.8834413247915505,8.762413907163698,2.941416887146683,9.000447302739763,8.670662386948008,2.8706309321736767
1973-07-01,6.943993029861568,5.365788955912324,8.545287888027522,5.972408050267847,8.82516876029829,8.708796692974571,2.636477215780145
1973-08-01,8.056030646131022,6.811234380893962,8.774908915988068,7.388893086492776,8.73649237611712,8.882781957933483,1.9723918686469974
1973-09-01,8.506206368426504,6.61064970488825,8.763314815549473,8.03254003705599,8.716916731512281,9.083793565655485,3.9197445900223373
1973-10-01,8.093923395011247,5.855178271946451,8.68832236377639,7.270331193657294,8.926007078778907,9.141597801897289,4.6956083204762695
1973-11-01,6.596007094041965,5.387385300883239,8.946218116187628,6.8002253777709205,8.866532149012807,9.018566687975703,6.179330430421567
1973-12-01,4.617364905561861,4.624739849080393,8.745749760230709,6.744882971393828,8.527720569565247,9.02281305682565,5.53339875363273
1974-01-01,5.814815219454825,6.1803723142283165,8.740521877655459,6.873361965033277,7.543522329667434,9.12996058491176,6.191938625259178
1974-02-01,4.336491784373999,4.610164817936665,8.452171505299239,5.921199762686506,7.523464842552029,8.854654577652854,4.690078052705011
1974-03-01,4.404940574640541,4.849101018333665,8.068669654320914,5.575877255296843,8.050236074008332,8.831176711721188,5.299778181386869
1974-04-01,2.8516250598469424,3.340540826696378,8.112910804051792,3.2429993801495702,8.744142006145356,8.800946699836208,2.7869481962192078
1974-05-01,3.048738930923054,2.69858606710018,8.453494921842951,3.61987954731856,8.953969733991745,8.872654610488832,0.0
1974-06-01,3.0351258916387733,2.5276609445175384,8.750535129523055,3.4838284906751746,8.80942079013508,9.094813259307099,0.0
1974-07-01,6.027715398124108,2.234012227461495,8.880709211662202,6.311563616394776,8.740630457068521,8.994456063222282,0.0
1974-08-01,7.570007210064472,5.968263111763627,8.761301090282911,7.125139445910005,8.487702454555606,9.031898460269652,1.8187441930162982
1974-09-01,8.129734642861607,6.156098304524521,8.916046135805049,8.133816940162566,8.970586737097186,9.024398978155155,4.0035554745326
1974-10-01,7.626445029267088,5.397752450541366,8.946143697660615,7.1342793161809945,8.88235956576132,9.041842372166805,4.993820591041576
1974-11-01,6.090299572359394,4.7458730427199205,8.731013004790425,6.576934395399184,8.808416712287274,8.942615801757537,5.112542108515665
1974-12-01,5.610558322811043,5.973600207605793,8.7572577385388,6.232644049324941,8.476958446530483,8.761104437737696,6.338447530069305
1975-01-01,4.9399731870499295,4.795996081356776,8.444669959353316,6.480898872576241,8.23490429229025,8.768566764051773,5.9397113598234155
1975-02-01,4.835357204509702,4.523260593765228,8.158428289647686,6.613118548919646,8.295687439414474,8.817056282825298,5.755619838732996
1975-03-01,3.8972333855886236,3.9511680094993586,8.359437373591645,5.945333289121213,8.461449938103328,8.891895394383804,4.562105408645182
1975-04-01,3.7606711220434605,3.77784984565381,8.222855942920724,4.0446488807508985,8.827324025700097,8.766030940135213,3.334909500966445
1975-05-01,2.5762117356434575,2.4387529106379646,8.570099704062834,3.2585791390718795,9.10865826283106,8.838793961186823,2.444521792625612
1975-06-01,5.352917294784661,2.5912827038641186,8.514134372511899,2.567209830349691,8.724628933697439,8.822735601923322,2.1452611174837135
1975-07-01,7.101988211695205,3.166926669286075,8.780303999048277,6.235918381265617,8.944459200783188,8.842386856967897,0.0
1975-08-01,7.861094810409716,6.2556979741325005,8.70056265862613,7.626928525814327,8.691000783311912,8.812552899346953,2.9233545971463815
1975-09-01,7.987477905963683,6.313453210135644,8.883271126693646,7.758811168892059,8.85795228687518,9.008952808222729,3.9113664306487257
1975-10-01,7.598702904283113,4.992882177205923,8.964905698358574,7.382364669680169,8.877476200791794,9.154209983029265,4.901469106086981
1975-11-01,6.29791614033015,4.743973496908581,8.70705142487216,6.245999103054494,8.91838098821439,9.032955305348336,4.212263452855084
1975-12-01,5.983329051992242,5.534148484970347,8.77319182254391,6.630314805563778,8.535264694970579,8.945997063638723,6.192766402055117
1976-01-01,5.137800019205591,5.4094808626769675,8.665693953280988,6.2497491385126684,7.815503616959618,8.880867442817982,6.239926950227281
1976-02-01,5.050051746943764,4.8833260649598484,8.144345034504964,5.6954001168822055,8.276144060865933,8.76231141990481,4.468565276933944
1976-03-01,3.87135943302173,3.8773217150174464,8.170407005511901,5.307284860816927,8.448576174702398,8.790733340395004,4.356871738443949
1976-04-01,3.4752067467960828,3.124660944014143,8.374411670372275,3.867840858599423,9.073481274665255,8.838132245687673,3.374117382690866
1976-05-01,3.395079350880366,2.7722867120071744,8.384459411617069,3.2517313515515625,8.833249939285052,8.643183226392033,2.075103901948636
1976-06-01,3.304585439026329,2.4539050367316384,8.33652393780106,2.5890440158004835,8.80871037212654,8.79580174920171,0.0
1976-07-01,6.689552174603254,1.875936307082418,8.410014627640049,5.1617302212039355,8.669171012945224,8.62137965855715,2.766645976816936
1976-08-01,7.687974899646653,4.8680638107755065,8.62654560824555,6.9174061054239395,8.539343406850511,8.744885161610656,2.910748308409148
1976-09-01,7.721666925922203,5.678285651708673,8.525276729004739,7.326969110369481,8.617997681922757,8.77172038745386,2.939156214206535
1976-10-01,7.706620739771963,5.646689636411424,8.641621998944572,6.95770611969947,9.000837383616279,8.985072371602888,3.9929546044548947
1976-11-01,6.6863231327435,4.2636332544485676,8.520398542204973,6.241060741490435,9.031428130304501,8.868115224189406,4.3776693987911
1976-12-01,6.059130773559125,5.748608074104831,8.593858458482071,6.545706128084975,8.538646162455668,8.841665876482393,6.060848458719967
1977-01-01,5.561369227207464,6.277191085028186,8.168106155608779,6.241727937545143,8.31871570079341,8.672392336820941,6.395962525011816
1977-02-01,4.682610663370629,5.000018646554768,7.535708474765979,6.10697370683895,7.610101759943996,8.78149629849802,5.797691538162032
1977-03-01,4.189291547534752,4.015056705725436,7.940167041136642,4.708646139965578,8.098538509568023,8.785235368470657,4.512090009187791
1977-04-01,2.9981754801523595,3.0726398568231406,8.017379986287954,3.4881450033883525,8.727318848212397,8.535733406574638,3.081267387497387
1977-05-01,3.8660859008622244,3.277892097030062,8.410171080514232,3.9108001089910536,8.873954635917203,8.764718345107632,1.8379098423990323
1977-06-01,3.8525317940580925,0.0,8.529241153056931,1.595532780585643,8.791312411382302,8.723607110888386,2.5881868097958765
1977-07-01,7.299409164193384,2.8390566789205014,8.548690373081136,6.030482540698415,8.545392524296409,8.90701057732264,1.948366297488541
1977-08-01,7.50937158593263,5.603185658087738,8.502050266853947,6.378612204397656,8.377516744159209,8.889550196300062,4.069229742792774
1977-09-01,8.005696634645066,5.916570098592896,8.718797041542857,7.125125241734839,8.245775750726557,9.170681630186294,5.246683110314544
1977-10-01,7.3186006047740575,4.8269503531740545,8.618750933139838,7.028573369687294,8.885040778448793,9.002445156811532,4.9181470313083855
1977-11-01,5.619346570266012,5.418834283625972,8.666304365878188,6.2846983675308445,8.836790289202362,8.901057228148721,4.680171092620188
1977-12-01,5.978918419381504,6.1137049867676465,8.2977894292839,6.790705543131457,8.400080192497425,8.897115390997019,5.934837798735054
1978-01-01,5.066835367625792,5.3928063294893,7.642359597774673,6.569179694809564,8.236624585515175,8.803090616119071,6.183978583397334
1978-02-01,4.601390752651005,5.0390793743192885,7.564949416861303,6.432405410775365,7.95860085471733,8.489568495782368,6.48253196158205
1978-03-01,4.281031562673033,4.488528121770856,7.8597207165263825,5.813808562824642,8.467901121910444,8.480330756931805,4.703215658135789
1978-04-01,3.4774505743937456,3.1699623258625023,8.215155182609566,4.123473355730556,9.12518356178506,8.704193219879759,3.096725799444747
1978-05-01,3.3200285643507774,2.670061300179153,8.437845139922437,2.8526303173781185,8.936281458862872,8.687433858529873,0.0
1978-06-01,5.52273731034263,0.0,8.463872034719579,3.321444083232141,8.901593301107303,8.860357589070263,0.0
1978-07-01,7.487634680702234,5.9488616925851465,8.505666380122753,6.97852769698688,8.7498912799873,8.802804595389237,0.0
1978-08-01,7.886689682388662,6.443694503850597,8.386565601264525,7.56876108481408,8.342945414543037,8.739277186404452,3.7535225416183855
1978-09-01,8.110263521128191,6.3708837180991775,8.575095022764526,7.548344870953122,8.31995263331744,9.016167929084753,3.923425190440664
1978-10-01,7.5245931676471445,5.9624710141675035,8.562386815008507,7.033789618592701,8.672766642562252,9.102564209254547,4.171016759990031
1978-11-01,6.189427814991932,5.810151437744932,8.355984417914113,6.25047421495905,8.623833967294809,8.961245671097888,5.20830700964769
1978-12-01,5.699043843745799,5.32887465494695,8.53915256987844,6.664224037022102,8.046349940585385,8.898498417062779,5.01512907716128
1979-01-01,5.764002647542363,5.717694703159089,7.7441225444033766,6.263317987140996,8.055041983845754,8.841076728709762,5.57190765866809
1979-02-01,5.228945944914299,4.46111875142492,7.08496744163682,6.037216908831107,8.205054924580931,8.737749341279077,4.020136329623615
1979-03-01,4.501307923783126,5.1041385239719235,7.781710734220698,5.492504620175353,8.548430002692715,8.846706583116546,4.9516891062026795
1979-04-01,3.4550070098645267,3.7213013828952475,7.75092279177815,3.598540354677879,8.860329423414385,8.55057576363424,3.207662363618666
1979-05-01,2.7807520763569595,2.6050406219756974,7.960895905906616,3.375139403262339,8.921483198800718,8.572349345097855,1.9550182250800918
1979-06-01,5.239359779468161,2.9966615247506327,8.2421220604055,2.234095734528551,8.849339706325518,8.752684976706053,0.0
1979-07-01,6.88197165543563,2.945466331908243,8.448577380025435,5.339492534887556,8.621257348663043,8.973162184129409,0.0
1979-08-01,8.05805907842912,6.509617472478205,8.637451759952866,7.124809840235139,8.45568785257543,9.000349310261232,1.8483186595912857
1979-09-01,8.38211848140022,5.6698332708026715,8.679425215615378,7.632964174034313,8.654813093961652,8.936367166194639,4.303660402764536
1979-10-01,7.804435558050696,5.3431370826434526,8.665476401618474,7.185566777739148,8.732125822373298,8.931511713397137,4.550402328448843
1979-11-01,6.472354404873115,5.118403296697946,8.699377913420719,6.36148195864626,8.70301033326286,8.910415036141941,4.605266444691136
1979-12-01,6.0752076656805585,5.694493209078358,8.062947622328213,6.659079361421647,8.378632924807944,8.868610302777418,5.614769919050567
1980-01-01,5.784981230883621,6.188768076135966,7.107805735735528,6.666938365281988,8.026452045922632,8.769997949694877,6.198902413581329
1980-02-01,4.930315142467656,5.588839811564323,6.448160357346479,6.274091200291846,7.842901102009124,8.643185728276332,6.456590315007358
1980-03-01,4.283094037958225,4.145139890418552,7.471921193275731,4.934589984326362,8.496434811376421,8.706691306795594,5.101148971251253
1980-04-01,3.210082893727239,3.0662535085519256,7.781579060780606,3.908118139937872,8.806027175151774,8.542133256850583,2.7270299955825856
1980-05-01,4.850061717550127,2.7446943905685632,7.976987712411219,2.9810705649222045,8.931339908670232,8.694400692280505,0.0
1980-06-01,6.650951261743745,2.891754500813583,8.418469397857674,3.9708436103374027,8.853911021030667,8.927900144700223,0.0
1980-07-01,7.260267672856365,4.099072712006373,8.421416974821755,6.4143953002436485,8.71864287918984,8.902173055887458,0.0
1980-08-01,7.401190888458986,5.828893955739302,8.586003780321334,7.222282330115084,8.499586251245459,8.920536905023111,2.8774820919616744
1980-09-01,7.801720121993398,4.985726285970588,8.682458963807363,7.966874751773785,8.493494575068693,9.010605443202124,3.3823664072120962
1980-10-01,7.278445028164047,4.975198889205872,8.40428921506719,6.903935957073156,8.960279745812912,8.873542621527676,4.1234388656520915
1980-11-01,6.246725344216858,5.703028512887427,8.496565620668772,6.4337278373138345,8.914647547892766,8.832509283305756,4.826021013077466
1980-12-01,5.996599274924213,6.051334368460238,8.601120566778432,7.338816888445498,8.454953145585801,8.83903176775652,5.809143030438757
1981-01-01,5.604477023477202,6.034072639309964,8.251924330284243,6.763806460866187,8.055142885299558,8.922774103401057,6.873994048709404
1981-02-01,4.891826009369138,5.4178212083401895,7.937642991240123,6.105336873720706,7.9004134596179725,8.813326322224066,5.716194012824123
1981-03-01,3.9851395805965177,4.094571650710517,7.609343684748939,5.499622905346201,8.347432145486467,8.656682048885378,4.664977552759705
1981-04-01,3.0514728043467776,3.4637708949485426,8.255677814187383,4.283726370672775,8.903480459382664,8.767063900572136,2.7164160515687246
1981-05-01,2.989528371417555,2.6885816779351233,8.511233900937581,3.320840206996891,8.995071090100849,8.785431768286603,0.0
1981-06-01,5.167101942854153,2.4507599418288937,8.40605719072239,3.6145681392139397,8.683971560030798,8.939052527067634,0.0
1981-07-01,7.6333405876019675,4.635399427292414,8.739174486330205,6.860346122805165,8.57924524978498,8.984358500839905,0.0
1981-08-01,7.07258417128219,5.897829312837669,8.757206175395282,7.207426909426851,8.549916866589664,8.93099870754406,2.948316222733987
1981-09-01,8.197347005942058,6.638277353929724,8.598425711570957,7.185547408758084,8.690050917511392,9.051382132493028,4.978627866619477
1981-10-01,6.776097756958105,5.718711923221813,8.824464846986988,6.483997968066023,8.99769243452012,9.055761966669102,4.522704673044656
1981-11-01,6.40154229604182,4.9767684162460775,8.585068744576438,6.435097649691683,8.915962506503755,9.0492118441296,5.508946792921249
1981-12-01,5.876900179579323,5.220461437494702,8.677119030620407,6.627147959474977,8.493873254666536,8.831705372982242,4.903010061799172
1982-01-01,5.7742152328754415,5.2178399381681375,8.58404544048842,7.036388567177767,8.288023992712619,8.843560135233004,5.474729758360572
1982-02-01,5.335417611754124,5.3192665687995975,8.065883437659341,6.318008161146502,7.968795730871424,8.719394548549463,5.731278703245468
1982-03-01,4.68878441798084,3.83219497759445,7.73798887061661,5.492792869710763,8.357445087922896,8.856812935089378,4.289651524664429
1982-04-01,3.6440178430599115,3.33654907238154,7.547976249457178,4.704507664298617,8.991969807460354,8.75247017134704,2.9714992898378623
1982-05-01,3.3240351125766754,2.8692466657497593,7.855012324098564,3.156993935317844,8.932731482433764,8.567342843358833,0.0
1982-06-01,6.701606136530461,1.8928978475312794,7.8563956893413485,3.829158569419659,8.901324337260556,8.810892063648561,0.0
1982-07-01,7.264435908314647,2.376544742091646,8.200756271275992,4.865047856843225,8.836010699867554,8.676569480627135,2.8125244703608674
1982-08-01,8.010640981351177,6.282008806437436,8.187557536809734,7.392407718671321,8.475620407535576,8.64687074905934,3.481210045652408
1982-09-01,7.005624565259105,5.328177166677993,8.320281067349484,6.860442131006381,8.411453351421338,8.641734151254017,3.5881179550997793
1982-10-01,6.347455896917331,5.076105867491036,8.7048435839885,7.193901148493507,8.971975086559048,8.932626460869795,5.164922085030804
1982-11-01,6.304646257523599,6.048473380163344,8.739301162389683,6.9717882730269,9.058981724599489,9.038305628505759,5.581100198325995
1982-12-01,4.497822810201615,4.897295215461021,8.057031091756627,6.703149247757113,8.838007649106387,8.542704655282332,4.811183046762983
1983-01-01,5.275468023947384,5.973638539007458,6.726269927039443,6.527362548400058,8.285654593162786,8.151432612664108,6.069549925226714
1983-02-01,4.821441493894371,5.5387752763546345,6.588974829213759,6.647737956530977,8.327639478854383,8.140114042222327,5.67107760622724
1983-03-01,4.258404469437135,5.022390369424639,6.803972078685081,5.449187194071662,8.573802453886858,8.022689617853977,4.813908979229795
1983-04-01,3.3877381048391273,3.3045277077012485,7.9309393988972845,3.392815852410064,8.965139563782051,8.441716108562684,0.0
1983-05-01,3.7283299992297216,2.580721123156811,7.769598925544445,3.9543189809921238,8.911354879046248,8.62675319937674,0.0
1983-06-01,5.291820038189903,2.3847565270805005,8.261135845839119,3.7077102546263196,8.890475998076411,8.577144847755624,2.1341691686888207
1983-07-01,7.179652210925293,3.4968433547203883,8.534464750345347,4.467624072615915,8.77631571240658,8.632084557174428,0.0
1983-08-01,7.9097275364078525,6.790352889089963,8.50607819000895,7.02883280262782,8.477499117457048,8.605642123688842,2.3617005993338087
1983-09-01,7.2584136519019085,4.0059776509213165,8.784070918663332,7.913087100474329,8.870653315104258,8.971192716922095,3.5921877060581533
1983-10-01,7.205084050508305,3.711671761144076,8.768244752000351,7.6861672197627176,8.919302994461537,9.005631415592322,3.5253446113915055
1983-11-01,5.846566681749994,5.048393837480786,8.792260800028533,7.053139541215832,9.136942043622124,8.811583489186123,4.4163957250607755
1983-12-01,5.038169760042306,5.124513162518967,8.697272512511505,7.133632182627173,8.17912214217869,8.933161697921323,4.905610905927236
1984-01-01,5.312335532965655,5.818396434198097,8.901895845976904,6.845053868743302,7.596502470534986,9.017659001564418,5.8416004876045085
1984-02-01,4.407118551291865,4.627321305604524,8.446622911780988,6.5374153504008,7.264842403955654,8.766405959013936,5.553285052900405
1984-03-01,4.295161847025215,4.654155794632939,8.54886146642837,5.970539573631517,8.357996612444353,8.830709160759387,4.915964227939985
1984-04-01,2.932333923420922,3.2935063553227106,8.49098946933499,4.682268280154844,8.75229967744055,8.63206821016525,3.413704926441234
1984-05-01,2.529937377832406,2.9394329416839136,8.78955659593382,3.7844480640925915,8.920814793575296,8.769285245983557,2.445862977921765
1984-06-01,4.617489614342675,2.8312449382488487,8.931623964751074,3.660697060706629,8.804565809855863,8.895461348922767,0.0
1984-07-01,7.421882386101242,3.6807379309125845,8.955754735932288,7.272286403691603,8.716900468450282,8.894748106597097,0.0
1984-08-01,7.44151313867825,5.768667296346502,8.731223919188945,8.227099121529623,8.425154627861234,9.034460093569015,3.725337945019088
1984-09-01,7.434746580564809,5.655036291492203,9.09072373778325,7.94394518870367,8.738675834235691,9.181029005327492,3.699130881833318
1984-10-01,6.25305096290091,5.035453711921817,8.656030487281232,6.262243151296593,8.915938966414194,9.018041562227904,4.421242514557608
