,mpi_cluster1,mpi_cluster2,mpi_cluster3,mpi_cluster4,mpi_cluster5,mpi_cluster6,mpi_cluster7,mpi_cluster8,mpi_cluster9,mpi_cluster10
1967-12-01,7.097423915031607,7.80661350937165,6.4215636823339555,4.412745466390637,9.000809388114455,8.485159818176033,6.448291417628013,5.45184392064201,6.184910363343887,8.544420670370794
1968-01-01,5.863473301141845,6.793591626327599,5.865948514795989,4.811712138739642,8.849264687918012,8.088658968425374,6.890701863446797,6.041793920905183,6.315601848112813,8.203108308498496
1968-02-01,5.972378543880164,6.885313886254718,5.374979487079656,6.055271524778474,8.856214525451788,8.057902887986618,6.829853660444315,6.339817729917963,6.216183128737308,7.56740662617301
1968-03-01,4.840435945583918,5.6611635510033835,6.341800915242197,3.3872601672009055,8.669888548546938,8.338836992582706,4.1579212824409195,3.314670120365172,4.24355185060195,7.854891866103516
1968-04-01,5.284338487754225,5.445459960591904,6.679264503998892,2.8807202264873633,8.892996454625102,8.984398327732743,3.6726951706194835,3.2879985545350032,4.021504711684831,7.650402722148849
1968-05-01,4.735421196766813,5.288027496873495,7.599341195812875,2.741397685796093,8.892888762585343,9.072851926168822,3.675987273023721,3.1827745084427828,3.9349633711243275,7.901020044540059
1968-06-01,5.694640732809737,5.840786247531059,8.281129342893651,2.5216938455511113,9.039357784158298,9.155925852293592,2.762573845047428,2.675845853322053,2.364463421979772,8.598320451868075
1968-07-01,6.958410765330354,5.878950123016133,8.327192582150877,0.0,9.068410941368118,8.865698777375874,1.8350795901750205,1.9653258651237537,3.1617143215988013,8.449037899740633
1968-08-01,8.008630425478826,7.348471406689247,8.022245392891733,2.6935432150648535,9.016239088764902,8.561130218296933,4.822692501496771,6.180275967394311,7.013053175810444,8.749188899352676
1968-09-01,7.915767296517043,7.490286664395322,8.610174679756986,3.424377418263555,8.958270635201414,8.768951824249035,4.693867225375148,5.38816282122465,7.079263524836773,8.789616255354433
1968-10-01,7.858838133827458,7.683856697809188,8.077632559513155,3.851485514099329,8.944257904929522,8.921595007777487,5.153018588090127,4.98517995999513,6.522974960661889,8.714468873508675
1968-11-01,6.935986755258354,7.782255739915611,8.026064600266722,5.510357249668686,9.001382475704046,8.965006161316754,6.922331402122138,5.981353890009585,6.454659259478496,8.67095557439574
1968-12-01,6.475325304430821,7.463957706884666,6.987837451966209,4.564173924748927,9.016711286193884,8.736566086004643,6.747131886244609,5.833463390645065,6.598510339085827,8.412266520115834
1969-01-01,6.198421486958141,6.823070067159676,6.537110877382885,4.961054517666115,8.878662008710618,8.589251636470648,6.621259544667056,5.754042276126879,5.61554871289697,8.001321948246595
1969-02-01,6.081782197253825,6.613703448661687,5.665579929499228,4.346505446151256,8.922941856373603,8.653445253281992,5.4985332141920225,4.879486818649604,4.977507701274115,7.077444437144175
1969-03-01,6.160221600540838,6.145040926846524,6.198105206522385,3.9399850544609296,8.667196327810773,8.81251688257881,5.106903678524544,4.193445416307186,4.751844030218237,7.194326884372179
1969-04-01,5.3199295625623835,4.380030161030972,6.577583933503205,2.935546045233247,8.612573515579369,9.163380901820556,3.5999763491380374,2.943217112904449,3.4638870432126434,7.468108000481092
1969-05-01,5.64050459107339,5.3093253188450475,7.368110856470428,2.091124083832749,8.797053784581516,9.176205936644024,2.1812842023545973,2.469228721978481,2.0348480950118533,7.964648178403076
1969-06-01,5.18297178690575,5.18039791991191,8.295528765572099,2.3720779830253615,8.846266888131497,9.123429021894042,2.026055405055379,2.851846065070904,3.993536259463988,8.26644745037014
1969-07-01,7.872148180956519,6.132511441461289,8.170403796891758,0.0,8.955649833264884,8.87196648766482,2.5081066025693315,4.685872620924511,6.9721224033106495,8.493634240553414
1969-08-01,8.246899396416648,7.496415110043641,8.280122195377947,1.5155679485476812,8.97705151129592,8.790377463923742,5.571220895977152,5.961034177810387,7.480200832866461,8.803462504404617
1969-09-01,8.48849835062977,7.738655605740899,8.719866877694228,3.3904367801726067,9.093368481741386,8.668211407782168,5.916246907132677,6.005571304591116,7.643624891567247,8.76304580742008
1969-10-01,8.100060646740676,7.7713997423271985,8.416728849268658,3.7213571848376987,8.974997547631608,9.075119236993183,5.0268762269823775,4.417125989236016,6.0374764233107205,8.668920865007138
1969-11-01,6.662987823990567,7.1512618900297324,7.596758379373672,4.5407920613742006,8.860896374704012,8.943931865285888,5.264393342931099,5.221267724980645,5.481072172212539,8.844196453231342
1969-12-01,6.09495194184456,7.350814975874781,6.735087386273329,4.934430714506074,8.90477207775949,8.346509330744754,6.331622637891934,5.181840146464644,5.757737944783138,8.552961037587655
1970-01-01,6.4911342600902655,7.608989034412567,6.244674190488351,5.702023041181653,8.8891637509732,8.07330947091744,6.730025015500541,5.828617318318959,6.437421354560205,8.249891914901873
1970-02-01,5.4252185480624044,6.6302704867918845,5.609758459299542,5.552546811518631,8.73011673081875,7.919585208643155,6.250865648392184,5.130296114583984,5.589250698105306,7.528342708400795
1970-03-01,4.719321061234798,6.124722891619117,5.202495298527152,4.750300875249998,8.791806161933428,8.536063498077732,6.285320982031736,4.6518289694588555,5.142635038208987,7.797735866798886
1970-04-01,4.410675966978486,5.154860135385462,6.457602508207586,3.475471903987347,8.800557557011778,8.921172948018976,3.857352683156375,3.699724221974075,3.771421326585742,8.007790538450426
1970-05-01,4.671602988389854,3.799698944593292,7.53445652234803,2.575568376521797,8.583622151638858,9.094359955743613,2.422851728919703,2.8638892990512073,3.036159490981884,8.327189973545352
1970-06-01,6.153006518944269,3.9839981329859677,8.351924778916562,0.0,8.718990095158269,8.980315210000107,3.022314712509867,2.5478285549382,3.1248499964700946,8.49638590919709
1970-07-01,7.64299068353409,6.260555556493204,7.951091311054177,0.0,8.893311763689375,8.926750312308718,2.080696899478546,5.104140394963404,5.696938332610287,8.398417870098518
1970-08-01,7.91427465229546,7.496506822325271,8.177707450498003,5.159574668638816,9.014117099799604,8.548366714591337,6.527830987205832,7.267281686078039,7.18712380791605,8.305972180807865
1970-09-01,8.078585642634213,7.699990800172954,8.204939581814008,3.935062753471952,8.954518171446804,8.76343290037689,6.056747907388274,5.844279701372086,7.148746599369546,8.552239724608357
1970-10-01,8.092984315215975,7.566302026851693,8.252350771331496,3.554106055189353,9.218192713012021,8.907820013336595,6.144224388748666,5.257182927244132,6.395710425795258,8.671311998640077
1970-11-01,7.082603259985186,7.483773926427454,7.706308031420429,4.579679978950615,9.158997469735134,8.905359788834877,7.063370330720537,5.669769259043245,6.284735124819374,8.856199758321141
1970-12-01,6.1952424781548485,7.232106511046004,6.421011431248936,5.084128037713657,8.923611752643616,8.592035562230576,6.835648108642078,5.212179997546842,5.878785130708861,8.67859012778155
1971-01-01,6.726926289365107,7.627681089758844,6.056131466816253,4.332333256394516,8.82478155268379,8.414026932560784,6.442127113124826,5.285159532134189,6.12792110699073,8.340197579173086
1971-02-01,5.800625583956772,6.741105384476737,5.855123304221178,6.134651399020993,8.819657371184027,8.042014433851845,6.764925061476902,5.963515221154349,5.930164234976331,8.557041613731792
1971-03-01,5.549120286263912,6.218956700531587,5.215473068581795,3.871298304391078,8.857538636654795,8.258789882439928,5.839649640359396,3.956322892799142,4.541370664589837,8.246665215741897
1971-04-01,4.917646494292991,5.166210313788967,6.723784920778605,2.614455312878025,8.892277717015943,8.981313060083092,3.6650058006344746,2.926438809951794,3.182255796800662,8.231073621101265
1971-05-01,5.6744886518836655,5.606596993974448,8.0482237876568,2.841617832433808,8.920634594801859,9.029660285016131,2.561520580308041,2.9283387677057253,2.698195975732412,8.58107228381364
1971-06-01,6.971255225154077,4.7221702434822515,8.347904449096447,0.0,8.986823531924003,8.91719080168558,2.7378721916331648,1.598285080772079,3.2263935750219996,8.539126751618282
1971-07-01,8.494841329013175,6.3966041031565055,8.579342643120691,0.0,9.077526530577565,8.807102432896242,0.0,5.646037107569618,6.066036420416079,8.70477152169494
1971-08-01,7.80551084134281,7.285789065999717,8.758089414355933,3.2146699806404584,9.097056360201504,8.906816923452304,5.440242065408274,7.20178265519377,8.10210428620976,8.844209770687568
1971-09-01,7.985383209937654,7.3262322370532615,8.565598109177257,4.3736796480161075,8.9361697112104,8.857788787557865,5.032214677102646,6.809266178912754,7.270478482917459,8.66091847223435
1971-10-01,7.850136448783195,7.1593247318346265,8.833058501430573,4.053191245868272,9.060431586100576,8.861215574034443,4.877700765567282,5.76311512314092,6.998632962724109,8.82131275514657
1971-11-01,6.9766570894739734,7.311289449363658,7.869158431526772,4.833644813947922,9.094910565324795,8.917098852571081,5.934500135160759,5.69251842422164,6.30138164598519,8.736850665149786
1971-12-01,6.6743020078293664,7.211701394904363,7.017667255383384,4.94830906592572,8.961004028335251,8.451541455116867,6.450132933963177,5.583765288900914,5.92249311463975,8.57050046259828
1972-01-01,6.207885812706142,7.007061362848731,6.465298505134239,4.8062440632623,8.849496383032552,8.309785127422241,6.227252503035377,5.467938645486456,6.0184813554340515,7.905868964258497
1972-02-01,5.925466767044446,7.010446015048259,5.996727863309975,4.556222933214754,8.901525659274553,8.036730402259826,5.553532518805523,4.947987980195051,5.544476274541622,7.77271555629903
1972-03-01,5.706617919262675,6.380278501784593,5.435823578590278,4.21085105452863,8.767614313288572,8.489372670293601,5.351450910955487,5.101102704737086,5.358917228907219,7.559590143010879
1972-04-01,5.599896214518771,5.8152465209589135,5.929146856554018,3.0556253575517767,8.719149927466548,9.031745151820576,3.2981718313535566,3.7313692582898095,3.539229306249118,7.431632211396086
1972-05-01,5.388018270672681,4.818940336815483,6.603829872749696,2.01401814838271,8.689292220971877,8.929823964948628,2.4266492597648788,3.0681732174414713,2.5567783640044768,7.562973547931414
1972-06-01,6.577867173966247,4.707384994520913,7.318057441653368,2.034609395317846,8.635159274750151,8.842859091383595,2.413613103471392,2.281444124039985,3.7536070095063856,7.888726524201657
1972-07-01,7.535012588611934,6.129821098948145,8.016017561909452,0.0,8.589570961996131,8.700122383199417,3.8781866586896303,5.596217840643596,6.835500192849093,8.106759686208642
1972-08-01,7.315376815226918,7.160786905770297,8.167303703077877,2.317256091159697,8.511584915327001,8.49100683582945,6.098917120848417,6.617284009191296,7.178610800304102,8.334731846795592
1972-09-01,8.164463560678872,7.875804698547585,8.615454198765923,4.12411326432085,8.697482702712431,8.71510614630027,6.262771152458731,6.634422880802201,7.481983956397326,8.499832857089594
1972-10-01,7.63672739905257,7.106743811860181,7.757780490305277,4.176005947412028,8.68984343582781,9.131716386145028,5.42574523128202,6.334934218341099,6.290364822533697,8.463454954270134
1972-11-01,7.460783736186603,7.361664677503884,7.3866970236487255,5.054301159669377,8.763254317398117,9.222401577802513,6.202309782019069,5.897340625911563,6.600950720262929,8.401042388607523
1972-12-01,6.798935160671801,7.128182326131449,6.68010740777267,4.767570145332296,8.783791583884167,8.711519579989588,6.077199048906249,5.761167943360834,6.132144582906188,7.88739851781018
1973-01-01,6.282170495377234,7.113164025282171,5.9440092255090535,5.286707183210334,8.706943098801986,8.59702166546416,6.239779433241128,5.6035921815843714,6.313605712589777,7.071831970011363
1973-02-01,5.6238987662797095,6.352841115755577,5.876618464107313,5.3308729434418725,8.672155688968939,8.334929941582686,6.302433020148217,5.700852119310904,5.725542687326338,6.878458794466528
1973-03-01,5.31103263057244,6.533586168363838,4.836347448358615,4.167082021168102,8.601351003875395,8.547460137857495,6.3576474817404485,4.4522768097026475,5.399669405618153,7.0495641265145785
1973-04-01,5.143806253270757,5.418722018386219,6.743526755523392,2.8285031113895855,8.677644052247093,8.908704122963988,3.5387400295233054,3.074716615933764,2.329287688965824,7.765452447175064
1973-05-01,4.9930274733623285,5.355371025254696,7.312308791773468,0.0,8.699271125262406,9.052291148548168,3.3461745121289233,2.034948576826671,2.823507717217969,7.916535405792486
1973-06-01,4.175463234348983,5.3093923162931445,8.029504395370804,2.1939767969085624,8.670662386948008,9.000447302739763,3.5025759975136013,1.8834413247915505,2.279912523089928,8.316833993615395
1973-07-01,7.5888133580226524,7.107656920540433,8.161504148236684,0.0,8.708796692974571,8.82516876029829,3.547246747979612,5.365788955912324,5.7374336781565205,8.144679469497744
1973-08-01,7.891557689892183,7.850884525109242,8.53778795480578,1.855822632162708,8.882781957933483,8.73649237611712,5.482282932885356,6.811234380893962,7.624699158748078,8.524069443857938
1973-09-01,8.378838058399783,8.132025395990325,8.56943561683725,3.50646417369622,9.083793565655485,8.716916731512281,5.973728091795152,6.61064970488825,8.029473526540437,8.633062383092312
1973-10-01,7.54022523747671,7.413360007250904,8.740460570937609,3.3276896646658893,9.141597801897289,8.926007078778907,5.1429437893460195,5.855178271946451,7.370986443318987,8.734818290190448
1973-11-01,6.741564105100151,7.573606235235368,8.38799656544871,4.370680287349147,9.018566687975703,8.866532149012807,6.750246287035858,5.387385300883239,6.755606123801779,8.766354619006291
1973-12-01,6.5325056014790555,7.575293874382365,7.254884282540863,4.172319860921333,9.02281305682565,8.527720569565247,6.012935068197998,4.624739849080393,5.688152168650614,8.710174969423885
1974-01-01,6.10509653082729,7.107809804560666,6.257706127660843,5.721948184297289,9.12996058491176,7.543522329667434,6.773539076783771,6.1803723142283165,6.689619888559802,8.404491396078944
1974-02-01,5.546612137195599,6.665541322634231,5.737221968008352,4.39631533546971,8.854654577652854,7.523464842552029,5.217916025282825,4.610164817936665,5.43651975448917,8.31091566794917
1974-03-01,5.269193442548633,6.091252248652587,5.731645702034065,4.557184748112554,8.831176711721188,8.050236074008332,6.004540417952115,4.849101018333665,5.272892512147418,8.221045369491028
1974-04-01,4.936290664170533,4.869540612388673,6.331708151090633,3.1336882694523736,8.800946699836208,8.744142006145356,3.20040566543171,3.340540826696378,2.756043024464009,8.127387344466241
1974-05-01,5.742067897531883,4.728588526797904,6.86400540526351,2.675365001485972,8.872654610488832,8.953969733991745,2.818491815034973,2.69858606710018,2.7710807551649492,8.508720845767924
1974-06-01,6.56814745470209,5.297699429968747,8.104887546367806,2.2032453435680215,9.094813259307099,8.80942079013508,2.751402404337523,2.5276609445175384,2.4001415918691302,8.438092816751071
1974-07-01,7.354212159193172,6.176073632177625,8.408334858057511,0.0,8.994456063222282,8.740630457068521,3.382326057304532,2.234012227461495,5.285749348350202,8.734867911443091
1974-08-01,8.075238053729398,7.290417257044404,8.325936334742474,1.970231024562578,9.031898460269652,8.487702454555606,5.344758730695543,5.968263111763627,6.897858497209989,8.706468230225811
1974-09-01,7.786421814515187,7.660799881916619,8.83863746856175,2.938905255811634,9.024398978155155,8.970586737097186,6.501688627429886,6.156098304524521,7.605804596815031,8.889121446172576
1974-10-01,7.89058808459643,6.855056157311348,8.764970997268623,4.355469588081817,9.041842372166805,8.88235956576132,6.107649368147465,5.397752450541366,6.635080480149228,8.768249526352415
1974-11-01,6.899787889897721,7.052366576192988,8.50140444965925,4.095048569771107,8.942615801757537,8.808416712287274,6.563958981867479,4.7458730427199205,6.238663415292023,8.536917827560423
1974-12-01,6.143782798955551,6.717081583048007,7.711321989241774,5.930599658976729,8.761104437737696,8.476958446530483,7.000035435625625,5.973600207605793,6.0672087294902335,8.636429390156616
1975-01-01,5.9712096799011665,7.133713920117198,6.278608440520797,4.90314135949715,8.768566764051773,8.23490429229025,6.761599935903161,4.795996081356776,5.938099457025972,8.197726362950746
1975-02-01,6.329684678671985,7.228677037163038,6.115808895864087,4.586762400997354,8.817056282825298,8.295687439414474,6.653459374417427,4.523260593765228,5.91793904779696,8.07958354761913
1975-03-01,5.919004863533691,6.678849140039586,5.941027800393008,3.872857788863042,8.891895394383804,8.461449938103328,5.613081958980858,3.9511680094993586,5.327729914063572,8.326360254910249
1975-04-01,5.528074751505935,5.349901843703232,6.743417762719505,2.983221151275953,8.766030940135213,8.827324025700097,3.8644659943749105,3.77784984565381,3.7559708836416186,8.075449146918894
1975-05-01,5.543168216139164,5.538788666622968,7.482763069833924,2.526844015553285,8.838793961186823,9.10865826283106,3.304017884611265,2.4387529106379646,2.7513625943553417,8.368089145664776
1975-06-01,5.965203306781038,5.319807765902743,8.264449375806546,2.5092202090915885,8.822735601923322,8.724628933697439,2.652343501732108,2.5912827038641186,3.017431269312274,8.517309340082726
1975-07-01,7.541771460465938,6.7206375278802,8.778611661107268,0.0,8.842386856967897,8.944459200783188,1.7892434032417917,3.166926669286075,6.67971761416347,8.654127628155212
1975-08-01,7.584555770393042,7.58368545461698,8.5151601113235,3.035386100542351,8.812552899346953,8.691000783311912,6.144733172081332,6.2556979741325005,7.87765603553696,8.523021423539502
1975-09-01,8.16106490499499,8.180968350767372,8.593145524255142,3.662395095231755,9.008952808222729,8.85795228687518,6.351684278374826,6.313453210135644,7.7955500025119795,8.710730319799127
1975-10-01,8.048599610959196,7.802762418830819,8.6179042918726,3.492965983170477,9.154209983029265,8.877476200791794,5.694208362859822,4.992882177205923,7.133079599909531,8.857676613262985
1975-11-01,7.191988835849979,7.622137441207083,8.075212313187931,3.6549000821370656,9.032955305348336,8.91838098821439,4.937835051759895,4.743973496908581,5.403724000904909,8.786221422543603
1975-12-01,6.23709944244422,7.184722895630201,7.465571214339984,4.952256068658475,8.945997063638723,8.535264694970579,6.589575600775112,5.534148484970347,6.2132262545422146,8.709367400828068
1976-01-01,5.990785603324362,6.815589270232673,6.019444402787852,5.3393161885822105,8.880867442817982,7.815503616959618,6.475729169540315,5.4094808626769675,5.72390216784998,8.207361283823829
1976-02-01,5.547857902425592,6.31201525611638,6.0962073900475096,3.900459573769141,8.76231141990481,8.276144060865933,5.550148882905117,4.8833260649598484,5.365040260781413,7.758258618204771
1976-03-01,5.177239544475308,5.694936817954414,5.9808585793698334,3.3147556667224287,8.790733340395004,8.448576174702398,5.108780362525207,3.8773217150174464,4.406694930406337,7.825273547154684
1976-04-01,4.449279103151219,4.927465415023578,6.487207521925472,3.089850823868002,8.838132245687673,9.073481274665255,3.741119740770481,3.124660944014143,3.3646023141742694,7.951003044041075
1976-05-01,4.74088955251106,4.474970503856657,7.1799402525857605,2.339258656537198,8.643183226392033,8.833249939285052,2.878342201945876,2.7722867120071744,2.9229400312139293,8.243096255751492
1976-06-01,6.249794844325482,4.233644125120298,7.730405785061077,2.3723500016624794,8.79580174920171,8.80871037212654,2.3952932924459804,2.4539050367316384,2.3177482763932797,8.28679989695765
1976-07-01,6.594971397407284,5.413584006156146,8.043742705170313,0.0,8.62137965855715,8.669171012945224,3.1885590270962396,1.875936307082418,4.464437390686557,8.17342629551063
1976-08-01,8.010230006279116,7.042237496167501,8.020451523686,2.014603599313004,8.744885161610656,8.539343406850511,3.5551558122448057,4.8680638107755065,6.842893446101725,8.372946796186987
1976-09-01,8.368974673545742,7.222147810756447,7.932131009765774,3.021684131821087,8.77172038745386,8.617997681922757,4.141251700506491,5.678285651708673,6.212755807973868,8.385053871144287
1976-10-01,7.9452815039037334,7.420593986458742,8.071106440481806,3.636899528165785,8.985072371602888,9.000837383616279,5.715351185048525,5.646689636411424,6.414899911085313,8.515242604984971
1976-11-01,6.699237477774176,7.229706016705241,8.046080869803438,4.216238525902972,8.868115224189406,9.031428130304501,5.360750848839549,4.2636332544485676,5.752989662425676,8.456502035313836
1976-12-01,6.196800152776799,6.883412001046624,7.096769018605775,5.645387398639999,8.841665876482393,8.538646162455668,7.175075319348147,5.748608074104831,6.274831253736984,8.290638821632912
1977-01-01,6.086248651779603,6.625135208152554,5.693761676270771,6.2420323940815825,8.672392336820941,8.31871570079341,6.996868231433768,6.277191085028186,5.8755826982226695,7.6952955850967575
1977-02-01,5.879597615456632,6.615527905503764,4.748782136457101,5.467519984009269,8.78149629849802,7.610101759943996,6.51590456471463,5.000018646554768,5.47683938626931,7.252196287185141
1977-03-01,5.081689862219443,5.256116286423306,5.4901195022303275,3.75319685315028,8.785235368470657,8.098538509568023,5.020758720141646,4.015056705725436,4.2005802354400545,7.827336841168488
1977-04-01,5.191442540623531,4.395301884198812,6.3735902250972565,2.931241116863703,8.535733406574638,8.727318848212397,3.4636547758298413,3.0726398568231406,2.841250702487826,7.701346330993631
1977-05-01,5.440448926703218,4.231494448688452,6.430177415464396,2.886720892050849,8.764718345107632,8.873954635917203,3.806880208606934,3.277892097030062,3.5934214322048144,8.011441442220212
1977-06-01,6.255514863466247,3.543248674856732,7.378668409425909,2.286636795138387,8.723607110888386,8.791312411382302,3.1327004127130396,0.0,0.0,8.335275096859853
1977-07-01,7.9304839962959,6.731245612023063,7.859183865766613,0.0,8.90701057732264,8.545392524296409,3.189205022693847,2.8390566789205014,5.0799496870744125,8.423271482580597
1977-08-01,7.80730552979993,7.041394043867914,7.883672499394884,3.2277765414303956,8.889550196300062,8.377516744159209,6.140652700122315,5.603185658087738,5.732547722997178,8.363630324621967
1977-09-01,8.101562633767681,7.550585066066604,8.294516136753822,3.2004425882208603,9.170681630186294,8.245775750726557,6.509007390548735,5.916570098592896,6.985328190171397,8.629260008998958
1977-10-01,8.037870339909482,7.689896277338239,7.970868293704093,3.71382363514698,9.002445156811532,8.885040778448793,5.462385113304439,4.8269503531740545,6.422030275688564,8.544408037540245
1977-11-01,7.068835874240994,7.4628428864623295,7.359267603145169,4.964391917218209,8.901057228148721,8.836790289202362,5.615332131238362,5.418834283625972,5.158376101975451,8.55372667969279
1977-12-01,6.354140665228175,7.017571969669225,6.725954668222437,5.055935359095292,8.897115390997019,8.400080192497425,7.120796295480408,6.1137049867676465,6.315918598689203,8.00285781737625
1978-01-01,6.119734619708119,7.011067242291167,5.343036254213152,5.38023611725341,8.803090616119071,8.236624585515175,6.707432146772734,5.3928063294893,5.878140849925835,7.383594137513983
1978-02-01,6.330602440786782,6.971549852546936,5.44430139286907,5.675500946803605,8.489568495782368,7.95860085471733,6.688727478189192,5.0390793743192885,5.733935618230016,7.036996857950831
1978-03-01,5.053584248725419,5.75065475254967,5.778866504733077,3.896633649771181,8.480330756931805,8.467901121910444,5.807776635759087,4.488528121770856,5.1144335280242625,7.457949121663822
1978-04-01,4.069740347495592,4.4306593506558425,5.3908655276894475,2.904306558827145,8.704193219879759,9.12518356178506,4.152704987774063,3.1699623258625023,3.7133316670253573,8.036252401827992
1978-05-01,4.250359431988242,4.624956249252032,6.870500208356632,2.504253056545472,8.687433858529873,8.936281458862872,2.677263575967877,2.670061300179153,2.2828157284796093,7.818866873329005
1978-06-01,5.90225745365968,3.6170721603707503,8.039126177570854,0.0,8.860357589070263,8.901593301107303,0.0,0.0,2.323683865464115,8.017430394078445
1978-07-01,7.95770787365506,6.987187320083437,7.764944091547281,0.0,8.802804595389237,8.7498912799873,4.046267586197875,5.9488616925851465,6.3614615081725185,8.046333405962898
1978-08-01,7.430616594353988,7.264979241227009,8.038806298089943,2.7301018598533795,8.739277186404452,8.342945414543037,6.313820154627472,6.443694503850597,7.8303844839488015,8.20775451606561
1978-09-01,8.1126434426597,7.744275311097652,8.35969389792654,4.357425630424374,9.016167929084753,8.31995263331744,4.923581109791564,6.3708837180991775,7.758710223394051,8.53774563240399
1978-10-01,7.762237987978589,7.0658511152197665,8.306497861443718,3.7380782451212347,9.102564209254547,8.672766642562252,5.483486631447683,5.9624710141675035,6.713383420127689,8.618883301821256
1978-11-01,6.686578898749092,6.680958313654114,7.22157746287924,4.539834229543251,8.961245671097888,8.623833967294809,5.650999280730424,5.810151437744932,5.683766867026194,8.470316229817108
1978-12-01,6.465559060665736,7.050878103099022,6.729137968214042,4.639441044151667,8.898498417062779,8.046349940585385,6.041196711329108,5.32887465494695,6.1863105528646765,8.40393538732091
1979-01-01,6.185811961307614,6.783397652729016,5.761760226723411,5.672730032002962,8.841076728709762,8.055041983845754,6.301403216476625,5.717694703159089,6.089324621353992,7.222127809826934
1979-02-01,6.420419461644872,6.701671233781487,6.003040280873151,3.6636768495125978,8.737749341279077,8.205054924580931,4.893059753814229,4.46111875142492,5.489174739016865,7.144610496652136
1979-03-01,5.466867066843783,5.9502225391201,5.556328597470729,4.774799709644689,8.846706583116546,8.548430002692715,6.152751970700639,5.1041385239719235,5.15386546620566,7.458675386769757
1979-04-01,5.077338738553872,4.5720460330022155,5.677240453216037,3.4609143333741295,8.55057576363424,8.860329423414385,4.233872157856522,3.7213013828952475,3.3515720794585526,7.011206356350512
1979-05-01,4.255155795260064,4.797191232458387,5.906903515385799,2.3855155900612197,8.572349345097855,8.921483198800718,3.432693837185739,2.6050406219756974,2.479500572323643,7.564210814062654
1979-06-01,6.293891189323936,4.279795350723659,7.388473439838963,0.0,8.752684976706053,8.849339706325518,2.137489192954205,2.9966615247506327,2.5548282160257925,7.9817157312210005
1979-07-01,7.3998642596489,4.410461312106649,7.619275750340178,0.0,8.973162184129409,8.621257348663043,3.0282557851239393,2.945466331908243,5.119605783296174,8.015278135412311
1979-08-01,7.749198543528773,7.102866769820775,8.030709702757607,2.8780793378763576,9.000349310261232,8.45568785257543,5.657253592422324,6.509617472478205,7.367220745149014,8.314123552439533
