,mpi_cluster1,mpi_cluster2,mpi_cluster3,mpi_cluster4,mpi_cluster5,mpi_cluster6,mpi_cluster7,mpi_cluster8,mpi_cluster9,mpi_cluster10,mpi_cluster11
1967-11-01,8.693000468547199,8.200964066143683,5.824467438053485,8.86019466285065,6.649822594055739,6.547204626514844,7.561664553124042,2.6127999990393946,7.933408986763507,7.795140680285171,7.624446785180834
1967-12-01,8.661592397643455,7.6694514510057905,4.97166894442969,8.643948433253687,7.161046195351753,5.77799192103807,7.136219888841922,2.3275245585722506,8.292819228149167,7.902031089952894,6.859658540661636
1968-01-01,8.338768645230601,6.811985003135961,5.302701796431236,8.661674013610721,6.246610722750643,5.584053365390589,6.806806484730312,2.660132451565762,8.537158792033999,7.835870236816907,6.775091388678693
1968-02-01,8.26216325021339,6.348948430435893,5.220676714087261,8.113430146179718,5.958077446542255,5.232703388887067,6.307394024175304,6.137371589721391,8.851100181591846,8.255177225258324,6.10510259404901
1968-03-01,8.269920684172725,5.929520245364663,4.734010320327103,7.63384458782253,5.536716926957599,5.592657277922796,5.397557838343064,6.296361532373053,8.98012134274077,8.269414126018754,6.249020299487141
1968-04-01,8.4636560609718,6.017943273282883,3.992113590261495,7.89729171327873,5.25245052960092,4.368625736803236,5.39011253258224,6.360999677944778,9.205017729924323,8.765037859863915,6.157160571852728
1968-05-01,8.642276952221208,6.100111392664841,3.455445032930591,7.993237149562798,4.977488779960996,2.726373931283635,5.53135282631362,3.5720657962074234,9.203403725767513,8.814593654957264,6.459696287019394
1968-06-01,8.554661590276854,6.440123005414256,3.349133261602377,8.257540800528377,3.559222976593626,0.0,5.150528501553458,2.6185237619842923,8.870987490978736,8.290457411682153,6.615744560044638
1968-07-01,8.582298099084511,7.302769927315846,5.181080827152497,8.452669394221655,5.633411203256549,0.0,5.1305215454500965,2.366512071594974,8.569552163586703,8.189314129701184,6.707275717986843
1968-08-01,8.177941154048497,8.08675805499449,5.9413755925871845,8.70742087288102,6.372206249269107,4.20450591946094,5.929821826538739,2.5190379307168063,7.478457337520164,8.090675056633463,7.548759731832186
1968-09-01,8.120217109574742,8.055526428078055,6.126195849319028,8.735829572976826,6.292329067976709,5.418388638696507,6.941022211750465,2.5160154751197887,7.879314218375309,7.955653962117429,8.035298032604306
1968-10-01,8.535643581149296,8.28447972704678,6.04359176046541,9.000756641637954,6.041274261697008,6.472790615063831,7.755321416709159,2.9428534920600287,8.405238277130822,7.898623636260071,7.6671261273640035
1968-11-01,8.593335737574073,8.492052657847195,5.536319426223751,8.986637183602578,5.495958120488354,6.391089012112071,7.917302064429671,2.7216135399286676,8.591520230632078,8.105060421584847,7.087170186855944
1968-12-01,8.746400041932802,7.821608000435881,4.720841002955196,8.42997830257911,5.656724541036087,6.025855823718218,7.503794111033812,0.0,8.465523466094844,8.346822877220305,6.937513900287872
1969-01-01,8.548029428960733,7.0183934531019085,3.652837024091446,8.329526558367009,6.323818560641844,4.585996378437037,7.074975945590584,5.055197043668337,8.842542026570273,8.281245072114839,6.473124752992678
1969-02-01,8.345206632228187,6.41511240186702,5.157317276729535,7.8851434417265835,6.097512692755661,5.43449046863962,6.420991957792533,5.408493127123527,8.945877629013665,8.322391428979447,6.391221685380108
1969-03-01,8.40802620962363,6.567412365531946,4.282290736277045,7.539876696751311,5.469480979557886,4.480183494498839,5.963926790861795,7.661271853521546,9.114695432470404,8.63417547687454,4.8681972048484194
1969-04-01,8.441856589124919,6.447382005942004,3.8756360562396686,7.84180677067358,4.262846702091908,5.264821131486184,6.300675836838624,7.673810944142621,9.137784899734479,8.914032768983567,6.028388126154023
1969-05-01,8.607798015769811,6.864898632360286,3.7873847184913334,8.021091833018126,3.9851913724559545,3.512549382500463,5.921520277809765,6.148261028099092,9.037258706668764,8.882773271431482,5.078058557984972
1969-06-01,8.668572084229444,7.109055662564684,2.9262109951055395,8.502696484866071,4.079128311090371,2.6883567847981142,5.016143501263031,5.778738329324171,8.652044729081352,8.576252034012771,5.6080085210784825
1969-07-01,8.511769184773263,7.710741061650786,3.830440864109459,8.820695542285447,6.040114831426127,0.0,5.045684076963228,2.666081628009841,7.119578536986991,8.068408987910564,6.101458749478123
1969-08-01,8.487170451618727,8.2339351008002,4.699759674791372,8.889533473003896,7.134569637065568,2.4777464388306196,6.027648639582221,2.5218072609387305,6.385718852434366,7.815709686168965,6.9499570768798575
1969-09-01,8.60684000091916,8.439773044108177,5.860649044485655,8.801747149712225,7.3515362456644855,6.017666907810232,6.792683269017976,2.2937967100443797,6.712306937367314,8.035435858504123,7.723945293419546
1969-10-01,8.560077032516773,8.208455648931091,5.367581565504077,9.00715331198554,6.659421493891593,6.327976958375736,7.342129143294989,2.6032873657286175,7.6817247050008355,7.91573910106482,7.5407380870968375
1969-11-01,8.66781399084473,8.123918673635446,5.769632269925521,9.123705901046577,6.6076924768308585,6.284317676877841,7.5560125985529325,2.6827351889954643,7.7629300672670665,7.890816167963282,7.197501832884043
1969-12-01,8.659910087400089,8.079985847567954,4.9184408867006155,8.446071489190349,6.088010869859037,5.924222544615658,7.522834287961245,3.634250425682164,8.319384883432193,8.151635357141929,6.644560726790237
1970-01-01,8.517046485821353,7.147812931929151,4.294397359258089,8.127592144310384,6.459107245028933,4.813556317677319,6.459805466697208,5.597298291592819,8.688991351525369,8.108872686413358,5.630188347999963
1970-02-01,8.233629884840635,6.459718259954823,4.242758088715228,7.519158904788084,5.051313440267323,4.846516583392588,6.242185753057636,6.648175212445226,8.781822988378782,8.254174417396387,5.7876961877442
1970-03-01,8.304042407227254,6.478213542794297,4.799337527593692,7.6256799110008,5.1956759223338835,4.952867716979336,5.972888520637086,6.583012265663862,8.80318591757064,8.496557212886009,5.990323163942098
1970-04-01,8.31378426496876,6.884577482356884,3.587731400906436,7.838484511351238,4.6312373368587725,3.1539263121671217,5.548541334868136,6.339104304862999,8.959426298927568,8.819721801577062,4.476106165790351
1970-05-01,8.529105318209407,6.63833789146171,3.2495207757746067,8.114110355153375,3.9590595803179824,2.29939306603396,5.320767896442239,2.5358072428920755,8.785281551382372,8.73138397823439,5.499860869907461
1970-06-01,8.46775003155196,7.149468550436082,3.657136240531133,8.283643296893015,4.687670871081297,2.92639429677301,5.2057644521857505,2.0010460939970898,8.386843831824205,8.09925763496971,6.268752037053588
1970-07-01,8.491582794337162,7.669010194362566,3.2104529419515666,8.553399797234894,6.990647534923071,0.0,4.767632821826161,0.0,7.58447103595999,7.521895147929094,6.010920872522179
1970-08-01,8.551241012550944,7.95331861518706,5.440331533884267,8.670086598511537,7.351029990651782,0.0,5.134256293345091,0.0,7.228813810695623,7.4033157643662015,6.670811320594101
1970-09-01,8.583745800069007,8.256098798078973,5.729670966969799,8.756542882871841,7.299189658364498,5.363111872108207,6.176124528991191,0.0,7.692676242130427,7.561640464259632,7.740642219044339
1970-10-01,8.616790313372459,8.129918005556224,5.528317185458788,8.948693169490587,6.8417129528132685,6.121108943375698,7.305679027350761,2.2792288829927196,8.053294873280208,7.577423201841218,7.816025495327015
1970-11-01,8.919003911989998,8.389591371370559,5.611836329445237,9.195913079411211,6.009690848862043,6.228011175143399,7.419191028805737,2.147458069839146,8.460703637647983,7.820519823933623,7.080881084126593
1970-12-01,8.813155093637985,7.801526339804825,5.631857729521232,8.145879190763363,6.640052599797163,6.4904959299885405,7.243286806892852,0.0,8.472673311543454,7.659631692840337,7.031405755895541
1971-01-01,8.589799161355371,6.917156874111534,3.717613951689504,8.250044689695532,5.997739423564764,4.1848195534659425,6.402827355048347,3.00703129948701,8.810020252857612,7.910471332579324,5.991228244420471
1971-02-01,8.466617961778446,6.17308801343848,4.919266960141577,7.971255737951956,5.440638962265369,5.599136966128764,6.070157177898137,5.864767470010706,8.856284175023072,7.995878933363175,6.138111405607508
1971-03-01,8.276814607126388,6.042217052611772,4.414571829555571,8.02354197715873,4.802194088117207,5.232870582302971,6.0653652832755744,7.212757970888128,9.164618002523664,8.34470677330986,5.947239981344698
1971-04-01,8.435088289655303,5.7034558815959855,4.444881505989452,8.22763352936358,4.9753809246201675,5.0885543160208115,5.715008073719921,7.631814712037874,9.267792426216976,8.754015635905203,6.029171578374339
1971-05-01,8.468658594860855,5.931777661749697,3.7533711292000524,8.223337214716434,4.620227838536887,4.515494129706032,5.830334287796356,5.552281247511741,9.27839404339709,8.512211355059039,6.2120816207808485
1971-06-01,8.63826519504791,6.543265546706939,3.4217007150813115,8.49190908949032,5.333319176421729,2.780784944685765,4.407225865338033,3.8799450740662444,8.913904978301492,8.234076229267727,6.125711573657236
1971-07-01,8.626769441844123,7.714750567188514,3.3931922624634625,8.771950393292423,6.387947486700131,0.0,5.489120703246402,2.6397572427665823,7.932260063927307,8.04596523584189,6.723837085810246
1971-08-01,8.314095144238491,8.079447895872915,4.796369395011287,8.784636043779866,7.5828030515501,2.7556298596502846,5.82438722943788,2.461946756607106,7.177613297115886,7.691819253982441,6.810868622749503
1971-09-01,8.509991074878068,8.187365848692775,5.598695169281424,8.61373599437119,6.681750768596165,5.610466358773386,6.743658690423949,2.228894674397075,7.523748148485991,7.542756211473967,7.566106443426465
1971-10-01,8.640610127470017,8.08752742648684,6.309618551241098,8.909333414943802,6.203966963821184,6.673485714808061,7.701244421066467,2.6852813977103427,7.9447011207282126,7.748120939772261,7.818105830704878
1971-11-01,8.816254830156351,8.527471325967662,6.161439838646807,9.078958838916257,6.198015376793747,6.908554465556726,7.612759995086333,2.7417295781340103,8.201105405907548,8.162951812576235,7.1905129455486385
1971-12-01,8.763485183152167,7.922521118601701,5.409247908207688,8.663968409858295,6.29063503902131,6.037551097756754,7.233298143289078,2.3457507397529858,8.306875810970167,7.925700123641635,6.786006422307624
1972-01-01,8.593973709466377,6.854474942246021,5.056141499986768,8.556838708477882,5.35227996411115,5.3051912461891515,6.631498391784736,5.236829998961061,8.569759583681412,8.1062283158215,6.5366913281389545
1972-02-01,8.075692225394333,5.708863734252567,4.66244594458113,8.338447284327756,5.048698478635003,4.927491528863556,5.805258181774963,7.453745961737279,8.884612193295817,8.071832277962296,5.85300698974235
1972-03-01,8.010665297913535,5.015679027292585,4.641202798714204,8.240206435446476,5.35942964594232,4.921209793285908,5.618439239493468,8.24605674080705,8.990239292508143,8.582254088579978,5.97069546219071
1972-04-01,8.26433325545503,5.843235519342716,3.617871257544362,8.151006079709417,4.401509429235875,3.714102336862434,5.82065195700499,7.717829738688558,9.149317017220246,8.831054650983154,6.307350280368883
1972-05-01,8.491326560471293,5.432760435280104,3.5467199307579405,8.54007295806674,4.9659095876202315,3.153458394693018,3.8646497208231714,7.424183076045896,8.838902117247628,8.76199115166222,5.691687303337786
1972-06-01,8.711366717304042,6.716743053397242,3.5401418994828884,8.347944725281746,6.771100183378937,2.9694995650270433,5.007350938869907,7.2678754122130105,8.257183629018437,8.624912280214492,6.481976590922166
1972-07-01,8.566251555110062,7.346302053939289,4.3890834838381645,8.371486636114387,7.465413839044138,0.0,4.590551388954691,5.693309332137038,7.264981943981259,8.26774708815053,6.17198766137831
1972-08-01,8.476480570284343,8.038088205553526,5.701379198264392,8.58706437587039,7.588233707408915,2.5714697726507394,5.417876482161168,5.86545018531429,6.522690070654816,8.260439968397522,7.42067048566079
1972-09-01,8.51252983904901,7.970477888792282,5.702854092602062,8.755376846041573,7.354943791572732,5.995465002052344,6.480103859841835,4.828247396770443,6.96202861635172,8.306459576407638,7.823745320586074
1972-10-01,8.613943802516978,8.049862076666578,5.853120001994393,9.014038678646289,6.459983583210273,6.351628798807449,7.430019010615677,5.347451304928554,8.159042110031585,8.471776125733884,7.320336764837557
1972-11-01,8.565019449788801,8.058187072917601,4.446380503159882,8.968830087064271,6.303628535053723,6.235147944513078,7.352409112117379,5.405455313056253,8.296623579882874,8.462446703178147,6.809245052701033
1972-12-01,8.684015572026805,6.7843855793430645,4.451129479758941,8.64334203159424,5.662786924215743,5.664227129437867,6.372643156528706,6.194219767490555,8.366926327412022,8.493174735243288,6.371608416577816
1973-01-01,8.365271420434839,5.865891541131891,4.382367619054741,8.111012332003463,5.590219370636816,5.239153749094121,5.899648808796449,7.206893837543348,8.787506666742454,8.459985181369467,5.785802172941159
1973-02-01,8.196797392537029,4.934412991447794,3.49449614476724,7.7909911808928785,4.808189805551714,4.208614886794173,6.094376596690425,6.606511055484858,8.924728100877095,8.251401419407626,6.080773376404964
1973-03-01,8.108649828684301,4.4954907468198915,3.0821682247986883,7.682064136921081,5.299945732973032,4.076850564715348,4.947776685984755,7.399886730201317,8.774924429305798,8.663271818397071,5.30360455936424
1973-04-01,8.51182696767379,5.562284252623985,3.8061251780302996,7.818388490696704,5.305740258004985,3.968365488246448,4.705830754408655,5.920614563699975,9.130237274936599,8.698305398738375,5.3516146443301755
1973-05-01,8.572178751426888,6.487426333153202,3.903731369853564,8.104592776122788,4.489925294868696,2.780109814046676,5.089103497378751,5.037657501068244,9.163999336813399,8.651826731207613,4.879568403685198
1973-06-01,8.467655330386249,6.706882579758519,3.415551720563458,8.43816580357816,4.929441911159447,2.845169992761603,4.938479294788383,2.6334217385470997,8.703676678148964,8.355533303840332,5.694021500330033
1973-07-01,8.691096822539826,7.545308002668345,4.344853881902494,8.532889872677,7.226609397871977,2.312726153094502,4.68620300181046,2.401215546591776,7.805784255603748,7.9533108844632086,6.205821082684569
1973-08-01,8.533625301122045,8.397378971961881,5.206540522648785,8.59830346152893,6.936026511469765,0.0,5.359946585199728,0.0,7.494836003201781,7.4370075487768155,6.622521077921942
1973-09-01,8.562194302104693,8.177930427266752,5.918917419226723,8.672824554360544,6.776644142866283,5.164773975206113,6.417554345116425,0.0,8.230693064631565,7.315224040126532,7.943251119471867
1973-10-01,8.624278407146262,8.100716417610558,6.00880762168769,9.05269444430752,6.951384551491456,5.9790066544946345,7.526686929369359,2.3210416321695395,8.269439819818196,7.421072482439745,7.93903891868864
1973-11-01,8.761915799764928,7.98909740488481,5.537841766756273,8.931739128519187,6.513933879674901,6.522725653133709,7.597056846554555,2.0367620826695894,8.448043534335298,7.498528530023592,7.450329955684112
1973-12-01,8.77429396727303,7.7756047926904195,5.163747418289006,8.683269162654375,6.042300569804774,6.081151670124511,7.012541738221369,2.285133027624709,8.656649011377045,7.546329531831505,6.859369538896061
1974-01-01,8.605713717641043,6.411014859712435,4.481800370976304,8.100005984124191,6.0288771146459155,5.293557596772255,6.344683933398058,5.016075720979732,8.817395081109009,7.633708235851341,6.266327999679885
1974-02-01,8.21856026631988,5.403546567603126,3.810004182954878,8.08534320279056,5.2768341914857535,5.056843490317945,5.865013723365643,7.068150652235696,9.022644408496602,7.977105215452621,5.896792219636392
1974-03-01,8.142402831757083,4.359078681855114,4.494149439929172,7.82888227715972,5.3457560540075955,5.219123442181631,5.532971868117463,7.912925348810171,9.18092612923532,8.336655668027985,5.889728003033269
1974-04-01,8.24225997006126,3.993121196293134,4.212074500280408,8.190185793850905,4.492215383073366,4.839043479039723,4.776337464010968,7.644818165016358,9.086568675019652,8.703251867178043,5.555340325309927
1974-05-01,8.438399238916565,5.096299686408258,3.088282657639545,8.07601338064773,3.9781776310269836,2.590783558080203,4.862977009602257,6.763536678175282,8.942519349527771,8.622247998749701,5.769247936703948
1974-06-01,8.516905499528699,5.643494708545778,3.012112561615232,8.437382858797408,4.993470317510173,2.551714002827657,5.3917861315112265,5.487660460090396,8.526940301379128,8.478003359483168,6.174502951186878
1974-07-01,8.650920976347587,7.4908710681165465,3.3334595928802617,8.469788106902302,6.446872388405307,0.0,4.784865956040904,2.619884032311295,7.810751203575317,7.991048394388581,6.071833984750918
1974-08-01,8.515280186902018,8.342899924119294,5.089974172943657,8.65665798453127,7.169901480358993,0.0,5.303906380227567,2.3228412717840294,6.796550424851848,7.817493924822052,6.6848003932370945
1974-09-01,8.473402911441013,8.318015805817215,4.7714188734606715,8.276629401487241,7.447509993522223,5.154563303157291,6.507150401350861,2.6037727820808247,7.583505683427699,7.86757854111519,7.157830280947097
1974-10-01,8.762953865208845,8.641047596848082,5.9235580273665835,8.915717800884304,7.1150892249695366,5.410770480889273,7.258098863496963,2.228912079642841,7.796313264009755,7.70477860217108,7.41828245042613
1974-11-01,8.754364889813909,8.265804039499105,5.337212264810244,8.630217947340444,6.873716281879795,5.634744350056398,7.267728490762481,2.409551626954897,8.233081904271721,7.623987945138887,7.385319979150041
1974-12-01,8.750716990670892,7.453798726807443,5.125337745905435,8.403383542157329,6.596445199390819,6.063685974860783,7.048362887800805,0.0,8.314114379687393,7.654717342258611,7.018984327220229
1975-01-01,8.574437525920333,6.62780424132022,5.0759739234369885,8.248951077617322,5.639293901820328,5.671545032187394,6.567817692383137,4.7826703440248926,8.724537830395986,7.907745348701327,6.482512558184862
1975-02-01,8.258405205323074,5.6588305453170795,4.982316981675136,8.020837873424696,6.085814552103828,4.959138819610281,5.821371416212966,6.771652123871054,8.874219598764357,8.27091876052101,5.901141704993741
1975-03-01,8.123926985842264,5.061809096099927,3.6626999856530653,8.085109599907787,5.452933536421332,4.410703131538866,5.120637863372448,8.078345460793413,9.0460333839453,8.471858360768127,5.879232959688621
1975-04-01,8.164874706809325,5.394666227703263,3.562736078227486,8.063627135687216,5.112190448158555,4.64085140937278,5.010532473811847,7.278148666361877,9.064109735519127,8.692068237385882,5.762802189502838
1975-05-01,8.39799078759405,5.507294395461485,3.5839342779733854,8.124581397482222,4.95651724406794,4.431898474479147,4.602967950065612,5.200731426038135,8.948138984781506,8.700094173772715,6.154121972148372
1975-06-01,8.598312220182397,6.387442282185302,4.019778722250068,8.495178250387712,4.537425744451595,3.1376525865298115,4.743556082147465,3.0487712099904334,8.612255336814453,8.285788825802166,6.318825762768799
1975-07-01,8.63569444569119,7.694643115211654,5.209347647370223,8.600489325130425,6.773379579716035,0.0,4.328613821993833,3.003838688529891,7.4820296665193595,8.197000390808753,6.711888034006808
1975-08-01,8.42297023098395,8.097561173773116,6.079994433504374,8.617084984560726,7.495143024855247,4.209886373733761,5.7922806837891,2.4652671838150515,6.760814176751746,7.874360705648117,7.4760707532705375
1975-09-01,8.4769537048117,8.224365651499019,6.421910729952447,8.723143808113848,7.0862941944584605,5.789354719514663,6.284745181155096,2.3151476379541758,7.364054810482226,7.563245426626407,7.7943157463625035
1975-10-01,8.741167675408144,8.390252524612007,6.078980343914363,8.924328049520396,7.091601017488213,5.695464383610264,7.215577788020181,2.368520869822635,8.165749952357721,7.679241746116523,7.727777309208704
1975-11-01,8.607642597182373,8.245428486095115,5.566355892672953,9.034912037479467,6.323789475346028,5.967587640545582,7.369718830429261,2.546506390898098,8.5816678414846,7.523449333974597,7.633011086952433
1975-12-01,8.684423383389479,7.665560361236984,6.121091617639145,8.790906142389144,6.083548053165496,6.236186476322472,6.922396824739282,2.5777310129475013,8.525363266455926,7.643604747582349,6.822227360548286
1976-01-01,8.438389997216671,6.601064323982463,4.875227966003582,8.362018448723322,6.03708904571849,5.620876533828694,6.539712443556191,4.856438094207796,8.726312917616374,7.443697361840149,6.605812006477182
1976-02-01,8.191298069213682,5.74089822385854,4.090910833791579,7.8291317336088175,5.698977398529494,5.220770441498639,6.008126054636139,7.124042739171679,8.8909699720021,7.971011612607951,6.165712066236667
1976-03-01,8.137614970226599,5.197516808755903,3.9442377670013156,7.793650207997414,5.421584324358229,4.540637061562887,5.662362986784955,8.028876490786812,8.91740583981077,8.434171891712218,6.131469085727592
1976-04-01,8.29572633226725,5.610368931112869,4.05151037236188,8.185495248881779,4.92843661201985,5.092881233856176,5.7704364042540375,7.817044445124012,8.983036223257518,8.759656824662594,6.0438088161573305
1976-05-01,8.112030852495026,5.448285941748292,3.542902388308628,8.028894775291636,5.213670381538327,3.4986637765341215,4.1774262428115465,7.24827978616842,8.843700004033613,8.757357717814447,5.748633614385042
1976-06-01,8.425688717280828,6.160332657591755,4.538217468750815,8.359589995406253,5.064246939159135,0.0,5.159649423368401,6.716450329967121,8.14561972340683,8.724347282933193,6.6914256100941065
1976-07-01,8.130435132966802,7.09846744817962,5.945384673861268,8.356400195560662,6.791829370962317,3.6769216401205282,5.73366955791719,5.735602779760306,7.084528470151004,8.157232146638204,7.463954723537637
1976-08-01,8.283528310630864,8.0191791612865,6.630960513968835,8.765672658922222,7.6338101340646345,5.8319990170872,6.807008959249787,3.6436733016618446,6.908831492920691,8.13539934100844,7.574275676132601
1976-09-01,8.32492113221748,8.333105516715216,6.290345215871696,8.664728058024812,7.03524741291823,7.124271317706904,7.662341780293367,4.133722303934568,7.42167137243165,8.27908030723897,7.494248802727395
1976-10-01,8.764562505940253,8.128289260217084,4.48324337424584,9.202526829975655,6.421240003644867,6.353658531234584,7.8011421322888825,3.16800693237245,7.665821449513897,8.403498573435495,6.900026695729584
1976-11-01,8.673820584994901,8.113102598112754,4.434071994120784,8.8854505162615,6.424782509144003,5.369866954449286,7.453686871487795,2.852332590494883,7.761656280734034,8.101439423859917,7.1087827673605455
1976-12-01,8.469140482958968,7.322663902210328,4.73412944880466,8.485429258741657,6.1551495410115455,5.185894696818258,7.322087521746971,2.9027012832043857,8.064907680775745,8.181019898882901,7.013681802702942
1977-01-01,8.197195549410884,6.270068814343752,3.804782294475974,7.955092265539884,6.12674223007475,4.578012726538416,6.294198139093038,5.409840130480603,8.496297067154575,8.127354458932402,6.095349944541898
1977-02-01,7.749283870553669,5.686241957195899,3.5871245726371956,7.725098932618478,5.621223412022377,3.536539566848476,5.398327525195582,7.195187956893577,8.682741134713691,8.226143167654515,5.327359423365092
1977-03-01,8.035680473681994,5.588721971970768,3.333912475863973,7.674804739551605,4.690313952823178,3.058946038769213,5.315272937747746,8.125174682941791,8.591877637348603,8.636282853088904,5.279499861127142
1977-04-01,8.184829008628075,5.827832824795936,3.4581785134111453,8.318710773379344,4.223061089852271,2.8846089687716883,5.3749804251914295,6.668958678369697,8.705249976654356,8.81676627966241,5.708534177420185
1977-05-01,8.465776382913917,6.6327413406108136,3.808896484236121,8.110669547747872,4.161932920643875,3.494130570040833,5.938802791454603,5.517788613830967,8.617170857649311,8.756390454793776,6.4699656992540975
1977-06-01,8.595092844932081,7.292020541641681,4.1990221249547615,8.28777535698758,4.64353108977036,3.2626457659978607,4.843868566203825,2.7387727514884133,8.140727396516041,8.528925319262436,6.4464339714698715
1977-07-01,8.680057049977423,7.622286298413533,4.259843183638151,8.33162042762421,6.799854548824427,2.794506983608151,3.966949347649146,2.3673120806900783,6.892460233303174,8.110663251859842,6.827351947518326
1977-08-01,8.463395106139577,8.186041927743029,4.877323925017886,8.633014602701179,7.38541010475204,2.699970695660936,4.172901806506327,1.9805410373292756,6.4356270964139055,7.5501730934814795,7.130501627481723
1977-09-01,8.495805531085152,8.330251366128845,5.489537475856025,8.779148529760064,7.361796517108054,5.063352781532405,6.402653018940007,0.0,7.192040764252621,7.733957334383341,7.964927585578155
1977-10-01,8.604510873899212,8.186995319330531,5.706949804681514,9.061293720921533,6.573769756549121,6.078128281543388,7.0896917858457,2.571342638297238,7.7499645206445456,8.001625797535059,7.3858474876760365
1977-11-01,8.743820896012343,8.109393014706267,5.989616884312199,8.802971411273912,6.635164224988334,5.97890915961866,7.225389694389567,2.858596311468568,7.9053887756009775,8.024476992966619,7.329157901864596
1977-12-01,8.778606175996396,7.6408687733192115,5.086231455724681,8.645898717269185,6.085249272089599,5.661358019495015,7.161277080694834,2.4002078696671787,8.126365322087379,8.14215724068432,6.660428578265864
1978-01-01,8.447432814589519,6.804448540261464,4.660214419532828,7.992040791553034,5.610092954574016,5.693106021629495,6.871101943009416,4.711750590146443,8.457279127628487,8.238322240222985,6.508524998167019
1978-02-01,7.98636171868975,5.811368766974285,4.220110884351284,7.538325114988148,6.14862430222625,3.6761362031445897,5.531617801798366,6.727516382214253,8.282237263972581,8.20937620247823,5.203084917926838
1978-03-01,8.187829521926973,6.1597020287258575,3.4390259413422264,7.493212432837648,5.2522532433043745,3.6520934036412083,5.601947649914009,6.281681214805865,8.710087016482756,8.602071477096375,5.653867047810085
1978-04-01,8.225366631617637,5.900748679713978,3.726011194629894,7.8276277263042875,5.116224730579108,4.134517320333978,4.773851646084779,5.096488778377937,8.767077793832861,8.98178294562942,5.173371204622869
1978-05-01,8.346480399389232,6.016064313791028,3.6797579407073546,8.017134938435014,4.582450773075899,3.518304074222623,5.028600805560489,2.229134865052176,8.576313175648439,8.597388994718113,5.763931835960977
1978-06-01,8.576083899025834,6.768155528865067,3.6438278181780195,8.24208175746175,4.648554332452905,3.2684195789653705,4.455912449419813,2.339204216276557,7.992398642561819,8.333832888211075,5.86762041133844
1978-07-01,8.454101742954656,7.538650755461208,3.4806666477931807,8.391656262139366,6.809923252532287,0.0,4.542718827213756,2.47431697199334,7.127165164389549,7.992676098364786,6.052972798897435
1978-08-01,8.442880003189934,8.062983357443148,5.976965630869096,8.482488809265588,7.605440115181718,0.0,5.401740764927291,0.0,6.458907022681805,7.447752460770456,7.409058587418911
