,mpi_cluster1,mpi_cluster2,mpi_cluster3,mpi_cluster4,mpi_cluster5,mpi_cluster6,mpi_cluster7,mpi_cluster8,mpi_cluster9,mpi_cluster10,mpi_cluster11
1965-01-01,,,,,,,,,,,
1965-02-01,,,,,,,,,,,
1965-03-01,,,,,,,,,,,
1965-04-01,,,,,,,,,,,
1965-05-01,,,,,,,,,,,
1965-06-01,,,,,,,,,,,
1965-07-01,,,,,,,,,,,
1965-08-01,,,,,,,,,,,
1965-09-01,,,,,,,,,,,
1965-10-01,,,,,,,,,,,
1965-11-01,,,,,,,,,,,
1965-12-01,,,,,,,,,,,
1966-01-01,,,,,,,,,,,
1966-02-01,,,,,,,,,,,
1966-03-01,,,,,,,,,,,
1966-04-01,,,,,,,,,,,
1966-05-01,,,,,,,,,,,
1966-06-01,,,,,,,,,,,
1966-07-01,,,,,,,,,,,
1966-08-01,,,,,,,,,,,
1966-09-01,,,,,,,,,,,
1966-10-01,,,,,,,,,,,
1966-11-01,,,,,,,,,,,
1966-12-01,,,,,,,,,,,
1967-01-01,10.38173061069424,17.866379229338364,27.284732169661435,12.764752367638971,16.71702582649841,38.133399127853714,32.3939945245897,71.67607101434649,33.08348503361875,19.70225149770722,16.756399390347102
1967-02-01,10.014062373939026,14.934239098246048,27.188475405629855,12.268150587619214,14.561466408737614,41.33870041410885,30.870082442085344,97.15699608101443,33.68480926912953,20.40807050555932,15.48158626571646
1967-03-01,9.789348930947915,12.152907674849839,20.41975698359616,12.669629409182136,14.172548693667283,30.203277805149458,28.171310892595066,98.02654916201955,33.49067409002845,20.574076958885534,15.390121019586292
1967-04-01,10.223166906403012,13.101796159189014,28.911403378360525,12.805101602776864,14.671801206871622,40.9403132074344,29.99395663535675,87.07679309266317,34.027822860644676,21.34025718176654,16.59390226525222
1967-05-01,10.146445676302386,12.727708121805692,23.73233177926604,13.300229096512112,14.525807115056162,30.749962220520395,24.351523107330433,47.7152182354498,32.4130328722602,21.184866112994598,16.4183848605898
1967-06-01,10.16238426556543,16.547187152769876,18.180438201263033,13.965069394041913,16.8311709340755,8.420555521563454,17.883960888523738,49.702290989809285,28.38380280249695,20.71644540193178,17.519354983814818
1967-07-01,10.197665165509918,19.383108485987794,20.969147392939906,14.604147365326224,19.242929293624474,1.4558392947573955,13.452632998800292,35.67647687423398,22.750574429940905,19.283403991003283,17.332538494973413
1967-08-01,10.168495531301819,20.108740486760897,30.370303107093623,14.963490927376053,21.61464514231751,12.180199780209245,25.56762481586318,33.397087784742176,21.498691035330598,19.44854641895424,18.858351394727933
1967-09-01,10.524105819519901,21.459538174410877,33.16822324146904,15.128526417060533,21.863840275852457,38.63610881107439,35.479014403729906,30.874855556636344,24.276672745404593,19.48967099553013,20.20689288933234
1967-10-01,10.744570351246947,21.917547822164742,34.95166133524511,15.189986563721419,19.847076406618964,48.18821555773222,40.53452958611544,37.60895261840293,26.69728803407766,19.4865506860024,20.577228293660472
