,mpi_cluster1,mpi_cluster2,mpi_cluster3,mpi_cluster4,mpi_cluster5,mpi_cluster6,mpi_cluster7,mpi_cluster8,mpi_cluster9,mpi_cluster10,mpi_cluster11
1965-01-01,,,,,,,,,,,
1965-02-01,,,,,,,,,,,
1965-03-01,,,,,,,,,,,
1965-04-01,,,,,,,,,,,
1965-05-01,,,,,,,,,,,
1965-06-01,,,,,,,,,,,
1965-07-01,,,,,,,,,,,
1965-08-01,,,,,,,,,,,
1965-09-01,,,,,,,,,,,
1965-10-01,,,,,,,,,,,
1965-11-01,,,,,,,,,,,
1965-12-01,,,,,,,,,,,
1966-01-01,,,,,,,,,,,
1966-02-01,,,,,,,,,,,
1966-03-01,,,,,,,,,,,
1966-04-01,,,,,,,,,,,
1966-05-01,,,,,,,,,,,
1966-06-01,,,,,,,,,,,
1966-07-01,,,,,,,,,,,
1966-08-01,,,,,,,,,,,
1966-09-01,,,,,,,,,,,
1966-10-01,,,,,,,,,,,
1966-11-01,,,,,,,,,,,
1966-12-01,,,,,,,,,,,
1967-01-01,7.849663593488304,8.135661445692705,7.178449514153472,4.9991865131503666,8.03237295201256,3.4310991973242544,4.0521390168463185,0.0,3.6261894853173704,6.110285511098379,6.4452535040588135
1967-02-01,7.603868765385367,7.93166136098259,7.109857234154074,6.663132121336844,8.133097844831116,2.4377694891832045,4.305644507018887,0.0,5.013694283043184,6.103846937206267,6.430485808562652
1967-03-01,7.788320257471307,7.889679984005607,7.133308341868434,7.491329464318636,8.063574304476333,3.8473711456523136,4.487385566044148,2.7446404886197406,4.933464009958158,6.382943984435361,6.1470027142173045
1967-04-01,7.932515221079762,8.348713669546223,7.899558468778472,6.700134327762664,8.44570162136561,3.5906622960444268,3.42403265799049,3.553067997449107,4.544995820844249,6.373176708946503,5.713532017234155
1967-05-01,8.243052548415886,8.556705889091855,8.168237286254513,6.223765821848434,8.475902062890421,2.7359869488935464,4.009369114248029,0.0,3.1735304593031137,6.039178695135672,5.9604401633596025
1967-06-01,8.3746032003905,8.545781812784647,7.88924508287729,5.163720936933973,8.418150878397743,2.880449716514551,2.8505860069846527,0.0,3.262988431065009,6.82935880956194,6.20721908444147
1967-07-01,8.253080122683068,8.706553513536209,7.94321654178255,2.8725811885810866,8.263272278001674,5.154685329421049,5.412089605692121,0.0,2.848239291754648,7.6689576425166015,6.8063493694410075
1967-08-01,8.371737316460846,8.27003868610174,7.246750648361939,2.316095551835796,8.046998333889018,6.2608132428591965,6.862291959884669,0.0,2.993805676828872,7.8579243937960666,7.229832416129565
1967-09-01,8.49880903373063,8.16035607666525,6.874880914759372,2.4994684125531825,8.003550697334624,3.727132767476914,6.971126089129256,0.0,4.736166102298796,7.934295843652652,7.57614108749906
1967-10-01,8.259935024815798,8.13986399872557,6.03572571491403,2.5236919467568626,8.197362272580953,3.6149807845288144,5.862871583593053,0.0,5.014177749116086,8.150655963717217,7.755390250639586
