,mpi_cluster1,mpi_cluster2,mpi_cluster3,mpi_cluster4,mpi_cluster5,mpi_cluster6,mpi_cluster7,mpi_cluster8,mpi_cluster9,mpi_cluster10,mpi_cluster11
1967-11-01,10.501660251089238,4.173012362287652,7.364906402212404,6.532622483562029,10.043805521825675,4.85049675607346,11.595248303464142,5.724737443974111,7.232368931416403,8.877411951984104,8.984896325291412
1967-12-01,9.61354917684405,4.61851460770809,7.397315560988812,6.59190367064345,9.537718262314069,5.116177830515077,10.90763259657673,6.528266494153169,7.243384554711223,8.039648345902794,10.765263472586781
1968-01-01,9.772621709255548,5.372072952284907,7.276921451121215,6.479667028547168,9.322607458111639,6.329116748030302,10.313833143505748,9.087148025893466,7.047866448770837,7.608542851840102,12.670821144533356
1968-02-01,10.211761236762786,6.011835224870556,7.23524235193481,6.454708390229151,10.146741734413258,6.453407281139427,9.990265756137537,14.348821794053727,7.069425581470859,6.944149255172282,13.732161397755291
1968-03-01,6.65789105704609,6.479323189662605,7.80285479972352,6.659323027449746,10.04017031908374,6.454603711244101,10.034370835771679,15.526058488958896,7.108292406961845,6.195770112145034,13.937831136391763
1968-04-01,6.086288028020582,6.3090931459110315,8.117556754908117,6.946681154812294,11.218343104832822,7.429015921243812,10.569370856835,14.365249442075466,7.441810847381333,5.243778653672478,14.341956036509574
1968-05-01,5.874180516881435,5.454053132115201,7.972092427676299,6.932100109262607,11.497370618968318,7.6787459833671745,10.325781143851287,10.208342338200575,7.438638146764455,4.672146187714917,13.219366490558533
1968-06-01,4.780890289766371,5.531155967118895,8.077424996808988,6.672418319359339,11.389667908631363,6.959741743513451,10.310154073390693,8.851434934776401,7.338424211827497,4.055480313209034,11.462928024722514
1968-07-01,6.350723714491927,4.8205843855187425,7.736555876958886,6.459777009671116,10.836688902542233,7.186609140410636,10.339228708177446,6.712505900789221,7.204882502016086,4.911364116600047,9.324278431888263
1968-08-01,10.751486788905595,4.3775746814653695,7.56165813193583,6.488462858946271,10.758595301203233,6.07715132195485,10.826721584910944,6.45256275932678,7.140456905080526,6.95737727004421,6.692601461254708
1968-09-01,10.779310423467962,3.7016871021798035,7.416681096496758,6.418831621328289,10.573349802290137,4.744280851486857,11.087217925263507,5.670139346560508,7.124819186968827,8.383229295993463,7.1818041258076715
1968-10-01,9.580437881565663,4.8804422694036615,7.3174822750345285,6.350854207142093,11.157859936454654,5.292288766273996,11.38769887392597,6.498216245532735,7.251524707230869,9.183589757656467,8.640688155579246
1968-11-01,10.4231490874972,4.260675441877686,7.235435915000218,6.600681009031398,11.638036697994666,4.679642405796005,11.627366524494805,6.404493390983101,7.29483868977485,8.93478970237346,10.640764118814952
1968-12-01,9.886755354271541,4.818488233912718,7.232413444459692,6.994904895463555,11.861937890445606,5.7189033036878305,10.617236740823895,7.85105100415225,7.240396884558337,8.211553810292848,11.761377935654936
1969-01-01,9.254073664904269,5.401397838581373,7.162728703268323,7.042143849919534,11.781802248722382,6.106501292190963,10.008879680094815,12.199182155860164,7.200585936590735,7.065531666395358,12.999478828891487
1969-02-01,8.049346239619785,6.0087730839332885,7.24289041550324,6.956129606670222,11.836850510278046,6.695693183970291,10.217629854223581,13.846200827095274,7.185420471726221,7.134373827574976,14.099747293220357
1969-03-01,7.497360421651709,5.935856342026808,7.532365260934794,6.934531260577175,11.80295605020191,6.706085743198168,9.562472456345288,17.266240719652494,7.227713130529422,6.0774870032204875,14.400506120123609
1969-04-01,5.584360996028626,6.056662149134509,7.700220027618645,6.932759438713293,11.756878455296542,7.515352926477595,9.350891540348655,16.653256619277858,7.352505273046074,6.4989634617656185,14.192346418411987
1969-05-01,4.383773849974117,5.4708359593675615,7.57929883496788,6.905538411679052,12.023934707213119,6.771899417084073,9.334842166640108,14.481365008595915,7.301319027518514,4.720643263049885,12.684267580969985
1969-06-01,5.027132690929534,5.181694853611469,7.566453957321978,6.714324375230195,11.76005021529214,7.004535107365225,9.6534478424572,12.49512569660028,7.262570943947164,4.374521338272209,8.75214428682953
1969-07-01,8.536969079708472,4.154434976788922,7.54556268459628,6.657934209205451,10.788794095579117,5.8827003596227945,10.046297772640052,7.7212347463207704,7.191328633087022,4.231754369104828,6.4161035397818065
1969-08-01,10.891645877749085,4.094611824932853,7.3901433854330065,6.514261993680876,10.104034233155883,5.527901768040285,10.431050564468444,6.178580152140632,,6.4668076746216965,6.062158533779011
1969-09-01,11.21967849277788,3.5934740655174138,7.366015704741821,6.362773452454905,9.109996373812107,5.122327843202255,10.835969839784493,4.966965881210985,7.16300191561296,8.511866506825541,6.265153718650979
1969-10-01,9.964019921050976,3.991824652419398,7.3208321790360324,6.4952364929892346,9.991791852758785,5.021750135790364,11.057272929754642,6.253976275668726,7.226006931031861,8.66894036066562,7.138742009576409
1969-11-01,9.167554580097876,4.027750728577998,7.064986468883163,6.48026719230126,10.55555277955753,5.013650623129291,11.067880404417448,7.456771504668849,7.216322796169835,8.796004138982026,8.686109409377279
1969-12-01,9.197880044139996,4.518275757690876,7.338487026004967,6.572384493334273,10.435086963352715,5.180491233404327,10.334178056604538,9.58182437703994,7.23903663769275,8.307486958794172,9.846464912977307
1970-01-01,9.94325175908315,5.459995298303747,7.542517895930403,6.727884017951325,10.24091167107347,5.358138092100628,9.84586279247395,13.016756623875727,7.174628306879068,6.711777457315361,12.037058623120721
1970-02-01,8.915723580630548,5.459810536014965,7.028511436663431,6.573144499462058,9.848130200509996,6.233259785544469,8.994681545964319,14.708315722553218,7.021834001802119,6.561504776469585,13.241295392795806
1970-03-01,7.710387237041969,5.843806780418382,7.5494831681264,6.895606208914391,10.545283852059578,6.549876949917599,9.51700674074118,15.658137540388552,7.238709772104266,6.568214084846213,13.756669354756465
1970-04-01,5.906431325308074,5.67377391348582,7.842690098376786,7.02664601762523,11.071279604713547,6.878635462293857,9.285290215892008,14.661445515508333,7.273676881363653,4.91473658374592,13.639557040108494
1970-05-01,4.904362273545432,5.970174014662295,7.860316132449213,6.819077757698794,11.151320368231454,6.951926125250585,9.27117483800078,10.32383185492125,7.314720953911605,3.8965910031117623,12.105348125229836
1970-06-01,4.43851474428086,5.148343377867253,7.481898638768766,6.456988144939321,10.199477519838037,6.836486384952899,9.20987802323518,5.560200636615414,7.232200356084186,5.006149090486509,8.828825327400681
1970-07-01,8.1785165612565,4.769159395717885,7.570755479171953,6.466075001985267,8.764868729811703,6.442615811495754,9.615706901304625,4.584865885275727,7.197372265888664,3.793606236155987,7.170215225878555
1970-08-01,11.814665763247644,4.363040132340433,7.5094047192563,6.2785887541940655,8.064537848272167,5.537997938481262,10.323881745524018,3.119850256325916,7.103732656137036,5.950738231117776,6.091455080098894
1970-09-01,11.433279915913232,4.02185929447929,7.606513735209822,5.913251220441219,7.756124368544941,5.487065285538462,10.64160677915171,3.6043385466177216,7.163934439353852,7.670380452781919,6.683148339866255
1970-10-01,10.319837088734692,4.259017985897815,7.431768104516774,6.0045263405617675,8.003885042747234,4.1040393287618135,10.952206772798508,4.88616928385183,7.260305106634761,8.64989491931649,7.458329559432812
1970-11-01,10.011499405241182,4.45057378933356,7.460944703400456,6.215276458474711,7.98857010150571,4.851031769105642,10.861472715428642,5.116996556144226,7.293419026444701,8.388504730329908,9.36192442673138
1970-12-01,9.159921017964225,4.3426466691631,7.412090613076724,6.210703068110209,7.861614718506077,5.207922205332167,10.653023247458707,4.756898681135152,7.218757910272086,8.576264650304982,10.492927925810354
1971-01-01,9.467899651487741,5.264859040792968,7.4700585022275,6.192310253827706,8.594520560345458,5.967700406814563,9.90947677074171,9.492437551896593,7.195982859687243,6.571310515957172,12.422844181287587
1971-02-01,9.323918131971515,5.478994876103974,7.8330547894317775,6.291850701207578,8.98002696096558,6.679166218966502,9.760571623798807,14.115889360191197,7.169313653974493,7.01085391012991,13.911161834346911
1971-03-01,7.277817263074137,5.9222945110067595,7.847614164684233,6.467862271497449,9.514030231226279,6.862769451396294,9.53694161480963,16.189102844796217,7.209096825518833,6.7900214619157,14.09457923232313
1971-04-01,5.3918782637677145,5.862584073826918,8.261040129843877,6.972588592329711,10.90956737679716,6.723844113121502,9.488067007430184,16.43024840268159,7.359763880518169,5.860552772861123,14.20906625539918
1971-05-01,4.927201238352868,4.966384984163838,8.077481119938817,6.991556184660482,10.843972824787459,7.128198189820501,9.268197556138142,12.078046044045706,7.39161849917892,5.852705922308787,13.94301288409721
1971-06-01,4.823392876036033,5.399207629819272,7.834004898911874,6.446605153092562,10.265738769545614,7.40507353135235,9.38666234923274,9.755189830286668,7.323647259603018,3.9784363322821994,11.416259776114583
1971-07-01,9.074259827171286,3.9518661114866203,7.766355835780883,6.672192622077306,10.312409118147519,6.5126517360847815,9.574334105750129,6.999025694173921,7.232412861590687,4.941562774071542,8.098109707988433
1971-08-01,11.586499971473085,3.9968276680275334,7.7500503597106265,6.293239039449222,9.749929331229684,6.080551784454885,10.394788557749699,5.853418431570817,7.157923319233758,6.664300781340804,6.639067486974922
1971-09-01,11.135483185807725,4.212050681129386,7.6402453260260055,5.860130988518466,8.645052067326233,5.117267855357189,10.836542222796727,5.062253134531927,7.131009843734903,8.38799247469083,7.090950968378293
1971-10-01,10.445592733334365,3.7434259518165094,7.559880781300098,6.007954516041877,8.91918431148316,4.829178214671301,10.951671983799978,5.807894791189074,7.272480578261845,9.410051206818933,8.039014093839848
1971-11-01,9.984628198923335,4.181007047826587,7.511583737812836,6.322417203202208,9.411049154471282,5.1630814738446045,10.750833699344055,6.458096369481028,7.370044234096802,9.226939251353468,9.135095276798975
1971-12-01,9.3623304102551,4.81303170582183,7.52030384792439,6.4451473338727165,8.911503714902173,5.161242253209955,10.270626822955276,6.0544950425466135,7.187177648932191,7.953207120369648,10.38218215575203
1972-01-01,9.215065607165982,5.67811616104587,7.553486566267502,6.732262020070297,9.58289776376527,6.3819299342068145,9.817115942133109,13.147098182279057,7.267464815981226,7.426411315383459,12.667461761966807
1972-02-01,8.527819080023072,6.195859276134348,7.698160505035879,6.641995101390482,10.550678574374635,6.880713940865943,9.646663780955244,17.41578174965573,7.133212865737866,6.4362637865965135,13.801847854733884
1972-03-01,8.183626852388903,6.5890017539258645,7.603854708177001,6.524265982830434,11.019287159215231,7.342856911754814,9.664439977773524,18.934889525582545,7.202118607018823,6.193296203209567,14.105656433768752
1972-04-01,5.985935596351992,6.469482843337085,7.978477659480458,7.097280016313855,11.955026847503943,7.439617660364732,9.82205332782786,18.341312279828884,7.350119466456927,5.611830460025546,13.850966990100062
1972-05-01,5.090590091604089,5.592621610475606,7.728099768318398,7.092804186059071,12.183377237774199,7.064577338751309,9.500871221313103,16.002040134044996,7.329032182494126,4.356565425355503,12.419385255139558
1972-06-01,5.488942357896731,4.993029871009094,7.6043444038383265,6.981702669032266,12.217288599027642,6.982468674072291,9.696376274290484,15.180847176453996,7.28121304975922,4.517586281952332,10.024731752797672
1972-07-01,9.32806856145282,4.648247699517159,7.477051506411247,6.588783353966742,12.139668159611038,6.369170028522844,9.568664646089589,12.223101804873565,,4.075403464827813,6.93738503506252
1972-08-01,10.977963358478256,4.073710085341641,7.354866216932051,6.914347465361094,12.641183879335008,5.419134666014878,10.477322436113473,11.191793881966783,7.075767998059476,6.097400129460841,6.004787468644124
1972-09-01,11.400862671882084,4.536649858553008,6.912511945876646,6.46544098045836,11.906558763890109,4.973450566232383,11.01158682689361,9.315338382646692,7.018156124086241,8.22779746556891,6.059449162651982
1972-10-01,10.14785695506785,4.22312071118365,6.92076643869083,6.621056792410254,12.075646872780904,4.507696541766914,11.235361890973662,9.643565447111122,7.1948164956333756,8.55263094814764,7.83929039273161
1972-11-01,9.809240668411187,4.543035030101406,6.997914102006176,6.7109374936084665,12.221385710288901,4.414523311635514,10.817164748278937,10.919475060609177,7.213107789846336,8.19627605263849,9.901224811287033
1972-12-01,9.44078495811106,4.822823597682228,6.584027912777358,6.736138811061539,12.29053286552442,5.962030347833245,9.963622695432075,14.313413033509088,7.142835061384673,7.413299882164681,12.343142909099749
1973-01-01,9.261399564720351,4.952543299071142,6.747474153558001,6.809193694223315,12.15910410893869,6.28829001100984,8.794767152677888,15.983136591928167,7.0204770602039055,6.515990127491358,13.428725680125185
1973-02-01,8.886136277715686,5.4358596908603865,6.968838315249187,6.864108051948036,11.95134749159198,7.238245133574236,8.765319239916133,16.82365550413483,6.9951139153885755,6.4070580441331675,14.23332200982413
1973-03-01,7.591461238072564,5.484996793396127,7.100783968092663,6.926331376613954,11.859206295284263,7.254406371422278,9.035268713461315,16.579261454075237,7.079277880444087,4.907177205792811,14.209607665927269
1973-04-01,5.268466131690528,5.57666541027724,7.580396009058443,6.894290415903295,11.52722207902217,7.33243267341506,8.68828843645499,13.685668240804938,7.222857147253452,4.85588999432225,14.056714989232129
1973-05-01,4.645416309640797,5.481946143221336,7.451417446291398,6.842598852248794,11.604261529982377,7.7039636096638064,9.278903364332239,11.122830522823431,7.280496187356394,3.5402415910626774,13.357438467315314
1973-06-01,4.144579162245729,4.809599005724369,7.472060620074197,6.3358710985975,10.529196325698699,6.910690662696185,9.177983217145732,7.713397586035106,7.178146993850961,4.259621909957018,9.907701004335328
1973-07-01,8.297617763639934,4.427136579031399,7.506794385036358,6.509795336784947,9.886748169687774,6.753035796191096,9.629482897743467,5.4972953805037665,7.189247512247394,4.617416127456926,8.214562270753273
1973-08-01,11.571730444316465,4.163366916579006,7.707893648000207,6.135607356631601,8.341644081810385,5.789819012379701,10.446155854013014,3.4433889259272568,7.11400295669796,5.7366995261685405,7.385079628387376
1973-09-01,11.926865668530722,4.292428465258581,7.643771134813754,5.718161716658555,7.777759602597204,5.666718325165505,10.633839435963273,3.3912385329384476,7.187172498286535,7.984405439500846,7.9817291263920715
1973-10-01,10.768169930317924,4.225212453891184,7.42329290402836,5.890628602915967,7.738912130509516,4.7906182451212365,10.56687357103543,5.508533365958275,7.252753499113989,8.595118064966199,9.365659760049112
1973-11-01,9.855321774879148,4.420381455012772,7.3436610560264,5.924152337496179,7.957395842424885,5.080374699494329,11.028265823178293,4.799289457268612,7.281816370705667,8.611026955348166,10.68030365868845
1973-12-01,8.956446715296895,4.72733774065213,7.522718346871177,5.984985396259584,8.364546178769865,5.598973045067038,10.288612568913436,6.941107816340039,7.199665621145884,8.223981890420893,12.196965552728084
1974-01-01,9.843501853157468,5.05196122177258,7.503324549828542,5.925016486302094,8.399672882060312,6.44698949548185,10.170847277526626,10.538937643421567,7.086202740897931,7.15586491341859,13.304217537520495
1974-02-01,7.962790054429399,5.563938238654186,7.91809891900635,6.196452928073778,9.250026355926247,6.331661440096171,10.06186877491882,15.35850203770178,7.1371267064828725,6.58615386238691,14.175687718761274
1974-03-01,8.053761427054244,5.8246275630612425,8.025578765651101,6.392702690148963,10.165654751665521,7.491306782729593,9.982772939289266,17.33395677270845,7.219548395343639,6.47229903329461,14.456441149685553
1974-04-01,5.347052709167173,5.950794343614353,8.32492326476152,6.839247594007956,10.998116232426776,7.530098628509202,9.697241475157693,17.056087148340815,7.310574320003242,5.908321275860752,14.62988552969513
1974-05-01,4.81106784671206,5.836265536803669,8.179021366518606,6.9933108490880285,11.339735443158933,7.800703123352888,9.667557535077329,14.653826798469888,7.352212574375864,3.4024454418881245,13.698205566941981
1974-06-01,4.555011184630884,5.094120449830904,7.733840686793868,6.644038468082345,11.182468789116363,7.014748204380013,9.436946585955104,11.732283908647249,7.253959314729761,4.204619460772709,11.583011815524678
1974-07-01,7.224744669970224,4.77090552563002,7.960661710379506,6.380647400700562,10.32846036832719,6.696024949881498,9.9229119747477,8.200119978941139,7.224518455351493,3.9471542841589953,9.39237177161706
1974-08-01,10.58933192140443,3.7933136661320876,7.805098143485554,6.387969104578208,10.118571962907629,6.5478040744102906,10.427008289173688,5.496614447813603,7.08485641729081,5.832226619851951,7.147015587046328
1974-09-01,11.425640859862641,4.238276195259136,7.833855361765188,6.228057963560601,10.086455144842768,6.096343836186334,11.064883306377245,5.4653982266524554,7.142576945576247,7.95001256965753,7.52673996735302
1974-10-01,10.114865813298708,4.127181505866847,7.479065629589879,6.142731489907711,9.111845278630918,5.191232788778818,10.802879192582735,5.03859084859052,7.216180988999926,8.503488277660502,8.102214400906835
1974-11-01,9.09060610320636,4.629017217788729,7.5395760444998166,6.187422023302169,9.377685005900087,5.211538774465375,10.761661652048948,5.90626387237256,7.219796811615837,7.929594738380161,9.752934510122584
1974-12-01,9.24266932068962,4.596469794616774,7.329918651636007,6.480608517303504,9.188949140310587,5.6241728810979215,10.162801022389543,5.2088414065798245,7.237500825389091,7.7698199618676576,11.149321984719549
1975-01-01,8.711008768580642,5.338200386890644,7.386212108594099,6.370963123217072,9.762807140013315,5.62324516506046,9.287562181104395,11.084445752537455,7.124155358727042,7.183944565189494,12.298585353606615
1975-02-01,8.502551816060773,5.785785436823244,7.460411272075536,6.642457996534095,10.835034685687408,5.966064244441034,9.246040650107382,15.059652439791014,7.122533172607804,6.541708930242028,13.535842627445982
1975-03-01,7.307765105185384,6.155383720898318,7.9901086382785635,6.714415059507852,10.996042713458888,6.857200655646684,9.11640730001686,17.58354004563354,7.214052674800194,5.500973106834454,14.201569563165826
1975-04-01,5.82038008959641,6.0675005391538726,7.975094517540654,6.885635168244704,11.445489843431586,7.0976494273941375,8.822698505725102,16.62174371554292,7.201510179662307,5.328282776029909,13.895104427963133
1975-05-01,4.329574939716429,5.87511864362437,7.879009777310298,6.78430768770888,10.650057554736314,7.52424406331693,8.957090573598004,11.519163197781799,7.294181667747714,5.118495177677889,12.921584156852457
1975-06-01,4.493542686549679,5.186737516593885,7.581017536630762,6.525112334973956,10.336381047105261,6.775144685737045,9.132678893182934,8.844248581288976,7.282206443139836,4.556930458410433,10.831512934161244
1975-07-01,7.59859529782186,4.855546881819028,7.700968568748229,6.518831834594802,10.217487714258601,6.668718998608659,9.518676442002818,8.520814421618212,7.233705744444793,4.395958186531656,8.190932615821657
1975-08-01,11.367364454535833,4.56616888452373,7.391320693494236,6.041288951821067,9.27464137941663,5.820563786136511,10.068304977505818,5.9431076820296935,7.003752053616925,7.363582997987409,6.334778649126342
1975-09-01,11.572531858167935,4.335674932888514,7.4987444917761685,5.931803633396763,8.372470705587384,5.141056524971548,10.394212341481813,5.196285475829475,7.108647708483394,8.30973607727496,6.474399609868209
1975-10-01,10.189538353778344,4.401409053969359,7.647729950332193,5.796474071489193,7.79127777323464,5.637029527591863,10.558087884581985,4.981385833089436,7.211195802646756,8.483055971256979,8.32063928877997
1975-11-01,8.885599841022868,4.53528365861343,7.2697532651492525,6.057382253008522,8.588599985023409,4.755002690468102,10.351906541324913,5.903983811138312,7.1472232149652095,8.535431272138688,10.002183170016947
1975-12-01,9.52038936158979,4.474898497690512,7.430890030721371,5.857740260474706,8.62651360911563,4.831267145454356,10.327960992516685,6.3122395733589265,7.082600992655187,8.171907412142673,11.034389879983003
1976-01-01,9.044212076197171,5.259393738465526,7.548521561410947,5.926505363063858,8.445809762155713,4.626410519149513,9.91486525229879,10.396578694413945,7.014105284720808,7.305449983418828,12.315055809025006
1976-02-01,7.948538957809233,5.748037587996634,7.684820414766083,6.440990561394147,9.67086890814674,6.226424788950523,9.894484651128629,16.126917002195007,7.022784063093984,6.812311295245065,13.411916741197778
1976-03-01,6.928926983897869,5.997654765659867,7.973566223274434,6.593785281901816,10.240468962768583,6.693641176949924,9.37301405384895,17.524042365180577,7.11670831785705,6.38519669770024,13.916237218255594
1976-04-01,5.740670290156081,5.979790707642628,7.984814271667045,6.921973492555843,11.169682454549203,6.591416274111648,9.188798448048749,16.775350655742706,7.288987293224232,6.21514081369043,13.694403778366343
1976-05-01,4.736703114926919,5.481394934826169,7.877425993838533,6.969793380504423,11.532705296956648,6.781594323806881,9.177214415019428,15.34485615341743,7.236342505064136,4.629006414879429,12.053507653090017
1976-06-01,4.395227235116911,5.136236968045613,7.722465980787435,6.844088890350519,11.637693458849272,6.623210957621446,9.55555932364897,14.28581626494365,7.235305803872428,4.515800115740881,9.460303597893477
1976-07-01,7.431723679322478,4.9521075125724145,7.52703367006245,6.595630125189983,11.14309959867729,6.370104039131314,9.856797597409617,11.495523842453041,7.0369081910423965,6.551328738077468,6.955290397924425
1976-08-01,9.946539029784537,4.944718491711237,,6.496675385100363,10.83966678640264,5.339643499666109,10.456309925365018,9.241725744870442,,8.613605456901448,5.717910257610402
1976-09-01,10.435576654935733,4.44319345649851,7.217478296845228,6.5833419673495674,10.95337185876462,5.07477525578432,10.855334700966097,8.351511903448076,7.012316006702052,9.447984182064946,5.972591754342235
1976-10-01,10.20719098782846,4.531956450252581,7.402818104193282,6.5198842155184185,10.529593976317214,5.552152459679664,11.456361188045896,7.250679507661233,7.2075668821018715,8.657928368740814,7.034890402717097
1976-11-01,9.087420348223494,4.40528592797649,7.149742422856424,6.524098411030245,10.850374919705791,5.313909920265594,11.265420960285795,7.583409766017223,7.186054489697163,7.896152348041633,8.608964726639464
1976-12-01,9.454935900503632,4.660967366394823,6.90215674467489,6.599493640062161,10.701154312723196,4.9692068748198,10.634494878788217,8.898614781984895,7.1290621806036185,7.566504455906444,10.265242550067011
1977-01-01,9.807309353718297,5.6899962944030715,6.734520388002219,6.690222326959989,10.949108586502982,5.7012177669250965,9.914499038873231,13.24233857116203,7.017478246697978,6.626810494611604,11.784015400857568
1977-02-01,8.626380342798749,6.174813876402722,6.9371160850229625,6.6004262043796444,10.972524100754983,6.573883627256736,9.273608067279739,16.71228780420678,6.869891089994643,5.300738838211648,13.450315614933945
1977-03-01,6.478528174706691,6.281277409366674,7.178811371152252,6.74190220818883,10.99918966564881,6.696102194780068,9.469628809099067,17.97528121758281,7.0288859622221835,4.665488889525529,13.681906082956376
1977-04-01,5.207070222707069,5.973538780312611,7.588257414578712,7.036104638508579,10.813021209032602,6.8726455644564615,9.488006402823343,15.179407468326529,7.2362828823420475,4.8640481734646555,13.53526798550802
1977-05-01,5.304833498300919,5.500411712243738,7.674675054316977,7.005646677305097,11.28474471599996,6.967072862710262,9.7126981747632,12.898948783901117,7.329218000491427,5.553608402529995,11.9361864630767
1977-06-01,2.24431528977444,5.716731435351357,7.241321729493119,6.650061726773592,11.075636419536295,6.694721448367267,9.661603101835905,9.896510829647456,7.201741921924359,4.838383473404271,9.526076321848912
1977-07-01,7.379980188487615,5.459749978987822,7.134292285119264,6.497545426296834,10.122776033761294,6.030749771529425,10.055942424857234,7.403829886769253,7.020144759189034,4.55761719013395,6.969939794743458
1977-08-01,9.585333656114997,4.5292934813912975,6.915091644922489,6.234562304832774,9.48405241733448,5.223761563744252,10.570872266683027,5.04617186236178,6.982283904357781,5.189856946185317,6.307520387424565
1977-09-01,10.899397398908139,3.9186955801057595,7.1558439396309055,6.423469655661848,9.719419128377345,5.675406691717066,11.049307325088284,4.700648869903621,7.074721335795408,7.495855539031108,7.25686949474626
1977-10-01,9.814370074941893,4.280609392162405,7.026448631605044,6.327883034783197,9.765003346462265,5.265130377570056,11.306231783781568,6.0426694953723405,7.142312400549578,8.31227159106511,7.397062169039184
1977-11-01,9.244007300861881,4.564472964328539,6.855868497305,6.399523359862033,10.703883878782019,4.304015238609162,10.601177175641082,6.8560525475340794,7.2193530105237125,8.432132951477241,9.345729473182413
1977-12-01,9.900562999744475,4.813773268439133,6.619152706965521,6.458774350809805,9.991834423144777,4.849734636402303,10.051443016407521,7.016485490295554,7.110723216392497,7.761990599152977,10.376986646572222
1978-01-01,9.082306498966174,5.303874509899873,6.706136351194752,6.562837893047061,10.666869851458472,5.235235764084729,9.896899934094543,12.014848186907974,7.030999313747128,7.677579180686291,11.798140288916052
1978-02-01,8.92688259415198,5.608195499818116,6.743139588847404,6.835878252497037,11.078297319229309,6.490450949373936,9.196513116078378,14.952025412549313,7.012717987080632,5.4008876279200635,12.462727423733709
1978-03-01,7.547950486502999,6.136961846534895,7.198316597139105,6.753621895199972,10.725609970678416,6.929449487478326,9.472936585882941,15.170056781968558,7.075190211630249,5.361970731616728,13.317156842652542
1978-04-01,5.6262339992586305,6.029587908546919,7.451261616805463,7.011037613543709,10.827812533367405,7.064348161946688,9.69992263825302,13.381741523938375,7.204455140526123,5.201047054135491,12.829041976738765
1978-05-01,4.226925250992779,5.676156336235335,7.486160469508933,6.706028236387111,10.3264085901845,6.446992313743055,9.662805690511009,9.132556397293822,7.174840421449089,4.620501248510054,11.062507212899918
1978-06-01,3.784051932983634,5.815403294432842,7.44396865948577,6.519074793417415,10.107042747488277,6.0501082001896345,9.9287168333107,7.694461048183307,7.18634615909343,4.298111430572211,9.164934124210012
1978-07-01,9.302823274269816,4.4901528779568665,7.237097788282936,6.495653236152732,10.710899352145368,6.786904369743246,10.448484467092978,7.448294630925002,7.131069910134392,3.596505028177284,7.237264960666869
