,mpi_cluster1,mpi_cluster2,mpi_cluster3,mpi_cluster4,mpi_cluster5
1965-01-01,,,,,
1965-02-01,,,,,
1965-03-01,,,,,
1965-04-01,,,,,
1965-05-01,,,,,
1965-06-01,,,,,
1965-07-01,,,,,
1965-08-01,,,,,
1965-09-01,,,,,
1965-10-01,,,,,
1965-11-01,,,,,
1965-12-01,,,,,
1966-01-01,,,,,
1966-02-01,,,,,
1966-03-01,,,,,
1966-04-01,,,,,
1966-05-01,,,,,
1966-06-01,,,,,
1966-07-01,,,,,
1966-08-01,,,,,
1966-09-01,,,,,
1966-10-01,,,,,
1966-11-01,,,,,
1966-12-01,,,,,
1967-01-01,8.955613240483878,9.112347124384074,6.846973399104204,4.661108104436739,8.10460444404953
1967-02-01,8.91394648610417,9.192151843253207,7.380620917679733,6.934316203758084,8.169236409057161
1967-03-01,8.933585891015936,9.010327044376574,7.677551189474144,7.933964652937471,8.176660121261728
1967-04-01,9.21808453167595,8.992842408442872,7.8528285888844165,7.714909832705194,8.363671944026477
1967-05-01,9.236806352082525,8.908403103653857,8.077315769287617,6.221795912218941,8.236305417166452
1967-06-01,9.100939589875301,8.676786595155834,7.852164324264083,4.073048339023602,7.5150540651519195
1967-07-01,8.862511870712513,8.67838301142229,6.906696078537123,2.7161552552616874,7.102347213112913
1967-08-01,8.888986009419414,8.388183909159618,5.8447942394717725,2.1713435185925745,6.676587316498314
1967-09-01,8.933330909445836,8.628272600870984,5.6674321884719525,1.88148440932324,7.087659698943419
1967-10-01,9.073042642669444,8.752748337738128,5.013468369619743,2.1961863207569943,7.296988603471287
1967-11-01,9.024252129364385,8.987936485252929,5.867040084723322,2.600055814602204,7.554502185990165
1967-12-01,9.127691607024682,9.0550196982034,5.623768425801909,2.6489151057533733,7.876937089896581
1968-01-01,9.110542331840435,9.101685299081879,5.633085805393565,3.497324999964583,8.184212085667863
1968-02-01,9.076109730056274,9.123288268235063,6.5108515646703555,6.5452248768216155,8.164372745295456
1968-03-01,9.028609343940591,8.941060151992508,6.92494044175104,7.238404156690872,7.926042143897403
1968-04-01,9.09832787313839,9.080472289671855,7.764006270291261,7.385975884416599,8.29014259167219
1968-05-01,9.218933714965816,9.08589217144808,7.772759316002072,5.310083478726482,8.15015292164015
1968-06-01,9.226128500279719,9.112771868326613,7.820662696556635,3.3546706504755037,7.64032848804333
1968-07-01,9.176572688555911,8.841931283305358,7.089426796923374,2.5135558155547604,6.965183253237441
1968-08-01,8.99557300123985,8.728005078525516,6.879441387420092,2.5696700573534157,6.387785480879258
1968-09-01,9.095510894829507,8.811719692319636,6.874783558009281,2.141184721730673,6.719002764237359
1968-10-01,9.00685729005742,8.91593562588205,7.402088023180698,2.6890084841710467,7.146115451417583
1968-11-01,8.989691917479098,9.192508184157491,7.368514253667934,2.793265103516544,7.633354999188017
1968-12-01,9.158073401887888,9.178585954657544,7.7054842645570485,0.0,7.996876737044544
1969-01-01,9.092828833258576,9.065767308688374,8.17732453872455,5.324236876707381,8.221756392938122
