,mpi_cluster1,mpi_cluster2,mpi_cluster3,mpi_cluster4,mpi_cluster5,mpi_cluster6,mpi_cluster7,mpi_cluster8,mpi_cluster9,mpi_cluster10,mpi_cluster11,mpi_cluster12
1965-01-01,,,,,,,,,,,,
1965-02-01,,,,,,,,,,,,
1965-03-01,,,,,,,,,,,,
1965-04-01,,,,,,,,,,,,
1965-05-01,,,,,,,,,,,,
1965-06-01,,,,,,,,,,,,
1965-07-01,,,,,,,,,,,,
1965-08-01,,,,,,,,,,,,
1965-09-01,,,,,,,,,,,,
1965-10-01,,,,,,,,,,,,
1965-11-01,,,,,,,,,,,,
1965-12-01,,,,,,,,,,,,
1966-01-01,,,,,,,,,,,,
1966-02-01,,,,,,,,,,,,
1966-03-01,,,,,,,,,,,,
1966-04-01,,,,,,,,,,,,
1966-05-01,,,,,,,,,,,,
1966-06-01,,,,,,,,,,,,
1966-07-01,,,,,,,,,,,,
1966-08-01,,,,,,,,,,,,
1966-09-01,,,,,,,,,,,,
1966-10-01,,,,,,,,,,,,
1966-11-01,,,,,,,,,,,,
1966-12-01,,,,,,,,,,,,
1967-01-01,6.828428289576212,11.901645446685208,16.12690012429993,14.381417000449657,24.604486448134175,46.64498798070763,18.506323755465104,18.08684707718392,29.74865816121314,71.67607101434649,42.073181606990524,27.669891598239754
1967-02-01,6.538214186992882,11.543373903812398,15.775654225953637,12.986350264968179,25.38933480615387,36.63336303739313,18.231582090388155,15.488964523902302,30.527216746597578,97.15699608101443,40.184455347244565,29.594804272562886
1967-03-01,6.820155035556635,11.445356507515134,13.712157501110113,11.567112332823921,25.554196176943183,26.28767951561978,17.495655769689012,14.929743474750543,30.067934889123073,98.02654916201955,36.981598329601965,21.9536998080833
1967-04-01,6.918179099936782,11.835730687387096,16.6223869980189,12.682153410840431,26.414776341321737,26.754482879054425,17.11309954736984,15.797498066560223,30.87690159442908,87.07679309266317,38.4147936217127,29.683510723066547
1967-05-01,7.2971608703136415,11.807114502410831,14.573183445129548,12.479827472852167,26.23099597446731,24.43775884080644,16.7544891761438,15.896087049536266,29.15014239421241,47.7152182354498,31.590408327299095,23.125704701288274
1967-06-01,7.796716271734741,11.762731740622751,14.04955963266153,13.382957291986814,25.57831861839197,42.119265015004984,19.26479241016285,18.44432560224796,25.623417712164475,49.702290989809285,22.25274732732902,8.013481872606462
1967-07-01,8.095902587515273,11.686076958291274,14.59592783624575,14.405933476843208,23.62843360212914,52.13997955468629,22.626186183577374,20.740564041334515,20.720133146330436,35.67647687423398,17.969763362158126,2.601325413923209
1967-08-01,8.334652410467157,11.55575623320425,17.279037273347313,15.139459945819373,23.84737216493244,53.72635874197615,24.212047831338957,23.260801393680346,19.555943019508994,33.397087784742176,32.255829210482766,13.716134727464057
1967-09-01,8.463757315583202,11.825774537027343,19.16982373427494,16.40803561183664,23.901596000690088,56.8756233986414,24.120356035173568,23.740185354023918,21.988397179626727,30.874855556636344,45.235224008875825,29.480237433267412
