,mpi_cluster1,mpi_cluster2,mpi_cluster3,mpi_cluster4,mpi_cluster5,mpi_cluster6
1968-09-01,4.225319021229868,8.763283381970382,6.443400885954441,3.4763440438000752,9.357603754215841,7.257550090688742
1968-10-01,4.169177629687197,9.107501639495831,6.8354401318119855,3.6013560365588333,9.413626838658987,6.986066313306635
1968-11-01,4.059294590998816,9.3195026707445,7.361052579855469,3.6113946702674524,9.164377568890574,6.818145061016853
1968-12-01,4.563631038478694,9.35569923010704,8.015489120788956,3.463280348744785,8.485972880827038,6.193508282694624
1969-01-01,5.082510625278029,9.310874553858556,8.405897987697806,3.2881861104834513,7.942603769936894,5.840086137284903
1969-02-01,5.369667528107494,9.241173212976152,8.683352112868523,3.8979113563644066,7.459289840544869,5.374888619367244
1969-03-01,5.785030840788543,9.236583063013233,8.835497258237087,3.909459006388096,7.249684229050982,4.79288684640291
1969-04-01,5.935699425408462,9.389133214176805,8.79849394364388,3.9421837360697363,7.417536258796579,4.053230708893857
1969-05-01,5.663711970826909,9.332561796505281,8.255646023779006,3.736476269846107,7.697671608636101,3.5048261282776476
1969-06-01,5.3680113282317325,9.132180174465107,7.596164226001137,3.774749661189351,8.148272815075865,3.9434853249197497
1969-07-01,4.840190330045591,8.85880066857511,6.717061594679271,3.456808100228326,8.856688539152174,5.363315337972635
1969-08-01,4.44820967830877,8.725394453780655,6.184446093852669,,9.181862284373192,6.650974258341173
1969-09-01,4.076746379558162,8.858485973518786,6.258272047024522,3.4748305374406097,9.435487489165777,7.213528499953887
1969-10-01,4.124380330133421,9.06254173646803,6.7421004091556265,3.4235502263809585,9.356357918940196,6.87559494075661
1969-11-01,3.948403272376394,9.225978427952958,7.083299364488788,3.4527694318628943,9.014462589373064,6.500132571769198
1969-12-01,4.445530195708695,9.226858614502504,7.854483799210308,3.5965134340849017,8.292922270077291,6.052468430492592
1970-01-01,4.9310837698674534,9.211337057464045,8.346100137438707,3.604741603864552,7.714211142517058,5.796697895538082
1970-02-01,5.22019216457307,9.006699033056533,8.5614102037368,3.5768978565559206,6.981532020719124,5.14411722040956
1970-03-01,5.802330511278853,9.18388270341732,8.737356318054255,3.885986160284931,7.097953053748909,4.811030195563256
1970-04-01,5.876480802229089,9.312290043168161,8.683464352359628,3.8461838070490364,7.306190864695734,3.8886926016684398
1970-05-01,5.6595869236645076,9.244683561846427,8.27390788625484,3.7655743628767624,7.848267412685481,3.6294867045514803
1970-06-01,4.958252175113408,8.998075647899642,7.254592311388034,3.77021968850034,8.331042383451734,4.110889569778951
1970-07-01,4.75889849927585,8.81997631353096,6.682543106885919,3.602351690632982,8.736316647422033,5.2645874638762375
1970-08-01,4.32714144136271,8.678235047101953,6.283764757713784,3.8374059170365413,9.025623250699473,6.931592978984283
1970-09-01,4.031333541385352,8.76706767747187,6.3035824285143205,3.603995392452087,9.327554295122143,7.268870200777554
1970-10-01,3.8425527407011972,9.019270609838964,6.466751785192327,3.4385639748052848,9.405598962922555,7.0786656167604205
1970-11-01,3.9678917125096,9.23920586989299,7.228738621057035,3.3170594988587134,9.012980976755054,6.664712884577005
1970-12-01,3.9969807905377976,9.17554742944839,7.612288220403427,3.5547669565014113,8.44457064951179,6.36514321869418
1971-01-01,4.757098718654053,9.169375998108936,8.262082487301358,3.388156812613606,7.7306412197738235,5.684664873793258
1971-02-01,5.392457858373813,9.088360734352683,8.60478351857774,3.6846516990548976,7.299171007071282,5.471251463326834
1971-03-01,5.827608286790112,9.125817291837306,8.86387069494372,3.734948586359798,6.967523380028674,4.665142445991194
1971-04-01,6.09305449687807,9.322919700940904,8.913767160053755,3.887851606359742,7.3888756055862554,3.9507631933988447
1971-05-01,5.744863936495391,9.307273205032267,8.505809889347352,3.758587224759426,7.838551548591535,3.953738298028623
1971-06-01,5.250860255066554,9.093900821784487,7.578712070182733,3.60378867246557,8.40009833998151,4.192233595947358
1971-07-01,4.794779528303262,8.894734496750335,6.9424017335723285,3.504697573090287,8.939305767748015,5.764051646543517
1971-08-01,4.512669017417373,8.73760143997237,6.529508159951492,3.759184649099967,9.163679361924732,7.011723495846381
1971-09-01,4.021358826943472,8.772135918737522,6.491045589269355,3.6070469643333594,9.23166771252212,7.265481466130433
1971-10-01,3.965528523769795,8.998964053678753,6.820700539426627,3.4682910228378514,9.327892061055474,7.117679092777644
1971-11-01,4.163550709549272,9.265396024953544,7.463792601392521,3.431463990711698,9.067782206394867,6.7253887578029925
1971-12-01,4.200988299150523,9.207755249639941,7.730334411246214,3.5112746219496076,8.41911871679374,6.18871120770086
1972-01-01,5.280612041210169,9.237521819293285,8.40946187677193,3.5720141820470688,7.818303273588936,5.745883880018118
1972-02-01,5.649957573708893,9.144256479079976,8.662504906565017,3.6955311005262814,7.410647334789207,5.197319702452784
1972-03-01,5.836416217208113,9.144930142670747,8.90427683872292,3.9171956743416105,7.102350502572657,4.84189036378271
1972-04-01,6.223236611454783,9.337848951940659,8.946361713706091,3.968343058559019,7.466413687933833,4.20510898891532
1972-05-01,5.879839362523263,9.218930645295643,8.345721336321374,3.883556225391635,7.721435393499324,3.8770858993470365
1972-06-01,5.583885715694948,9.027986142140872,7.779164686146976,3.7776186521350246,8.35345630577199,4.5107928436317035
1972-07-01,5.100261400191103,8.725638986228185,7.005675552351909,,8.700234526033478,5.646404642664135
1972-08-01,4.787172575770173,8.71905559774478,6.612959467976008,3.7395770107682984,9.050274919756488,6.814742641171666
1972-09-01,4.130504872600302,8.779865837795384,6.297859659710424,3.6378629909147624,9.32397506795907,7.2682889258653
1972-10-01,4.1257409442475526,9.11967744773597,6.73769150760805,3.513061094701112,9.288843608979093,6.874743470431471
1972-11-01,4.211643165216667,9.271475048304904,7.300190462732421,3.4591445493325095,8.918603587193505,6.370445179866087
1972-12-01,4.581387783075512,9.254148438886391,7.87879432777614,3.4299208340001197,8.013959730698897,5.898504902092893
1973-01-01,4.9441504881350955,9.096639280737794,8.281506410752987,3.5796985040601963,7.226142663100048,5.344566746894577
1973-02-01,5.414454969412648,9.029016668310229,8.66881578555737,3.8497632856759343,6.875950705622038,5.027416106088905
1973-03-01,5.5740139700331985,9.093551766564358,8.729099183045221,3.858418927547882,6.73555501745902,4.40857915545517
1973-04-01,5.666002352011668,9.251523049495349,8.716555535045945,3.7449589448003797,7.079736667674956,3.8334140797546246
1973-05-01,5.585805503469803,9.25937399876579,8.280478300349118,3.700017655484268,7.774979885303054,3.4117143159736254
1973-06-01,4.956250569324973,8.989335337237678,7.448244193536836,3.6276861818891244,8.201466091982615,3.959962683987811
1973-07-01,4.775111962574466,8.820616373842531,6.781033770824647,3.541369731101708,8.80833549042954,5.570141422142167
1973-08-01,4.363424033639867,8.674338204250638,6.478604309844203,3.7210179845232183,9.09296745609472,6.8087324471241
1973-09-01,4.091710635872553,8.7551256961886,6.45911544297473,3.582569946737147,9.339979978669104,7.162752378780135
1973-10-01,3.897658169332787,8.98422106237557,6.691999718846998,3.2641301270104495,9.373320765074928,7.030275260649395
1973-11-01,3.879342657163717,9.150928070709911,7.204795748534309,3.482363977555983,9.01585078843831,6.625091997927096
1973-12-01,4.28710328934812,9.135352546720158,7.862056084665366,3.4255894278931587,8.383272471318326,5.926487226668637
1974-01-01,4.639259831280122,9.03736868118282,8.256535081336148,3.389319081527194,7.65293370611853,5.786617524605576
1974-02-01,5.425460381355798,9.0231335456103,8.613019141592089,3.781923877521504,7.2803814102873226,5.055852735676613
1974-03-01,5.870619391570844,9.10906446378145,8.862922146751174,3.9217046932458803,7.079698926034385,4.825957111376225
1974-04-01,6.262924919046326,9.200920225427485,8.98974830237579,4.118025101921581,7.194647213503116,3.9699374612658125
1974-05-01,6.056216143874725,9.228980747818525,8.588844228621728,4.200024743646024,7.656972356181672,3.3883117812100494
1974-06-01,5.390588898245994,9.040244723339951,7.70916153332155,3.678159804421197,8.281203438204033,3.9556581484794124
1974-07-01,5.086216148427112,8.857691494156278,7.223238075723055,3.5902741457625926,8.783207530703809,5.194522066574892
1974-08-01,4.659126258328905,8.661381369338303,6.61235160791852,3.631560546233584,9.06605325897344,6.702818826553551
1974-09-01,4.307537252995502,8.790563145597456,6.596855297783498,3.822254332537127,9.376508710576793,7.30653964518584
1974-10-01,3.9772712495813005,8.94382586982433,6.82108543283985,3.501519257815388,9.323119798851799,6.9668660341450455
1974-11-01,4.136698979850511,9.127607927686167,7.395488356582844,3.251382806726118,9.021195879765962,6.418160094577758
1974-12-01,4.365550739881758,9.15080776620539,7.918271297736708,3.469987319925862,8.32420901581938,6.046256974794461
1975-01-01,4.991336700977507,9.040158488995909,8.294176996326357,3.1978585240667514,7.640179985133883,5.586436959203481
1975-02-01,5.3760712410659846,9.080189861836763,8.64782698641481,3.5310829133889747,7.338251818300076,5.371763133521801
1975-03-01,5.929431977449526,9.092818833866389,8.87161221697756,4.000095085825194,7.193845523854437,4.501026357951308
1975-04-01,5.933286865820118,9.148071245719331,8.789056472304443,3.9219275687635,7.296699946485013,3.9545810850024417
1975-05-01,5.75837025149168,9.120475859704484,8.306639173190877,3.926826832269716,7.600885209231822,3.7766053637136117
1975-06-01,5.246310671347975,8.97910476116034,7.587564795387492,3.7785902968501683,8.267283118446999,4.152042754792007
1975-07-01,4.974021234389603,8.82227632241882,7.076617890594758,3.649136205236314,8.822449882048684,5.295790667330113
1975-08-01,4.280045523996263,8.57224078480085,6.304489070963949,3.772973523410547,9.070393090258797,7.125716387514271
1975-09-01,4.139533351251628,8.631963267116278,6.254811855228852,3.775017037028,9.267844942537542,7.273484493657933
1975-10-01,4.0454788055994895,8.868988602693294,6.644262000409042,3.500369430525571,9.300407891689558,7.025884464598883
1975-11-01,3.906539649578089,9.014287364011972,7.118924942041976,3.1775296539084947,9.015372044393798,6.414915492538584
1975-12-01,3.9905515318897042,9.051031286237588,7.642060213447393,3.074417345452084,8.469127234900629,6.236220444565827
1976-01-01,4.603390706690925,8.889191294115113,8.13150731070672,3.3500653217871266,7.684921301570842,5.7183434203761
1976-02-01,5.431255590256249,8.901058958981219,8.592207998487504,3.6897989873302928,7.159277444300479,5.226920505459588
1976-03-01,5.765481742207338,8.974683565121596,8.676921683627159,3.991548270173187,7.049817346256442,4.834443098709472
1976-04-01,5.94149014976399,9.187968459761423,8.783897788455063,4.044668020152939,7.307200691689535,4.327139074577096
1976-05-01,5.842391624433344,9.130523312923684,8.297227283050901,3.8580236617217967,7.628708455369619,3.7440893081574864
1976-06-01,5.570671654985873,8.958250018145694,7.797314419607622,3.6232476875131994,8.296462840001993,4.292390068837388
1976-07-01,5.105015136033887,8.61311675860676,6.9752520707809085,3.5586013054195735,8.730672412878455,5.833983903668358
1976-08-01,4.720648902747094,8.541770526012357,6.631273344109946,,9.093638083698163,6.948268023588895
1976-09-01,4.467175598308333,8.618976831338717,6.403010546998844,3.773502007057208,9.305067323232183,7.191945954799525
1976-10-01,4.380245522175396,8.960578467367212,6.826317540927088,3.8557411581751437,9.325558863213594,6.950964342085134
1976-11-01,4.139605252845243,9.17986511826892,7.316987812312448,3.3721311930232414,8.937658416173361,6.377813053986963
1976-12-01,4.2351690161767115,9.14223910803222,7.795290500825412,3.420735050966934,8.256309437448175,6.0252677944065915
1977-01-01,4.747168695969488,9.07766423901146,8.239309733650257,3.689794407251966,7.411066839686344,5.690234139705317
1977-02-01,5.260212901877819,8.898546399696452,8.476573942740824,3.7888164780256073,6.787425195344686,4.775322590120053
1977-03-01,5.662199000682841,9.011849453861009,8.640761718267884,3.8275862602419775,6.874686567776687,4.146176096273554
1977-04-01,5.874820524633873,9.196550313740753,8.578134789916797,3.7812293557361785,7.406236518405582,3.924673112941902
1977-05-01,5.741230803648669,9.175930240956546,8.265489544298033,3.964284817574342,7.90518919451184,4.1176953673899455
1977-06-01,5.26417552990562,8.9909747196627,7.516200624671868,3.637661446748162,8.32552773917303,3.812491325561176
1977-07-01,4.755183276164836,8.631012372522939,6.608286217734424,3.6430396492534447,8.750085698289306,5.497050766899717
1977-08-01,4.319578426291405,8.53253376383192,6.16020467558294,3.5348117953332068,8.945569363583378,6.308063291493837
1977-09-01,4.264509634972157,8.674765920910321,6.25268210486858,3.757540061476206,9.288175932600387,7.178352444376587
1977-10-01,4.035914777932479,8.956926878242955,6.569320098903981,3.5636772448614327,9.249873522624538,6.76833157695797
1977-11-01,4.056575952134746,9.146964111448487,7.171203601891505,3.3051046441142597,8.901248766643224,6.418337127117018
1977-12-01,4.208369074186073,9.150596633426174,7.597252070866954,3.126653625014107,8.15990649153961,6.183268636851201
1978-01-01,4.625820075724973,9.055892204701646,8.093228103221346,3.5869124528196417,7.511476462016342,5.635151416614886
1978-02-01,5.397004084325104,8.880071845027471,8.41723407479807,3.8601913451755676,6.932541341334501,5.099109692206933
1978-03-01,5.62280561181889,9.023298926369222,8.605749273346886,3.84769679815082,7.018966596735442,4.528178331384627
1978-04-01,5.805928966963729,9.226722709145356,8.647460956684208,3.8292934514243955,7.180834173413625,3.910709717716986
1978-05-01,5.491307552512195,9.05172333742064,8.01994161640585,3.773904343115752,7.642072909438929,3.506644142000264
1978-06-01,5.20979198609195,8.938710219751536,7.378450397000157,3.5372178867710584,8.280346686208091,3.989679901460046
1978-07-01,4.881923583452171,8.743540483501096,6.828222901773613,3.681180387120127,8.748850031030981,5.588053134834466
1978-08-01,4.367984272579919,8.531890678019113,6.2900257978991965,3.6785175811540793,9.025669089061374,6.890295135184882
1978-09-01,4.242805821075909,8.662179326398725,6.201935035255299,3.8727436611061328,9.281188582179745,7.344319631827491
1978-10-01,3.9834751872667145,8.872893415232683,6.351969328937616,3.5042630619352426,9.274735280407285,6.954889904042782
1978-11-01,4.040778025805355,9.06552602517669,7.001689689319607,3.4139991817953197,8.784598786206006,6.50364641759446
1978-12-01,4.43371879761545,9.086852435492755,7.5921385444769545,3.696101087926501,8.19016597925709,5.907403672401601
1979-01-01,4.874078463831731,9.009347670711168,8.093548027699967,3.5488022857711865,7.54398911958146,5.74925158528769
1979-02-01,5.321916493970891,9.006352866751584,8.453322477650776,3.768679773521351,7.179215860796899,4.901987548669669
1979-03-01,5.736283199117373,9.114749164937757,8.810606160711624,4.072452050764422,7.061270912400234,4.750801226203477
1979-04-01,5.973666499252567,9.243570788090713,8.702330859701082,4.066943682340072,7.287198661753364,4.073760607708933
1979-05-01,5.63065799823912,9.142244273627565,8.157572182241587,3.8898422563940733,7.5826499029684955,3.7491385602963505
1979-06-01,5.185473070126842,8.887402620570748,7.201077468520676,3.7256681768921345,8.383448389099605,4.4100992005008495
1979-07-01,4.805892021550156,8.637541385131136,6.612180550054714,3.460056848789547,8.644893468708938,5.007054621183107
1979-08-01,4.534728609964438,8.497963706118824,6.2589134114305764,3.66114478918218,9.019452054334977,6.723614817194565
1979-09-01,4.229084027351977,8.655718663544567,6.372669180137791,3.6478480957328325,9.321497597064006,7.195954706791577
1979-10-01,3.9815733136130786,8.986725949826836,6.599306397037091,3.5515951634824336,9.323823661197515,6.7365734675378075
1979-11-01,4.148125567728979,9.119265027270941,6.990199737632942,3.558006561611553,8.930227917623883,6.3001795783527665
1979-12-01,4.337473604915962,9.192042466507708,7.738718288285403,3.502883565455831,8.288747129671778,5.995106488929015
1980-01-01,4.943954353264183,9.092503047328293,8.321501339674159,3.7110123877810275,7.668850869565239,5.939642672704909
1980-02-01,5.428755130095969,9.028416126774431,8.549602862649994,4.050478051095348,6.998520143733099,5.462938006812954
1980-03-01,5.812414114040821,9.137043317876172,8.81164065038114,4.118640907384899,6.889689267805683,4.61847379427619
1980-04-01,5.982890571473781,9.20817835244967,8.720657967051583,4.099451031548552,7.43656588100224,4.395996844231102
1980-05-01,5.619124829573108,9.174791818098567,8.120855435684614,4.010908290257901,7.65856998772124,3.612972627563577
1980-06-01,5.289969488489571,8.961164853152079,7.362583475091191,3.620284655367201,8.313663214921867,4.18139859730788
1980-07-01,4.8655567028306095,8.70382394180787,6.580847555395928,3.508881132384026,8.69818480794389,5.2649737056270824
1980-08-01,4.295639842384501,8.533427831498825,6.1407608314933055,3.617644733490335,9.074353809349068,6.614413278765261
1980-09-01,3.979486880811668,8.700737510627958,6.1767840410789345,3.4596785532294883,9.285843563921832,6.911033862797911
1980-10-01,3.9270079149877453,8.919717857155641,6.457217727958932,3.493512289514255,9.262792584931194,6.699447242615113
1980-11-01,3.9079497175729077,9.132290241574665,7.123052773764101,3.2446365039660616,8.891081373878079,6.224640719885049
1980-12-01,4.142252984803104,9.16864163460972,7.733879659443376,3.2633963045445467,8.345180732044444,6.227996320095401
1981-01-01,4.609873252031482,9.001788688849887,8.114008433794693,3.675896075066682,7.577161850341414,5.960912983482251
1981-02-01,5.117117131463089,9.005104589538854,8.488623617752866,3.6855931695539415,7.1835153801744935,5.2268093930944435
1981-03-01,5.786908618603309,9.101742604449216,8.776596397775334,3.9606317778841107,7.060710044366013,4.197506890483555
1981-04-01,5.855978561655731,9.213982253331318,8.666593348286456,3.9457644504436553,7.4068616092973105,4.129093665915507
1981-05-01,5.773330736108785,9.239856138649962,8.255628184228572,4.060966287769656,7.713713500679854,3.615246789020115
1981-06-01,5.377597134747126,8.960136259440663,7.46907166282148,3.8633010605794698,8.382082552458458,3.960439628937637
1981-07-01,4.731100236394083,8.719489905555164,6.595619498999988,3.564124742243802,8.807472473948094,5.343440690116816
1981-08-01,4.4742337844382325,8.523923618397548,6.130859919123754,3.6667453403566417,8.944182476328393,6.466007784599947
1981-09-01,3.962559021965303,8.654018175506748,6.153992618033793,3.4272637630344955,9.21630330892514,7.07305732112423
1981-10-01,3.984074244983358,8.987465562384896,6.622736224369717,3.4440884905985967,9.29215781647852,7.0094768457543495
1981-11-01,3.8902663512199647,9.177840344535277,7.114734753007689,3.639023692411316,8.848961670449425,6.456988890689598
1981-12-01,3.945799867378424,9.161923942004943,7.718777070989078,3.4087359062296394,8.266250499294836,5.8363689895798965
1982-01-01,4.79234663853193,9.10165039978742,8.269388880440923,3.4904402072464102,7.6216150061371435,5.601243566761831
1982-02-01,5.2614081209911845,9.099264498918918,8.594881104594192,3.661282011699733,7.1762069297542,5.38329713333234
1982-03-01,5.690227025896195,9.224264219346828,8.744589131452202,3.9642741022386807,7.203039355681529,4.74151984363838
1982-04-01,6.040711082973179,9.368860665417523,8.919007752607817,4.039497688315045,7.318048037579403,4.21079249225398
1982-05-01,5.824047201457611,9.281676584960005,8.261970120442887,4.00021501483952,7.49030395414266,3.731162675531405
1982-06-01,5.250675431309875,8.99934650444254,7.38280129933293,3.823970081880192,8.04112911761481,3.966403724250662
1982-07-01,4.956950132959076,8.73623926742644,6.8010048305813084,3.484154548047341,8.60905647968364,5.257226223428624
1982-08-01,4.474101684676229,8.568924484188035,6.304254563793562,3.4649205596941877,8.887488000783447,6.608833340603481
1982-09-01,4.361455847739581,8.70934738035747,6.367956932365461,3.5089708470769008,9.16975704605665,6.866992816846585
1982-10-01,4.308828983340705,9.172121468334263,6.862821221647944,3.5090884392584325,9.281861709951075,6.821769582882055
1982-11-01,4.1591959980340265,9.198439472033012,7.176583185925526,3.301748293675332,8.929625340094923,6.512064271707714
1982-12-01,4.617092595843437,9.20572267373793,7.876151116458893,3.5985344651883433,8.050774606200832,5.759125186752371
1983-01-01,5.3147265291770855,8.904349236048763,8.198635322778307,3.633743368569696,7.014175053639949,5.547302703775725
1983-02-01,5.746625420527053,8.871965507796478,8.55874024207948,4.122824531170054,6.905232703076407,5.349001547771557
1983-03-01,5.700546054574636,8.943610018891903,8.595071809276572,3.938893640356338,6.802107182471666,4.64681970356261
1983-04-01,5.801907484737556,9.134492171219721,8.635430364512963,4.19813213548795,7.112855644540705,3.6385689168488637
1983-05-01,5.684061164496355,9.044182211335249,8.006643892368043,3.952478961440511,7.462817064025218,3.456351861419992
1983-06-01,5.578550061699098,8.957318906413631,7.502160476613434,3.8843742369845726,8.181768674924179,3.9337328357712753
1983-07-01,5.019275541997437,8.627068910726068,6.778134247078779,3.4780815865360943,8.548569729702315,4.988560942207561
1983-08-01,4.5967334894414735,8.441476068474687,6.241533594994796,3.8163975544501874,8.83162164577678,6.4236912573195175
1983-09-01,4.24381800774877,8.66192931630151,6.263010665696656,3.776457129585337,9.195824679696353,6.782590560608907
1983-10-01,3.9147769922294473,8.977756552141695,6.667271551142161,3.622836827197815,9.265326097010533,6.924842939670577
1983-11-01,3.9821187961003095,9.18205237499411,7.087668549946183,3.7196671903667555,8.948522123408125,6.406116920578226
1983-12-01,4.436609971063019,9.192769820423619,7.633558480210833,3.545806267400988,8.410682718918093,6.082126828354014
1984-01-01,5.120995427839568,9.15374622138323,8.400478634772332,3.748259477676241,7.7227518018610155,5.5302905033718375
1984-02-01,5.647522786844399,9.004060165189811,8.757220536075655,3.9227051541990736,7.267239486418076,5.140995453245512
1984-03-01,5.7708524967569605,9.168957693286652,8.797977072636858,3.974213975073305,7.148632534521034,4.933397545895199
1984-04-01,5.946136798236542,9.247543901363908,8.695677814832312,4.082573384622361,7.231056993269917,3.854931188086014
1984-05-01,5.662131057227254,9.1791587375579,8.269708680780377,4.017945501692265,7.7418658810809164,3.6344714165814036
1984-06-01,5.070276738262459,8.892386732838927,7.291243451609802,3.643279283176531,8.085943463390496,3.6619814971420936
1984-07-01,4.7567945541856895,8.810662531461551,6.931419383613561,3.33480230611991,8.784858598524451,5.4839948645018035
1984-08-01,4.592920579458206,8.640010678770347,6.470305727571031,3.750699684534976,9.04524191835492,6.924932866492841
1984-09-01,4.583283113021464,8.936166263045386,6.77351364952931,3.8216605799699876,9.377407717131382,7.332208210701331
1984-10-01,3.724561443037165,8.968805424703485,6.39964693342816,3.4324661837434123,9.164374453241265,6.760837669698
1984-11-01,3.9052633562523176,9.171946652554606,7.162375374305859,3.464381540317341,8.803614233231531,6.350569326562724
1984-12-01,4.398729503373591,9.170365321698872,7.787637431725252,3.711141116146068,8.213994326731498,6.215606716254307
1985-01-01,5.030643865227385,9.075012710701445,8.36888238032591,3.802009428595352,7.412531468172631,5.881164354811883
1985-02-01,5.453672638984627,9.022542036309792,8.654985442738836,3.8934485067366618,7.1377714482839725,5.0235977938246155
1985-03-01,5.753179389984483,9.05774320180466,8.856642846878913,3.875975888226826,6.8552469565786405,4.51111131467977
1985-04-01,5.965274936584831,9.219917895215485,8.841427633216353,3.8385199176248235,7.162367785250048,3.855605885025435
1985-05-01,5.692344400595331,9.16990417732996,8.386106414939478,3.8694456882437946,7.550556209851848,3.7706123702431587
1985-06-01,5.34657922695038,8.950113866049415,7.6446757074479175,3.5941798541001666,8.227382503218754,4.30164607827031
1985-07-01,4.8480043217789355,8.854949497145803,6.955757036671109,3.66653034503158,8.81301859864911,5.587249241426044
1985-08-01,4.449540440899567,8.552623817233336,6.284808174978034,3.788880119875601,9.042400667879996,6.870198118509804
1985-09-01,4.115834072937547,8.69030088036277,6.226085508140721,3.8761390058051917,9.31063585657429,7.235993519301358
1985-10-01,4.119858657404217,8.964796382435633,6.7433503212656865,3.693993462299936,9.352822307822501,7.082373653868301
1985-11-01,3.8911329781471724,9.172428079466485,7.08877073958853,3.512372383117849,9.047196091977007,6.725097070440569
1985-12-01,4.303216176734496,9.146426942584364,7.720217970454617,3.558938724402797,8.118350840791944,6.02547194441086
1986-01-01,4.863476249593609,8.881264941495331,8.234419318050792,3.614980445541277,7.374797592309976,5.524026859430173
1986-02-01,5.575140397207787,9.055275768295216,8.72077751284195,3.92757494590145,7.168001638187317,5.40472817000111
1986-03-01,5.915194474275781,9.082732281642008,8.901891033248408,3.8926975263499592,6.921511742261742,4.492287902008501
1986-04-01,5.904822947729996,9.209043863465189,8.68970962938654,3.9438530227596553,7.330281589764797,4.01567337095102
1986-05-01,5.638292907243413,9.202542203365084,8.303828566059273,3.6251908961604893,7.6202996393446805,3.6864479528144796
1986-06-01,5.439290357233006,8.97022395507241,7.662454239300496,3.643786392583255,8.169198777061638,4.138411328944073
1986-07-01,4.9663388036132,8.751019511186716,6.941666356956412,3.5179755366188696,8.734934583069181,5.26727309168405
1986-08-01,4.497712014011063,8.557148080235729,6.31535731553714,3.742979689254857,8.97174163122709,6.678909652745909
1986-09-01,4.375001143423346,8.678482690470497,6.449988910797163,3.841929620374779,9.382659338175804,7.176707322961381
1986-10-01,4.248348460290035,8.977985549524705,6.819357446628009,3.8695048089812003,9.30897737726873,6.720381313852425
1986-11-01,3.924368877483176,9.234156427868186,7.025008569209644,3.454829191582345,8.889335480721371,6.327711759256895
1986-12-01,4.2173428634941414,9.151225229693726,7.550585844604506,3.5019567695934892,8.079294309185007,5.627717362934419
1987-01-01,4.678418724132323,9.039010608560911,8.132133600191295,3.4731878038245103,7.313275939110612,5.286763955622056
1987-02-01,5.439692970847358,8.973125670289004,8.545358354322174,3.7770241026695066,7.012106554332428,4.944885504355118
1987-03-01,6.159672968889481,9.208917626237474,8.955360044243701,4.210631230814154,7.190079488202312,4.586517883811858
