,mpi_cluster1,mpi_cluster2,mpi_cluster3,mpi_cluster4,mpi_cluster5,mpi_cluster6,mpi_cluster7,mpi_cluster8,mpi_cluster9,mpi_cluster10,mpi_cluster11,mpi_cluster12
1967-10-01,7.861561212892212,11.337031305095433,4.363897328703055,7.350489334651057,5.487188970034255,5.253644349507318,9.535251467729982,10.721401808406714,3.9050923593453746,6.325917444855483,6.543588033520787,9.445057284822783
1967-11-01,8.441724233911433,11.384299281680454,4.757048435986244,7.344554473504566,8.635424445039563,6.0511434921841705,10.91978478281237,10.610889346509271,4.154340664962844,6.5140020314986335,6.616071109566389,8.877411951984104
1967-12-01,9.111118349850683,10.776716143252202,5.338768266282425,7.318878987409551,7.482512550051181,6.982966185110702,10.307482794411058,9.651054176403276,4.591504651049509,6.686687543999304,6.848401510889179,8.039648345902794
1968-01-01,5.719499128371763,10.230684861073119,5.937344857760681,7.169266490912366,6.662088581605156,9.816182583999632,10.004380656336746,9.835147688054557,5.32253421155998,6.736447126664027,7.150929308689056,7.608542851840102
1968-02-01,6.470031211425744,9.927981470917658,6.592956556913704,7.143855843387048,4.6352406603811644,15.464973037105437,11.06730947748869,10.277683753451438,5.948116288725508,6.837881359845591,7.103690525494708,6.944149255172282
1968-03-01,9.409298072959281,10.005850474366554,7.10986065186929,7.138439921696332,6.437757531340624,16.76214105549332,10.941690368242648,6.6823922225081045,6.373889208742808,6.861743933810187,7.300007793925729,6.195770112145034
1968-04-01,10.413667792231161,10.47398394917636,8.211375130517581,7.469550968756175,5.898006513358415,15.264615597189621,12.330572263948937,6.150689135472619,6.209504199871018,7.250697382298857,7.5046699343265,5.243778653672478
1968-05-01,11.385898720892513,10.397974545209067,7.19053226881496,7.503935043726898,4.161214936582421,10.583058263681329,12.69586707053553,5.94785347879558,5.392537384092707,7.257889085681182,7.336519001764261,4.672146187714917
1968-06-01,10.792350136046135,10.556812114599254,6.813799934165653,7.397180689254849,2.651331436010406,9.099946539560383,12.566818422496505,4.818695378946973,5.471342259786928,6.9692359616938075,7.208495732122218,4.055480313209034
1968-07-01,10.260448754401994,10.601429396395266,6.0318008243373145,7.303060753411237,2.869372679533785,6.771158844701388,11.962744473871098,6.453990937709024,4.784060098068212,6.741300256663106,6.801197626795849,4.911364116600047
1968-08-01,10.526067021126865,10.864207270872853,5.931549481693956,7.215989385379138,5.159109911386825,6.498094868895614,11.943704349177695,10.870817046541745,4.3495967382818534,6.626576891057116,6.364807597312445,6.95737727004421
1968-09-01,9.078966567321475,11.125987165324094,5.8101817846274955,7.181122315996582,4.570377695910993,5.730056973656478,11.682769517487968,10.878747900643585,3.685275088414842,6.555385772398583,6.30861468770114,8.383229295993463
1968-10-01,8.054377390025564,11.400740326064195,4.964999675960406,7.389671350429169,5.748011826448807,6.577125447180732,12.414705869397425,9.648783145895464,4.847170319701083,6.442808377160563,6.4480591129616105,9.183589757656467
1968-11-01,7.738090690600926,11.490965081615222,4.391750894814226,7.405302782959592,7.006278814161535,6.408540257573359,12.830306528337944,10.492158659072059,4.236431887634304,6.714670302027655,6.646249159191253,8.93478970237346
1968-12-01,7.540989584503564,10.591389156735262,4.731902944653085,7.371676299322792,7.027008444270978,8.004354460021185,13.088195615986749,9.955660509526187,4.785323125471857,7.134274240632301,6.898790413158139,8.211553810292848
1969-01-01,6.645035645458842,10.080626570601272,5.333582985464354,7.34059474196642,5.32024575241072,12.877877460981255,13.108034984660593,9.3166714866855,5.351178192363482,7.321912663895032,7.016456068740114,7.065531666395358
1969-02-01,7.7103508445015,10.097138457932257,5.893838919508473,7.289927016708502,8.090383828758863,14.747944075815441,13.0635925346419,8.087853274045566,5.935245474919891,7.16355073952243,7.161724386065644,7.134373827574976
1969-03-01,10.00895157449079,9.55852208340477,6.860044001125809,7.276241745294564,5.793701553928147,18.509201145146356,12.991858571553356,7.527479313005905,5.8659275990522115,7.237053049542211,7.259861738067947,6.0774870032204875
1969-04-01,10.150094067372608,9.382008993953427,7.716659193849445,7.4077054277556265,5.02066123045441,17.801599956802608,12.97057610764919,5.637699911262939,5.979682407112586,7.247544296029153,7.252688412933127,6.4989634617656185
1969-05-01,10.660990237087933,9.397740232724972,6.464347178758965,7.353095112231889,3.619852087693526,15.35104686809841,13.294817993091453,4.45694435092578,5.407188146263741,7.277875231170199,6.948137260088652,4.720643263049885
1969-06-01,10.70455053235463,9.742851085363327,6.342421844600558,7.342379882456686,3.7665507958763222,13.140649718214421,13.031135165578089,5.14251722246396,5.130351025114691,7.045309145961991,6.655505139920341,4.374521338272209
1969-07-01,10.393615535105935,10.246036228438783,6.023921793120941,7.257763875908459,2.2476516620427414,7.959971208297999,11.873004195737645,8.696393902502345,4.131321209880712,6.934313035272137,6.404390482525458,4.231754369104828
1969-08-01,9.541128143338291,10.601400524118674,5.675952353847592,,2.800468940746286,6.393715147025514,11.069076911892084,11.018647626040385,4.068857609607281,6.6817437162676026,6.244874812708576,6.4668076746216965
1969-09-01,9.887776164454081,10.894322604358472,4.804510406971216,7.264445140125677,3.85738951844625,5.201033958236845,9.916057712157166,11.326850750778055,3.5749108075888394,6.502378620566357,6.230827388241708,8.511866506825541
1969-10-01,6.791447353888513,11.04688000893093,4.705899203771306,7.374516947673667,5.7498668531812624,6.827258695317012,10.729637185995761,10.02676524730821,3.9720280067545537,6.604076850029807,6.489676142728613,8.66894036066562
1969-11-01,6.958466465161107,10.944565474592249,4.209463652494,7.360277396741184,6.983509720252193,7.9519937587400875,11.427649410968606,9.220047438988129,4.004643266623443,6.566597105268211,6.357733101444047,8.796004138982026
1969-12-01,8.275216019963604,10.337350592037584,5.6907779825845655,7.31508499378451,6.624609218054454,10.170107512183124,11.33294072302605,9.23492855650162,4.496313643350072,6.696714894018762,6.711206370133998,8.307486958794172
1970-01-01,7.6826370232933625,9.9527346074491,5.656524514220932,7.249669987346953,5.089872274011192,14.085887624063083,11.123531608622741,9.995268187123882,5.410743182752738,6.950584106715196,7.058741293438543,6.711777457315361
1970-02-01,8.356610570524891,8.982200967045463,5.913059157731184,7.120932938568097,6.386429726961427,15.95152311575482,10.679369581569627,8.9675234489876,5.4048244193640835,6.822599179720234,6.961601996190892,6.561504776469585
1970-03-01,10.025463063768768,9.52508748879344,7.260616869312214,7.282981974903963,5.725497289268155,16.897456028514593,11.452369197307187,7.7336098777784485,5.751848270911664,7.148846843531166,7.094078558229154,6.568214084846213
1970-04-01,10.74400698236809,9.361530419240633,7.362630702325485,7.284776274500278,6.488761442040046,15.696681660972004,12.08277275091717,5.97346078008862,5.613689537741154,7.247923439399273,7.21858545435405,4.91473658374592
1970-05-01,10.96366544727778,9.417341818422413,6.817437608777572,7.353061062597817,3.3705647160735728,10.808232689846095,12.231163023224843,4.980612119996475,5.904229583879305,7.155645774652058,7.121045799449747,3.8965910031117623
1970-06-01,10.643723421724095,9.381449403886114,6.4605949781622405,7.292767238867197,2.88828990088382,5.715418347290766,11.136137136470412,4.511682170419409,5.102798636314417,6.7530606555963075,6.561881321244626,5.006149090486509
1970-07-01,10.298529897906255,9.83435188155239,5.890956339841234,7.276374348387113,2.333466279984928,4.7727319191360875,9.454731160874362,8.338556667394913,4.733716817888061,6.707597429964986,6.504294973116253,3.793606236155987
1970-08-01,10.255283115414374,10.449905982983024,5.234708072636056,7.19572082500388,3.8062462505717267,3.1899226735529727,8.72600439836426,11.965962122028479,4.333909599183733,6.425012634259831,6.358079814804384,5.950738231117776
1970-09-01,9.590193819502279,10.736289695973312,5.183997874220121,7.27643581564217,3.505079248939487,3.7426644758041316,8.409396997839314,11.541270318740372,4.004786994877735,6.059041862489,6.403617594392068,7.670380452781919
1970-10-01,7.453044329685964,11.013003985386723,5.412521423901402,7.342463442114508,5.674773684705919,5.2089865032323175,8.635593104759842,10.401335849599459,4.240843567760633,6.044629574762604,6.395042294423759,8.64989491931649
1970-11-01,6.983591434578233,10.880055425473197,5.337293243813119,7.3984192456336135,5.958251683826869,5.632938962467553,8.444455801506288,10.08161475300318,4.429114899880239,6.306269714947741,6.736795080854655,8.388504730329908
1970-12-01,6.500236900683015,10.627597474110349,4.7277641663985515,7.3519922874331805,8.073127780324844,5.077677447442335,8.349702583644826,9.205888639019921,4.324059212274798,6.252675855827918,6.89582061477215,8.576264650304982
1971-01-01,7.625261289995389,9.938654499673582,5.514053956613292,7.300492030001987,4.681907646305197,10.358698147396753,9.234415974392851,9.5101704383064,5.221003146771192,6.540084904661538,7.157328532833214,6.571310515957172
1971-02-01,7.615481113411605,9.863660935847339,6.48580935609133,7.255249681975959,4.659382168692111,15.431919386436785,9.704006719118466,9.38286290675941,5.425311507399855,6.679259211058767,7.50915715753091,7.01085391012991
1971-03-01,9.48454865434675,9.681778231622332,7.068168502789338,7.276301585815378,4.1323904915306455,17.57351690756075,10.34681695603965,7.295031166956375,5.832865149447351,6.8167611246798385,7.479855023867984,6.7900214619157
1971-04-01,11.314035349252645,9.583468151450678,7.556147639128339,7.377501572319305,5.706393553108872,17.62874781939758,12.02303431407161,5.4480971934735285,5.769905496973789,7.194349618888501,7.613642078773239,5.860552772861123
1971-05-01,11.849170323916008,9.408417266829122,6.640649611367069,7.437662148980405,4.236848751293998,12.823362848837876,11.929172596697322,5.003776521307391,4.908330257167107,7.2574186379094385,7.452402841768029,5.852705922308787
1971-06-01,11.4206452339741,9.570626603519797,6.567781592760818,7.398444830802669,3.0888878205726997,10.292962928201527,11.297737226456968,4.945845089580931,5.33998019682246,6.756149814596913,7.0451151854689,3.9784363322821994
1971-07-01,10.985631780413653,9.933620066345632,4.97659643174033,7.3360187617060495,1.6116171961036925,7.2919929335083085,11.400042992916184,9.230109893765334,3.930226381791413,6.928128007938136,6.78823301189421,4.941562774071542
1971-08-01,10.962922125027196,10.509477841431135,4.901581963600383,7.262857496346898,3.6055852943223896,6.20533905084768,10.644646432073255,11.755777956868881,3.9750114803821655,6.456404619487881,6.608413302008615,6.664300781340804
1971-09-01,9.094661944570962,10.884033817126326,4.587608792103078,7.249464563515578,4.27649859421802,5.356377949528103,9.352478603727292,11.260470260759075,4.189892813667778,5.984986651176294,6.551217919152173,8.38799247469083
1971-10-01,8.126774271414309,10.9667575588933,5.21974643266107,7.3775239289465215,5.9690096681542295,6.181692882632985,9.66796896978168,10.53621417682297,3.7324472136210485,6.089838719693827,6.586489648455549,9.410051206818933
1971-11-01,8.040435119991512,10.765033695171637,5.125847542381986,7.472337415177055,5.994652010260299,6.96966501353276,10.163365817086591,10.051194061777732,4.169366364612046,6.41920134325716,6.736144071381958,9.226939251353468
1971-12-01,6.604272713052677,10.32967565706305,4.481219955591083,7.309433934561169,7.36694604503481,6.497300836886064,9.536539259404613,9.422366401232273,4.788718421657582,6.553078693569956,6.979046100486559,7.953207120369648
1972-01-01,8.301309429776056,9.85733320745772,6.001881356078545,7.36978591291886,4.783605416504946,14.387632689846221,10.323588103156828,9.279746310056607,5.62781733599628,7.037849451611909,7.166133931208893,7.426411315383459
1972-02-01,8.566704802276965,9.748927154362692,6.629780108523948,7.2255645168728275,3.746243779220286,18.949051608694536,11.56276643320737,8.572773427531995,6.117044648919456,7.011363783863511,7.4966286237133675,6.4362637865965135
1972-03-01,10.147845659656099,9.764974777180779,6.66145781594657,7.287460149076343,2.288731841615497,20.494369045777738,12.152905328166833,8.227466223360029,6.48606186745075,6.9783945943827455,7.352606970776048,6.193296203209567
1972-04-01,11.207096333369773,9.901053817917953,7.580086688545685,7.398083552129025,5.218001408579028,19.719851262839505,13.229050913645684,6.0270735479658,6.3609191700128385,7.36013988573445,7.4195548349064,5.611830460025546
1972-05-01,10.888657432245388,9.601035004412612,7.1336135574252575,7.390862055746059,4.261936383019887,16.999968709760836,13.526070848439808,5.147399015827378,5.5179138716105,7.366777994937149,7.0100384901857185,4.356565425355503
1972-06-01,11.304503050479678,9.744857913934766,5.8914191332293715,7.353265028806861,3.6486354685297577,16.0829307796312,13.63922654249922,5.6186298843769595,4.943795977822299,7.295596162609489,6.859255802389408,4.517586281952332
1972-07-01,10.82262055481086,9.881207765432661,5.525965627152112,,1.2258911366479632,12.72375383913572,13.605998891809643,9.49069769803046,4.618053776121466,6.972199290382778,6.459876517052922,4.075403464827813
1972-08-01,10.363163475290694,10.520356084313343,4.786365151019611,7.1606541605000045,3.524933833560281,11.518568516358076,14.124237672667958,11.118815348083666,4.046302633291109,7.141691538656915,6.2368085280777334,6.097400129460841
1972-09-01,8.088389910679025,10.975118176744017,4.338664206174531,7.1522899249374925,6.227053432611497,9.534755635607576,13.342906306609647,11.513798569472582,4.503192991431387,6.546599630194413,5.946713389700523,8.22779746556891
1972-10-01,8.44236657084023,11.160633128647243,4.67999597843193,7.295316770557469,6.947287922082622,9.96666587406137,13.449634366985817,10.242442709235776,4.194143479600358,6.644493355252387,6.147161328763647,8.55263094814764
1972-11-01,8.047085349730105,10.771483290639946,4.344531412318046,7.317614180359407,6.674690605712532,11.388214007810006,13.549182007193535,9.875394920214102,4.510707928182961,6.793575520816275,6.38647586092512,8.19627605263849
1972-12-01,7.095145407869559,9.911812120446493,5.035557309469563,7.272743611887934,6.627861373688763,15.173499561294696,13.607966905726405,9.492523350104442,4.7823405362036455,6.951720601868997,6.472336157905829,7.413299882164681
1973-01-01,6.978314517456251,8.808226013290383,5.120039509975594,7.140597658560914,6.3028734403255084,17.083328906253833,13.42459814045834,9.300139199600242,4.898710352287649,7.063416108881841,6.724331658193572,6.515990127491358
1973-02-01,8.382956515176662,8.75489327093231,5.312682309003884,7.120545835127391,6.788243203187781,18.037682997827087,13.199034118700363,8.941763017921044,5.3489543979564145,7.117455977724414,7.0291353092581295,6.4070580441331675
1973-03-01,10.200892828812217,9.023814637884827,6.126403498371335,7.167850185705221,6.477567039342285,17.781867357846757,13.028932351975795,7.6105647155190495,5.394525523169,7.214504673201563,6.989242805369932,4.907177205792811
1973-04-01,9.842001708881277,8.785465958431109,6.345369442269184,7.309686735151688,4.40517722024195,14.493952224041392,12.645303278623471,5.361383468329279,5.478666795959424,7.274136884331638,7.2181785162615695,4.85588999432225
1973-05-01,10.612910892174499,9.388374459938818,6.617640459685697,7.354940733208149,3.0935224458555997,11.65060828770786,12.823649027273502,4.687588874828478,5.412697711139299,7.236011304283256,7.070217440920085,3.5402415910626774
1973-06-01,10.829743629999959,9.318110356007631,5.497280241905039,7.2588889314467036,2.1890268310863177,7.948910507695152,11.589438196190832,4.170038016481083,4.770398262360931,6.71798082253438,6.803944156428574,4.259621909957018
1973-07-01,10.028911994270448,9.887674963559688,5.517471697741823,7.297238875791,1.9495146509333632,5.701484939911072,10.826134523316817,8.429550127520166,4.392618473284263,6.828142000509485,6.574273485720364,4.617416127456926
1973-08-01,9.943588969386438,10.538031079002643,5.5520896104162,7.205227883070625,3.3173914622220724,3.5017297279381108,9.103359357462846,11.703491550291613,4.139529617373386,6.316276854286349,6.655677290880554,5.7366995261685405
1973-09-01,7.868998615224495,10.711144471987472,5.348384444868815,7.316846829492609,3.6403807536647306,3.440416935307755,8.50750973146382,12.044586343405276,4.270365933842173,5.924749446011912,6.676807272581253,7.984405439500846
1973-10-01,7.414519487106506,10.703245438289299,4.765467614161179,7.376681573617099,4.576668920636339,5.879650440389197,8.445499533356253,10.885291000387058,4.202477035940425,6.016261055464823,6.646845014513615,8.595118064966199
1973-11-01,7.827629180910851,10.958575435032609,5.653444038565724,7.373116426329349,7.2042451072413805,5.099681034395374,8.454406028467048,9.918862598490318,4.39951897803952,6.01535453695866,6.790590748176427,8.611026955348166
1973-12-01,6.808731775945948,10.359131382631565,4.9393745928683845,7.31901513291334,4.3025411206079065,7.41736736719331,9.010631329686598,8.968675097686717,4.700665505075995,6.278012781265565,7.189453394019257,8.223981890420893
1974-01-01,6.139043745563731,10.206534906699854,5.376418961526149,7.23516660287641,5.363918656591262,11.441331129242153,9.082869974448649,9.906477732073185,5.008203483065366,6.235339502609523,7.402141281910991,7.15586491341859
1974-02-01,8.420669993883113,10.095174758278894,6.69427626739485,7.194940905684647,5.09497999660803,16.65216431904255,10.114869435668412,7.997245133898206,5.498831665622341,6.515984922599331,7.62547951420903,6.58615386238691
1974-03-01,9.551516982635901,9.998343954837562,7.0812123302084835,7.300279949528656,5.445481596463714,18.690073199754636,11.12834511025649,8.112672327024805,5.737652874129112,6.749599497143228,7.62244103179039,6.47229903329461
1974-04-01,11.281307201911817,9.84525115215928,7.224092250040362,7.356484119715281,4.730119820612103,18.33879186109798,12.104171985391723,5.406750131236082,5.857607990067774,7.154322016835983,7.737820630953637,5.908321275860752
1974-05-01,11.802597166148752,9.86196107990389,6.891110349609675,7.416528116612791,3.9135398314911627,15.616265738063792,12.498460177824068,4.868554872949178,5.738845536459769,7.292552245187287,7.509383976425076,3.4024454418881245
1974-06-01,11.348515412632889,9.712560188974168,6.967702318176838,7.294132397353169,1.7139050133270735,12.352294788680451,12.36852017585383,4.651566216984785,5.039781895852904,7.020104868119277,6.977684783137274,4.204619460772709
1974-07-01,11.628731919640444,10.18898818472239,5.670370395877283,7.300018202089934,2.1750813032742764,8.517181582152494,11.412672405904539,7.337763226098292,4.7378381589320675,6.681802639532519,6.980123855605446,3.9471542841589953
1974-08-01,10.666364794752996,10.617769326370247,5.432805469786892,7.1950886741490985,2.969357185685575,5.702468561885256,11.145395378426477,10.725863244408563,3.7759479407178183,6.5990971340315845,6.723407817821904,5.832226619851951
1974-09-01,9.405072867030677,11.11823032724519,4.579146554418522,7.288814683781858,4.299753472298931,5.664648777064891,11.138067649541968,11.53542160655474,4.21419267189888,6.386108625364349,6.763499426329253,7.95001256965753
1974-10-01,7.5725408368055955,10.762695039058459,5.1946303231554,7.3290746772575925,6.572527751128477,5.274492770681087,9.892559238447154,10.207286855860968,4.11124731147796,6.202443799692085,6.585602315852726,8.503488277660502
1974-11-01,7.2622111226063515,10.773487594950403,4.661317036248718,7.344127786200349,6.351834917997057,6.222359021773529,10.154186743384084,9.145492222276523,4.61151676419151,6.299413956171237,6.906743555671284,7.929594738380161
1974-12-01,7.739024867657838,10.098371422356648,5.03060571404596,7.346571651385255,7.320919022993424,5.46220119511645,9.846388755611382,9.300746814623862,4.56605367847875,6.626936154971784,6.9188432503545165,7.7698199618676576
1975-01-01,8.459173375523049,9.332012862795635,6.123811681313352,7.177590880491346,4.445784812614709,11.903837541659778,10.662472969193146,8.736200328089215,5.296714398555553,6.682946226460065,7.058850415384921,7.183944565189494
1975-02-01,7.96099513724535,9.30220895047468,6.02531886122769,7.216636082335049,5.8398943965402985,16.11568714770403,11.924581007210264,8.51902260975131,5.71785196875122,6.928217138956997,7.3946709673166415,6.541708930242028
1975-03-01,10.257363330522299,9.163958333512053,6.986903843452872,7.256305869118798,6.125720771008419,18.916741973889785,12.113027817546227,7.315502433890228,6.058836838650009,6.988666626833693,7.594999385341728,5.500973106834454
1975-04-01,10.587738334993466,8.919440824064308,6.835767068248879,7.254417292663893,6.656934908812167,17.795023374552695,12.586336470693846,5.868268918983493,5.968500967711793,7.121669929447876,7.5290659206885415,5.328282776029909
1975-05-01,11.01343899534394,9.023289966768438,7.0343103611945645,7.358320870247944,3.363482809131285,12.206361870308555,11.69226463770677,4.327663236161762,5.774130263951729,7.128941485237183,7.221766896232501,5.118495177677889
1975-06-01,11.235724291782624,9.289605547875437,6.451194273991572,7.330565987722565,2.440605159627821,9.264409176143223,11.359701947389102,4.640128326603518,5.134225353498647,6.864010447595624,6.837257128260676,4.556930458410433
1975-07-01,10.76742405614114,9.691472977207725,5.870405631895066,7.311490920757841,2.794240139621898,8.858549965672116,11.275422144744244,7.715133196346355,4.8124713231180625,6.757408968127116,6.7515533462397785,4.395958186531656
1975-08-01,10.292356696563429,10.177552743384021,4.127115661356172,7.127516696186864,3.2913935584915808,6.229300095357609,10.13093510916324,11.471877952537078,4.534963588913074,6.25408980299794,6.36626340727789,7.363582997987409
1975-09-01,8.863003181075563,10.47858933248895,4.938899014628816,7.214543970952182,3.9543143069676048,5.5118808383158555,9.119857369991058,11.67513602581105,4.308129312333832,6.075664709569787,6.397754487398074,8.30973607727496
1975-10-01,8.33347686512253,10.577560335666258,4.990078151386371,7.34534907086509,5.731779637794458,5.303651967318919,8.36655761944973,10.262151772746,4.383492876475196,5.871421815939783,6.65880333188276,8.483055971256979
1975-11-01,6.83247803697654,10.409014344702575,4.330881252927443,7.278322938617451,5.146247040830527,6.35931564817039,9.27887094040173,8.929726465057417,4.5087764526373615,6.191101270552927,6.6999235800969315,8.535431272138688
1975-12-01,6.367598651082327,10.361080151982055,4.0253681070552645,7.218269268984753,4.77545573306899,6.801942159110364,9.335425558881099,9.558921143901447,4.455275995170241,6.084637602319925,7.058761456163136,8.171907412142673
1976-01-01,7.435173474035652,9.945300864787871,4.9751849483544435,7.082532196711448,4.695855029623326,11.36502504170248,9.051226715836917,9.0827268248556,5.222285314725451,6.195929892406307,7.219922240439909,7.305449983418828
1976-02-01,7.377047669992629,9.894287427277476,6.00516857588969,7.116339488695055,6.198339727637881,17.572772040765283,10.508897596737395,7.992658025060109,5.6662282241199105,6.699022201131115,7.407984197007523,6.812311295245065
1976-03-01,9.520848241927755,9.44130601427488,6.577968808732614,7.180735864236518,5.961127549898313,18.98031168733944,11.175324571809513,6.942436343095314,5.907751117003443,6.833671334474912,7.542137410854404,6.38519669770024
1976-04-01,11.15676533632345,9.262665177337846,6.810800926983574,7.322819250033394,6.0305084742782205,18.06877969635772,12.259115174559328,5.768770509051318,5.8883323191086925,7.108814172975596,7.4499659675811385,6.21514081369043
1976-05-01,11.099818222347,9.283368006591584,6.830048068115902,7.274304645353226,3.9044210171378744,16.401818532853845,12.801628835499319,4.795678703430364,5.413940228764953,7.248494636885078,7.16159806196298,4.629006414879429
1976-06-01,11.572192016988303,9.71524156131505,6.37459674290523,7.267483855099963,2.6352987184593357,15.139248973286032,12.921263244810033,4.442846310476074,5.094206385821271,7.152557055312968,6.895338055214576,4.515800115740881
1976-07-01,10.85692679123075,9.942998057804802,5.136029022015463,7.126250848852629,3.2062037743728315,12.172723931440922,12.321814614621145,7.547763010428522,4.918645921954883,6.863493610371751,6.530189082160427,6.551328738077468
1976-08-01,10.477289209641317,10.488458983987233,,,4.390114298934836,9.621409187246877,12.01084388852017,10.034647175486214,4.908982405858441,6.673553895347411,6.352827882574114,8.613605456901448
1976-09-01,9.74004116679965,10.835419093783015,5.202901677843992,7.087066314566967,5.490563521361394,8.703272549450709,12.10436456516126,10.522322580049783,4.416737757278564,6.695361697566842,6.161020008687809,9.447984182064946
1976-10-01,9.66633897319024,11.30798179950673,5.592528034201419,7.295457794810658,6.899493440693209,7.684096215862519,11.496968888074425,10.291733923310021,4.507381329453171,6.579929467342856,6.402767895064989,8.657928368740814
1976-11-01,8.831690263151797,11.122063412994407,4.457221287703803,7.304638355998909,6.029957811417173,7.994895330362713,11.793276757773823,9.14670872031979,4.384209148906798,6.685152299356924,6.454278652961199,7.896152348041633
1976-12-01,7.275966410814493,10.463542878807244,5.708737462236527,7.215565693183575,7.708822127915359,9.560092966757722,11.595310062433427,9.513675181389843,4.627869725714418,6.750421421632937,6.573945005674119,7.566504455906444
1977-01-01,6.82345250174555,9.676379548870003,5.221974516296204,7.132410974323087,7.459364359400519,14.307599056776223,11.90621146248952,9.872614136259992,5.630981393835802,6.894884324151951,6.712579895205656,6.626810494611604
1977-02-01,7.376664953660522,9.260967630509299,6.23776596100391,6.947260120930598,4.584965081489477,18.083758875191922,12.00299469377446,8.660566487523312,6.077197437179146,6.9651614165815445,6.943437103755342,5.300738838211648
1977-03-01,9.387138997507954,9.426609781448494,6.67208772297,7.067888936961325,7.236696163460853,19.444301220365716,12.018522376289473,6.522676962882137,6.202722848351564,6.963738915736473,6.964380420221079,4.665488889525529
1977-04-01,10.75388879427286,9.522608986424075,6.856865161539699,7.276675205645186,5.095381062131894,16.294693720620398,11.78019124582837,5.2778671051800625,5.899759077568639,7.306459986848749,7.1169301223182915,4.8640481734646555
1977-05-01,11.004704627885683,9.707665562496697,7.11002283233817,7.369863231776477,6.211104202183723,13.69291643818547,12.330520254784606,5.363882062730624,5.42002973514823,7.203435586392744,6.995281754702712,5.553608402529995
1977-06-01,11.02458965167217,9.81677489972954,6.050778304823631,7.274534134717438,2.554718929733792,10.38846444189435,12.18295918792753,2.293859820741406,5.660020921624705,7.002124479426098,6.478675005401259,4.838383473404271
1977-07-01,10.64440966017895,10.211513579798536,4.869353410467527,7.112172981133796,2.6760495801240625,8.01197238192266,10.973910532021552,7.494472931595905,5.412810025664938,6.780375538840813,6.165217941252862,4.55761719013395
1977-08-01,9.73669994772969,10.617250412513489,5.885675211922415,7.047693419563605,3.0851067005293524,5.263557168058027,10.337954972318249,9.693959633845482,4.497131928241038,6.448237928251546,5.81736493547548,5.189856946185317
