,mpi_cluster1,mpi_cluster2,mpi_cluster3,mpi_cluster4,mpi_cluster5,mpi_cluster6,mpi_cluster7,mpi_cluster8,mpi_cluster9,mpi_cluster10
1965-01-01,,,,,,,,,,
1965-02-01,,,,,,,,,,
1965-03-01,,,,,,,,,,
1965-04-01,,,,,,,,,,
1965-05-01,,,,,,,,,,
1965-06-01,,,,,,,,,,
1965-07-01,,,,,,,,,,
1965-08-01,,,,,,,,,,
1965-09-01,,,,,,,,,,
1965-10-01,,,,,,,,,,
1965-11-01,,,,,,,,,,
1965-12-01,,,,,,,,,,
1966-01-01,,,,,,,,,,
1966-02-01,,,,,,,,,,
1966-03-01,,,,,,,,,,
1966-04-01,,,,,,,,,,
1966-05-01,,,,,,,,,,
1966-06-01,,,,,,,,,,
1966-07-01,,,,,,,,,,
1966-08-01,,,,,,,,,,
1966-09-01,,,,,,,,,,
1966-10-01,,,,,,,,,,
1966-11-01,,,,,,,,,,
1966-12-01,,,,,,,,,,
1967-01-01,32.30267034548372,9.257918438166055,20.644225638030296,15.75522470808793,19.70225149770722,29.255487132651677,71.67607101434649,22.870057298474038,11.48255766496159,23.107557711442855
1967-02-01,35.28630440329073,8.957262759914975,17.657288211868835,15.275989334032548,20.40807050555932,27.985832828814107,97.15699608101443,19.162295467783665,11.02826638652742,22.39054800083227
1967-03-01,25.562807524841162,8.801371694675938,14.36881999915607,15.310919707846647,20.574076958885534,25.586272770374684,98.02654916201955,18.124050293945377,11.176875320527548,18.633846077684883
1967-04-01,34.6671315288601,9.114054429210652,15.49072499469535,14.444559391458583,21.34025718176654,27.343821622179195,87.07679309266317,19.76123964963063,11.654832319950309,24.260172405247918
1967-05-01,24.696945641476905,9.004244527555938,15.048427248607606,13.800244779882687,21.184866112994598,22.45428166017413,47.7152182354498,20.483001904860185,11.92992880821809,21.766677983051714
1967-06-01,6.344805247474587,8.84202818898567,18.99994030629724,15.931605197915509,20.71644540193178,16.848486003358094,49.702290989809285,23.55261516617857,12.517803893305492,19.359407805192937
1967-07-01,2.2910373836917,8.659581493947051,21.295917597046113,18.910224697078768,19.283403991003283,12.236184113614325,35.67647687423398,25.996508353940044,12.752917770356744,21.09606998869424
1967-08-01,11.248837462102601,8.607126774020857,21.864869967862674,20.56579192118601,19.44854641895424,23.432731620064466,33.397087784742176,29.051165612228118,13.103091482505496,26.898611440588795
1967-09-01,31.194980223701553,9.025003160826472,23.379217351616926,20.237872390584783,19.48967099553013,32.14593656445645,30.874855556636344,30.16019289558772,13.426130206434985,29.511855108147223
1967-10-01,40.58096614427939,9.302946113622877,23.919864142163718,19.158114007766343,19.4865506860024,36.529134716173054,37.60895261840293,27.262149233840393,13.746592392729161,29.67515976683699
1967-11-01,41.2322972927924,9.380618628015073,23.529299158678985,18.798675238984796,19.484316317995663,35.295225915096886,44.04480808337686,25.193039818879935,13.217110997068719,27.667022463327818
