,mpi_cluster1,mpi_cluster2,mpi_cluster3,mpi_cluster4,mpi_cluster5,mpi_cluster6,mpi_cluster7,mpi_cluster8
1968-04-01,4.994407909932875,7.758387643662035,9.11214500164412,7.57324712594018,3.2213352364756935,7.509368048962186,6.31039377804064,4.256405763019733
1968-05-01,5.617595024964498,7.655385117740725,9.194100968797823,6.862905126972522,3.533724095671504,6.332866029564871,6.135970333440596,4.698836514371508
1968-06-01,4.924328990017624,6.195218581574457,8.965856499404033,6.341674969110548,5.036427360330681,6.013109324067939,5.6722310837830925,3.732957072668222
1968-07-01,5.209509296994319,5.919098957635118,8.939744684213176,5.352419687455522,4.523433736162543,5.997597589507912,5.433235013946726,4.5944121942821425
1968-08-01,5.265094371603752,5.628958678750964,8.661627949256511,5.081680608569287,4.176352405510024,5.355243343963732,5.024595594378915,5.0465792719526466
1968-09-01,4.56930404325073,5.486136451604696,8.85644535470727,5.238574162145431,3.406064161319015,4.888923720528034,4.480130378357335,3.8925467889622545
1968-10-01,4.219968059899488,5.770229798714454,9.073577676955843,5.438863723683659,3.518569167012975,5.865152897293152,4.808042702707857,2.53763877885403
1968-11-01,4.697802145229846,6.265325517851735,9.283633767173162,4.900583515010383,3.4003991964982854,6.077341669318045,5.450615579580241,3.2465415404376508
1968-12-01,3.498739923539562,7.207615737854512,9.223847505997377,5.56504580545306,2.875073258293507,6.1950320101745335,6.290843603014514,2.2802772315551443
1969-01-01,3.235505293643165,7.84884795929136,9.250836500430742,5.774556165737933,2.713423073926302,7.213565881544109,6.9975883892707555,0.0
1969-02-01,3.883529386319312,7.98786382700718,9.252592470124716,6.379851772446146,3.2639153638932012,7.660808041867314,6.751723023337012,2.9198676631204683
1969-03-01,4.159581883133217,7.899302635092019,9.154927362967028,6.9526878904285745,3.71020845755828,7.910484942996826,6.4749342946988415,3.5745435091241506
1969-04-01,4.269519666591302,7.657026004049407,9.272346132445529,7.266267541721002,3.818313214234458,7.850003026429861,6.516335741685598,3.2352086673725964
1969-05-01,5.288791363890718,6.790846687562944,9.204287521957507,6.917142521859838,3.607043653146416,7.292186085095819,5.84688000905955,4.50786473261846
1969-06-01,5.040792186705666,6.130259436324376,9.105044512117185,6.276502339319912,4.194695311285727,6.897620134996144,5.04550457377043,3.8103071447506944
1969-07-01,4.3082405081423145,5.3746819767902645,8.951551182334855,5.125465554437402,4.176522039182072,6.7690046742154175,5.184325124727818,3.9889808234640904
1969-08-01,3.8182869836798057,5.2707374149865185,8.747669759334956,5.752000112469492,4.075659018561738,7.001381236846489,4.756387702085148,3.6580314893096446
1969-09-01,3.818781030111253,5.051819145789725,8.80265196586235,5.390328908692632,3.451627383587551,6.381635406317516,4.490577617658346,3.941584514096675
1969-10-01,3.8017837691679004,6.223673905417353,8.920847725116184,5.333832315908968,2.5773860116286516,6.474190650205114,4.683992049985611,2.5235525631758593
1969-11-01,3.5480014219282467,6.624530064782417,9.066110107508612,5.525712470056864,3.1148694273879687,6.606726856735692,5.03072734987045,2.7939188072933057
1969-12-01,3.456060495910421,7.61966523439387,9.124820348892365,5.312536361680623,3.0381314525965384,6.738735290422597,6.19678134828246,3.071207892237472
1970-01-01,3.0388144357947966,7.876335997295996,9.099211273101316,6.0452199433820955,3.561692744888438,7.465703829928548,6.76021238624841,2.825161839849511
1970-02-01,3.486856443724937,7.628007180338923,8.850893454239836,6.155310579843821,3.617569265567564,7.868252279929129,6.398818332603386,0.0
1970-03-01,3.9157603098461693,7.113263989579402,9.057153792097896,7.334906177701451,3.41144593362901,8.376739067763399,6.490385539827091,3.008882001052032
1970-04-01,4.7185827476225395,7.494909963280818,9.07792279369947,7.325243642882022,3.7072926431514515,7.760440345826629,6.5829958854232515,4.307734829096242
1970-05-01,5.038344629344618,7.337457485867795,9.034793893364848,7.388034610891843,4.397930185128624,7.773076690730454,6.360980983621713,4.421927460018252
1970-06-01,4.922875629300193,6.176585018116257,8.998169017065466,5.778579292378792,4.338573256877969,6.3210627480346195,5.3174490360285445,4.712801057693625
1970-07-01,4.72061006437543,5.893445435024136,9.11785637254607,5.834409201316945,3.7768474584284246,6.397198006159933,5.269663594314034,4.789230654661449
1970-08-01,4.405297721863576,5.216937260238974,9.040886724685818,5.029561513503814,3.8339475188234187,5.549418863046025,5.204134338009654,4.497851912431149
1970-09-01,3.9464853920408998,5.021783672386811,8.838647867577482,5.213698136074542,3.6706777143557874,6.161903130160465,4.24157224910936,4.075780703485561
1970-10-01,4.2063909237228705,5.814554284089428,9.074602075092038,4.200219082319065,2.9831086242609732,5.8508438069698645,3.640496116697123,3.41605605705617
1970-11-01,3.098408600452763,6.4232657826175075,9.22416559852182,5.491025359593145,3.098146388079496,6.41448025988397,3.6678250363416156,2.3206804691932805
1970-12-01,3.084296577131543,7.295545031576965,9.05357980020709,5.196100912694709,3.2069075707619237,6.667027354152423,5.027574560434821,2.8273252751818574
1971-01-01,3.1871527843641614,7.486505803197308,9.133054368319181,5.682352168073794,3.4015620873147467,7.165621841226549,5.511767093766469,2.850124922117277
1971-02-01,3.222830566430775,7.529872552772756,8.985723526035517,7.239927717045494,3.4117485383740958,7.960673227004888,5.7292100721466905,2.9668485307136407
1971-03-01,3.968967421518722,7.719237299509795,8.965168442952146,7.44330514876812,3.552812741317565,7.844597836105994,5.961368335521155,3.0568333116392252
1971-04-01,4.492349769140927,7.965472964558681,9.085092018283719,7.739447790856605,3.3762828475085187,8.009331203502994,6.9236735900592,4.570393557457915
1971-05-01,5.078331633015613,7.356551841710585,9.12304721580159,7.571596477816466,3.4839310681503393,7.6771443900494685,6.591567366908913,4.904077062113108
1971-06-01,5.190093917956131,6.159988328084345,9.231443754250089,6.224319754554218,3.6757048728716164,6.633690872880477,5.579796716185988,4.27529378898321
1971-07-01,4.379715757579818,5.995276764375963,8.990678489874144,5.6276500849559,4.165076294098448,6.313728091008407,5.660026293546519,4.485808134492076
1971-08-01,4.4514606546683035,5.472651157817357,8.982594364535872,5.598390270470696,4.081735551808924,6.121310533669549,5.355114208235772,4.799015791876478
1971-09-01,4.780495047535978,5.230792279050076,8.95186009236024,5.014645576300109,3.8117435835915945,5.492093785163187,3.9494397027197925,4.0344274662162585
1971-10-01,4.158000875559693,5.976949890643849,9.105283154686713,4.116972934553165,3.6925223502743387,5.790483762384474,4.600926873189279,3.387489065937561
1971-11-01,3.944937416202014,6.695160333690667,9.077972182922396,5.393875415390508,3.3542152390378153,6.7562474933216246,5.1171241127463,3.2948924388203196
1971-12-01,3.684592783037401,7.377581924947025,9.03274469985624,4.238420931585472,2.7466435711236965,6.019246582905737,5.401921112979866,3.348102607792269
1972-01-01,2.8753095584418467,8.05265903105215,9.16670782810542,6.405548284479473,3.1407872901786646,7.804813854057109,6.344669781041649,2.9204541820835437
1972-02-01,3.411506806621007,7.317666737008169,9.076172824743582,6.9122342962573455,3.4414746388469815,7.945396312573038,6.212544859302307,2.454940301172695
1972-03-01,3.6635005515791854,7.765932626547019,8.971138900813624,6.862706599518681,3.715563426024812,8.277253606223933,7.156125068491014,3.406626009726369
1972-04-01,4.921784891287543,7.648471026391498,9.06684363560569,7.6150033282855825,3.4352771101977484,8.043217287899497,6.577669140217223,4.002097379075831
1972-05-01,5.228376239978407,6.966447794790474,9.04450092648609,7.560732784769204,3.6891527667069033,7.748031260368375,6.456108883190811,3.5979131505178965
1972-06-01,5.053559957865509,6.258663918471278,8.907275911753898,6.668095457790694,4.128050787009026,7.167941744348606,6.206723985597617,4.519352001355388
1972-07-01,4.669492945668052,5.9425766248756124,8.83611134220033,5.746643560941775,3.767512487128758,6.668728162067263,5.3315357059354,4.387729749834389
1972-08-01,4.168082695349171,6.0976757452510135,8.717520473187632,5.168009814504502,4.5148207523858845,6.337819544606547,5.597009761233752,4.613814764544667
1972-09-01,3.508206531052064,5.832190432597012,8.81122552908245,4.30113184400793,3.774322752345645,6.039589232762897,4.719685620878828,3.1156207100966298
1972-10-01,4.132377743072305,5.771856753385184,9.051131692473701,5.402379102452896,3.0991207017861977,6.647499482295888,5.557126670341182,2.8902951977419526
1972-11-01,3.628888729257033,5.802750392178038,9.053577999893534,5.613468056015165,2.699133417452783,6.591263289684361,5.9472642058325285,3.055311613462849
1972-12-01,3.368300354852626,6.873411406157557,9.232920072343793,5.575756964217328,3.0127084674609392,6.486373970932423,6.572523394648092,2.1667865970954066
1973-01-01,3.0846555864770306,7.176239519602498,9.32002506811611,5.210208904406953,3.125597229220016,7.096000634100814,6.558646672050583,2.9398317560429326
1973-02-01,3.6408635001035328,7.2755947891297055,9.284563495587879,5.878590178050732,3.5519019778384706,7.347115044697362,6.5958402704413635,3.414704737588627
1973-03-01,3.851051310405213,7.243761274841076,9.180272979633585,6.095880129186943,3.650545607406542,7.709592231547426,6.382585585462034,3.6541518602707717
1973-04-01,4.523539785438104,7.395418336878799,9.184399158956474,6.775326026880293,3.6809971030844757,7.640923004668697,6.239466708569579,3.6715728590546903
1973-05-01,5.261058014550123,6.892382622625532,9.094075882060094,7.088656377733953,4.052608757827973,7.03968634813754,6.462739226677431,3.7018849784390366
1973-06-01,5.107441579471066,6.579370070663756,9.0941472096835,6.20032411269702,4.271308764720072,6.13220897634072,5.559997065746144,4.83902788723459
1973-07-01,4.970361223988662,6.073949579034676,9.110023796595701,5.690285324408269,4.039660221241766,5.877858345620214,5.189510630127569,4.00448072607797
1973-08-01,4.226520864030947,5.925797622196238,9.000049717390606,5.139008412575063,3.7469315744662453,5.769986516223961,5.0701467232320905,4.514899802493206
1973-09-01,4.593620102093179,5.715970904725081,9.10782741566269,5.122654559836415,3.307833505108328,5.84232593689483,4.0711441117456575,3.3087234613399703
1973-10-01,3.835626454621335,5.532659587334318,9.097943549920892,4.347347115315233,3.3094919260325755,6.342435777702365,4.323655526913056,2.755124842563858
1973-11-01,4.083250734636424,6.1697377850240525,9.13941125423624,4.2366575264955735,3.03942043236843,6.041468895675861,3.9026472150003158,3.260619484515352
1973-12-01,3.283129684648319,7.133822092646197,9.128695860015526,4.67422601211479,3.2674150389508494,6.037766047114937,5.140938558075909,3.0740865898763476
1974-01-01,3.0708745844789918,7.525265496109386,8.96944137184234,4.461495830886345,3.1321328993370963,6.744938732855318,4.4171252564091015,2.29530879285274
1974-02-01,3.3812488444952176,7.8900641463637395,8.954574128373915,6.374294098344604,3.2923561979414493,7.5862277050623845,4.905348365590475,3.501200820150531
1974-03-01,4.16655198668707,8.109572151352962,8.841706497611531,7.327966071873065,3.706448483739922,7.809984046257677,5.378760330263921,3.3949601522685287
1974-04-01,5.689678137411592,7.895145565395439,8.996081262352304,7.6766626455105085,3.569693761075918,7.814742812543178,6.358466228452103,4.875389264993241
1974-05-01,5.313811310088597,7.525654962035116,8.952660545689744,7.1953389255691516,4.483551852210652,7.41210200687591,6.267531721326276,5.3579424415137815
1974-06-01,5.047840135796973,6.914578812781468,9.013966629423852,7.058124155162932,3.739744863966643,7.121753995353637,5.748186102380683,4.739477099746774
1974-07-01,5.374686900181371,6.05343160690174,8.978046017559043,6.462960245740244,4.263247426858688,7.122671942071578,5.225490764244343,5.131721212272323
1974-08-01,5.041388667611023,5.727203558886124,9.015108963396244,5.500201602104592,3.479714343872304,6.499791056321894,4.683179429223288,4.300798572137624
1974-09-01,4.284815384304616,5.373764257746834,8.984982157417152,5.070242811100809,3.4960142517614634,6.454567600207859,4.723808423904724,4.274025430532731
1974-10-01,3.5084885550478027,5.753737924671299,9.060987837267946,4.1187686246532005,3.4521191570333785,6.047095407864982,4.308487542735833,3.000977231125413
1974-11-01,3.3983353391759996,6.613814413933282,8.97912998075727,4.884706273703282,2.499171181102956,6.281518322420594,4.615798381548462,3.0679823203313337
1974-12-01,3.5322076949856096,7.611495077830786,9.07816330883243,5.063302072497805,2.470585767686044,6.2816381368114165,6.265407274605248,2.987462014827114
1975-01-01,3.095049528403027,7.878471866406207,8.980752426746413,5.4063337679308345,2.594254226731855,6.903091191559667,6.50629807985059,3.2075109378414464
1975-02-01,3.5556311914273033,7.803216929302218,9.028140074321596,6.630045392458252,3.0520692427532707,7.714788384601009,6.521765332352132,0.0
1975-03-01,4.556910729304206,7.8087360519817794,8.972572411218495,7.148002638878794,3.6072495241727696,8.014261528941596,6.728798554735518,4.00276967459238
1975-04-01,4.26662974668758,7.931041174927569,8.966379236016644,6.782455044918107,3.4441930149047226,7.298045943934679,6.477310271721561,3.465012222986669
1975-05-01,5.203162897879096,7.326785903217137,9.053006031234045,7.327652969013778,3.3245430725300014,6.680080680825451,6.398947627193409,4.0942517858915375
1975-06-01,5.166165364552229,6.409006078209011,9.020324897431086,6.162303779326957,3.9789074867317633,6.44699286939972,5.715975774782067,5.197013109363518
1975-07-01,4.63013483709396,5.9473537165616825,8.975679091920203,5.9398155726754975,4.144782487402683,6.61111106375954,5.617368689655267,4.7390808059601435
1975-08-01,4.666327068869334,5.386948474371012,8.826068309508473,4.665112890073466,4.254406922905355,6.0221887775911425,5.1175995920608255,4.9251826466629565
1975-09-01,4.451146332053621,5.57090040901451,9.096577375444651,4.766328092419613,3.7443966575054004,6.005345770090251,4.334899379038158,3.9474246936677524
1975-10-01,4.272389701258797,5.313360529596044,9.173408016067077,4.691744419429147,3.1308285721083795,6.224258852735085,4.141146244466982,3.7110082857493905
1975-11-01,3.421443219326852,6.1067502566302,9.203222204831876,4.379631682135298,2.9109577062512817,6.16954368265137,4.807066046154522,2.4855973613178546
1975-12-01,3.447461544494494,7.133178979807751,9.078117580029035,4.43087232529723,2.8722740577748698,5.7488051915709715,5.421914080793655,2.8815222597975256
1976-01-01,3.133197751007861,7.926118058080364,8.831846284828933,5.098950930687902,3.283297510840662,6.6799357999553886,5.848169072338331,3.3332656661409943
1976-02-01,2.78252674270282,8.088435579186543,8.836506433136053,5.961933258553489,3.3080155175152446,6.882999273749863,6.461507293940575,3.121706433122281
1976-03-01,3.4299021085879415,8.254066705291374,8.857049044630246,6.988076632224093,3.542738767089993,7.509796452754961,6.574040608231633,3.814061099179391
1976-04-01,5.040834031884617,8.02217842198052,8.925267281364395,7.520126022623694,3.458832958076477,7.980518101166121,6.764003096691172,4.62912894898034
1976-05-01,5.037756398359398,7.131167967554523,9.034217105398884,7.110367640521142,3.8253730956234007,6.974781513827428,6.495298044192417,4.735548817790123
1976-06-01,5.022408258022624,6.597132903310498,8.949844743287795,6.843525098975263,3.5462404442544617,7.350038096845267,6.40822524956062,5.133939474237416
1976-07-01,4.8684955976714415,5.885262734590379,8.611431563151095,5.941836465968185,3.549412375121483,7.222545484865108,5.143780005071707,5.062854917418856
1976-08-01,4.584927568864781,5.652780616224275,8.797881022253131,5.221450585767109,3.7748578202162286,6.119149713400791,4.9179764403806905,4.571619291840507
1976-09-01,4.0890787432077165,6.0799792483936415,8.756562857666486,5.200712149219239,3.467039275198715,5.60441466738328,4.473394031629754,4.014040768778084
1976-10-01,3.9306106476062572,5.888716630680217,8.777435920998373,5.18781573055961,3.617505446353097,6.332486881966661,5.134518346711452,3.99374004134447
1976-11-01,2.7532785154683723,6.338938207990962,9.165107456135964,5.2846127786904145,3.016618840295146,5.8709892173132445,5.556322913269838,3.439493444034365
1976-12-01,3.3270006342668514,7.590874507567871,9.052244669750628,4.3128666345514555,1.9612882913756118,5.367575559025145,6.520161974808776,2.2473899888340365
1977-01-01,2.9736056851522608,7.93723049723312,8.96667419963777,4.419345547652659,3.28918702871794,6.147412678943411,7.665262100541845,2.2382801702748574
1977-02-01,3.2978963257398983,7.893358353647736,8.97703835853102,5.3157647383157975,3.1839354972156593,6.673483707483383,7.296565336840195,3.221778648701636
1977-03-01,3.4937392432026084,8.236994750830414,8.683625884687984,5.9502225774297255,3.8909520352985107,7.6783323525753255,7.1347951435212975,3.5314255225764684
1977-04-01,4.440802762206813,8.366698945272194,8.878030834279633,7.019480953754405,3.0385794028642263,7.881892943153424,6.868983112013871,3.97564439661093
1977-05-01,5.205235832796098,7.499102816564932,8.775157015538978,6.756780942793863,3.7657315073119286,7.028506160376579,6.56169880973267,5.011534090256519
1977-06-01,4.98796996632432,6.795966801225607,8.83055163697937,6.0767773329519725,4.037502562493568,6.624526451216483,5.935733056724242,3.7881648150706817
1977-07-01,4.796575330903846,5.795441479694858,8.585815448172452,5.602972406647017,4.381270195305747,6.330137611708674,5.432712295717095,4.1440852987468775
1977-08-01,4.6693711415086625,5.5150994526095305,8.502314012176713,4.8847332200325795,3.800334093982689,6.5478539900927215,4.742950688906023,3.929010808913
1977-09-01,3.830850191943485,6.265026709343441,8.674022537309526,4.752527572831616,3.7147072314288496,5.90267964457543,4.909258036645247,3.8898148145760296
1977-10-01,3.8530993354362315,6.068945314538592,8.866348899437504,4.8299945913432145,3.609072576102836,5.979032451078824,4.815899710169286,2.720796264713606
1977-11-01,3.4934578649555954,6.493576442917389,8.893092198216884,4.4333381874672595,3.2110600833004113,6.068095985928023,5.217095246378527,2.863366641699704
1977-12-01,3.2468524016270037,7.404153006067166,8.959040056974766,4.733872440594603,2.8247892082237582,6.43819786164933,6.10878814109997,0.0
1978-01-01,3.4241279762895473,7.32265636149004,9.020778836183988,3.8107127483197276,3.0885094421617167,6.29956134755898,6.380532051115888,3.2304379879196214
1978-02-01,3.891903086414141,7.888258580996073,8.835566594143662,5.777384557724844,3.3212855646344637,6.992999484047861,7.2312249884951445,3.000884157923667
1978-03-01,3.9288365425286673,7.934565538327491,9.1397376738591,7.011745829788653,2.860398653254098,7.780096665390702,7.009799559810237,3.5105668721680328
1978-04-01,4.755095295418971,7.502558508947291,9.092327622322054,7.392390912021139,3.1934492878893543,8.094697726480895,7.044153314950967,3.3996144110032254
1978-05-01,4.913395758731576,7.080259386030803,8.924347119181515,6.7114721741130055,3.88038819422661,6.820517312611292,6.165948153171687,4.461990010406761
1978-06-01,5.169349392152909,6.153697220888852,9.04201723627314,6.197160927682678,3.6139577519942288,6.524694338482321,5.413907985469372,4.715860501916801
1978-07-01,5.468122150729308,6.4847137548650915,8.988544983649367,5.20130845680874,4.051391535257549,5.629351190643616,5.286892039816182,5.208780815742847
1978-08-01,4.338970265959865,5.401038275950421,8.768411814290339,4.928555993214732,3.520991511854567,5.7966675525167775,4.587204595645025,4.064051790230175
1978-09-01,4.1821982818600505,5.563673787482989,8.837469512175248,4.702304800041156,3.781680787901965,5.453646697660347,4.287719647249286,3.769641272811647
1978-10-01,3.43712474469873,5.874249675084496,8.884299451623573,4.188315133710359,2.9991510261275325,5.212730346844821,4.313729792307229,3.3046467431031736
1978-11-01,3.883527745004457,6.705394927949848,8.982163050653133,5.011388931440899,2.717573830473692,5.596598295458313,4.654778419967294,3.228108381615905
1978-12-01,3.2904570887138394,7.190166741190925,8.949414964854448,5.1102683533432955,3.2548849029361993,5.827074518314105,6.297187644966684,2.950537928250888
1979-01-01,2.637834989844462,7.84100147765534,8.914577823907006,4.210923988341375,3.463680695872144,6.498402036217899,7.078378765953699,2.543102251274588
1979-02-01,3.2613299962360816,7.614966103929598,9.038776140381714,5.037783404290968,3.4702182685183756,7.398994790181923,6.610661257612839,3.036785838905069
1979-03-01,3.8411439430811933,7.8101588591951545,8.920960058296465,5.230472042334678,3.6808432576912686,7.6261026045999145,6.458654662651753,3.3454963062871634
1979-04-01,5.06888389639869,7.9368868332347935,8.993697825258222,6.737778137554315,3.6413910739290887,7.793753962852973,6.024960488688879,4.828302239863571
1979-05-01,5.2604192717435625,7.35307707114454,8.840820406231824,6.882558718759834,3.8905818209358745,6.816753795765161,5.979007782198834,4.982631894306161
1979-06-01,4.948024421180898,6.539251652002674,8.872770185122404,5.846298701521929,3.5691268879311444,6.0856563001901085,5.213945666936911,4.461721812139348
1979-07-01,4.330938027983349,6.284969562260568,8.799254536995434,5.022133250557732,3.818105254609004,6.042919203405724,5.340053224024411,4.755212136049959
1979-08-01,4.531443765178649,5.9355233994204015,8.62953669552843,5.52351722053287,3.7370939708747626,5.4259983323597485,5.002588215321763,4.583707457674615
1979-09-01,4.121874991237234,5.689390361404113,8.617517521648905,5.143430307357901,3.494143254445296,5.161580940124414,4.707502417631693,3.6140971353105225
1979-10-01,4.075635574416761,6.1986783336523406,8.861945628904275,3.8908195307671813,3.3044163092309664,5.644619773419076,4.512501383654778,2.9163964363935557
1979-11-01,3.8539379495773503,6.432817368439266,8.931463168329328,5.526112027585312,3.6365689196572886,6.5837213340485805,4.82324575084157,2.6871899555803562
1979-12-01,3.777613934867751,6.847310874199286,9.025017632841314,5.813115102475771,3.159890942713632,6.837186468353923,5.870188864889274,2.380374623089355
1980-01-01,3.1490131920788773,7.394883293880411,8.983640490709027,4.454674826873678,3.8416255932339203,6.614713426699425,6.364736803491863,2.915967568081214
1980-02-01,3.041352414084702,7.566560344812381,8.865599938930043,5.4180885098384115,3.8126267354424916,7.929325235312206,6.210775573335631,3.323494630407707
1980-03-01,3.778970197502036,7.313177741689581,9.002201214362406,6.546020234043759,3.633786465806799,8.324532276860033,6.340016653815381,3.1904515655457253
1980-04-01,4.3226060962190616,7.737083324815399,8.912404706125105,6.827773296488061,3.8808425150505568,7.979263384667721,6.448311775500399,3.3046784902720208
1980-05-01,4.490080828547355,6.841710590291555,8.993044245844944,6.819057466566125,4.026552496796054,7.544883993799157,6.0047689203926575,4.112092484438928
1980-06-01,4.527978170053219,6.241584014844767,8.901014731100663,6.2687960894884505,3.717633149419968,6.290562073710912,5.328989102360453,4.6821924604782845
1980-07-01,5.2228852075583525,5.640600889226168,8.834114475007981,5.425889426796711,3.8401936402212846,5.986825981059796,4.842340847760854,4.4158873655776745
1980-08-01,4.497037471843408,5.158979850473621,8.640920048212617,4.501662565082136,3.580684273964724,5.681515561359485,4.458109131091332,3.9236159610395385
1980-09-01,3.708604883582532,5.044208135195389,8.941040498338952,3.939613560441095,3.3416044499324506,5.869414025841015,3.961479766712003,3.0208295954841877
1980-10-01,3.748037867966863,5.960995559832634,8.909344135567885,4.569820011902605,3.7736887563286956,5.556644458466268,4.139800272980412,3.452130414921752
1980-11-01,3.1940254599230316,6.264143213230721,9.004295419519595,5.0290011543309205,2.875030741482173,5.970486506483049,4.971937803826845,0.0
1980-12-01,2.6099126561106702,7.432466751828834,9.003454669687443,2.620221886966448,2.8829209444275636,5.622842513336037,5.864548216575871,2.656398815592616
1981-01-01,3.0214000582558604,7.884596316370053,8.914172890863098,0.0,3.3064501909085178,5.755903762753918,6.248297556075219,2.833076574469074
1981-02-01,3.374005997362053,8.06216655764748,8.801351954053553,2.754695880353016,3.4868838791110717,5.893803112866328,6.120164364377583,3.590797220232183
1981-03-01,3.3145106036596763,7.871457650826464,8.903888179220218,7.092535827014754,3.3047855173991127,7.590834923071449,7.150291260051202,3.799746816094869
1981-04-01,4.478442431585179,7.3365931232193455,8.97106671477141,6.909803194850757,3.346541512585943,7.455637013521999,6.252825838581439,2.9871265365670685
1981-05-01,5.241031912066295,7.082447774268105,8.84065429299524,7.4191692044090285,3.764795634847644,7.385729635314113,5.949053756357034,4.546386200831077
1981-06-01,5.266655408224932,6.459386737921576,8.883762013368568,6.669602669792951,4.7499937213341115,6.44244635688855,5.561466764085325,5.303036659532957
1981-07-01,4.536737831135766,6.0562253060196936,8.688769187152365,5.106671460924762,3.561473185495689,6.2416225054130745,4.46374561753041,4.092755603984319
1981-08-01,4.483351276462953,5.144453429653393,8.773343680066242,4.783524072080755,3.8678217367686427,5.428236680604963,4.901446874150223,4.531914850080752
1981-09-01,3.997778061083516,5.118978306443838,8.677026129886135,4.599720309849375,3.6587403131549014,5.284944028098507,4.178381892984073,2.68069028407828
1981-10-01,4.015035783027677,5.804420891297288,8.78224302519852,4.979633266427985,2.9245158896261785,5.6018945580001445,3.99338381776198,2.749335135712753
1981-11-01,3.482901636011195,6.763629219142141,9.006294320985047,5.06221310625159,3.3682287684308303,5.890496518613736,4.77125016106548,3.047373668809504
1981-12-01,2.96880275144607,7.618909544516949,8.915696392525462,2.8876491913783777,3.2211078303915346,5.749128190264071,5.880322230958053,3.2389450792008363
1982-01-01,3.0127332059462364,7.656415709526523,8.919393313911835,3.314520778509224,3.1610059896123017,6.291096808458135,5.643780960558069,2.4655652732743154
1982-02-01,3.5749077404543548,7.772533947443383,8.93487042821687,4.6917631957865575,3.2935966959062015,6.495128516669373,6.110306895592164,3.0654409872353354
1982-03-01,3.659329683120055,8.265982479017874,9.041558714498613,5.865459253048574,3.5739421255943378,6.83503227874299,5.948905957573146,3.3846845093760614
1982-04-01,4.823485583539972,7.907787245067826,9.155890305892425,6.863518459923352,3.477084337699774,7.495557818731386,6.070545845302923,3.840954857817846
1982-05-01,5.531269405916422,7.4057668819368345,8.972395508710498,7.176388602605538,3.439059853523372,7.381316543400342,6.1505702468902745,4.166316814982408
